region_id,month,observed_precipitation_mm,reconstructed_precipitation_mm,residual_mm,absolute_residual_mm
MYS_00_21,1,439.3961383291392,438.9379260627315,0.4582122664077133,0.4582122664077133
MYS_00_21,2,297.22048079661835,294.30818804606,2.912292750558322,2.912292750558322
MYS_00_21,3,307.83412221272795,316.93360545997916,-9.099483247251214,9.099483247251214
MYS_00_21,4,275.6048010332157,271.33845967465106,4.2663413585646595,4.2663413585646595
MYS_00_21,5,252.0968281516051,245.2735279636814,6.8233001879237065,6.8233001879237065
MYS_00_21,6,210.25778775728668,201.09094478485807,9.166842972428611,9.166842972428611
MYS_00_21,7,191.548354104849,198.66976750517065,-7.121413400321643,7.121413400321643
MYS_00_21,8,215.1717254051796,235.15580265405094,-19.98407724887136,19.98407724887136
MYS_00_21,9,239.73534460996973,241.89655288964713,-2.161208279677396,2.161208279677396
MYS_00_21,10,322.6884387989533,311.21683962283936,11.471599176113955,11.471599176113955
MYS_00_21,11,338.7247416491386,338.75367509901713,-0.02893344987853652,0.02893344987853652
MYS_00_21,12,405.4036021305965,404.8406666504929,0.5629354801035902,0.5629354801035902
MYS_00_22,1,424.05466222853886,423.8364905123318,0.21817171620705267,0.21817171620705267
MYS_00_22,2,317.6020959690639,315.48682512405594,2.115270845007956,2.115270845007956
MYS_00_22,3,345.1579469953264,350.47536423882997,-5.317417243503542,5.317417243503542
MYS_00_22,4,292.8841261727469,290.51612067005726,2.368005502689641,2.368005502689641
MYS_00_22,5,273.1705259123302,269.04299444872606,4.127531463604157,4.127531463604157
MYS_00_22,6,218.16992672874807,214.8322367444023,3.337689984345758,3.337689984345758
MYS_00_22,7,204.1402568762643,205.97381718177238,-1.8335603055080867,1.8335603055080867
MYS_00_22,8,228.6363455636161,241.8336540026714,-13.19730843905532,13.19730843905532
MYS_00_22,9,251.02942382812495,249.44817036936345,1.5812534587614948,1.5812534587614948
MYS_00_22,10,323.18041223435176,318.12156065629557,5.058851578056192,5.058851578056192
MYS_00_22,11,344.2118651035853,344.24757852746444,-0.03571342387914456,0.03571342387914456
MYS_00_22,12,411.5844579787481,411.18013415995006,0.4043238187980478,0.4043238187980478
MYS_00_24,1,391.9719939701141,391.4057278987473,0.5662660713668402,0.5662660713668402
MYS_00_24,2,320.8642992857272,320.6842398947673,0.18005939095991152,0.18005939095991152
MYS_00_24,3,383.6101261360935,382.40097844720907,1.2091476888844568,1.2091476888844568
MYS_00_24,4,296.1590761699373,299.77957118287003,-3.620495012932736,3.620495012932736
MYS_00_24,5,304.7161390193556,299.5229727615389,5.193166257816699,5.193166257816699
MYS_00_24,6,228.5372362611155,236.5484206543057,-8.011184393190177,8.011184393190177
MYS_00_24,7,221.984075897459,218.93684781811245,3.047228079346553,3.047228079346553
MYS_00_24,8,253.9348336678964,250.346811668044,3.5880219998524012,3.5880219998524012
MYS_00_24,9,258.49630057117923,262.8188642967831,-4.322563725603857,4.322563725603857
MYS_00_24,10,331.1843837516018,329.55344020686726,1.6309435447345209,1.6309435447345209
MYS_00_24,11,358.33600326618824,358.0226246784998,0.313378587688419,0.313378587688419
MYS_00_24,12,417.9942148682932,418.9389859438272,-0.9447710755339926,0.9447710755339926
MYS_01_07,1,271.9559654001279,273.97167629202437,-2.015710891896447,2.015710891896447
MYS_01_07,2,111.47309145387322,113.02039876680504,-1.5473073129318209,1.5473073129318209
MYS_01_07,3,215.90914688480717,208.60469143800395,7.3044554468032175,7.3044554468032175
MYS_01_07,4,215.3222367789753,215.18667824632075,0.13555853265455653,0.13555853265455653
MYS_01_07,5,191.07884820487507,206.86142375932923,-15.782575554454155,15.782575554454155
MYS_01_07,6,156.3559732554414,155.53245570491188,0.823517550529516,0.823517550529516
MYS_01_07,7,177.20099428787975,165.9310525873499,11.269941700529841,11.269941700529841
MYS_01_07,8,188.20093993399908,172.52734160025608,15.673598333743001,15.673598333743001
MYS_01_07,9,177.45710272434073,175.60474207814525,1.8523606461954785,1.8523606461954785
MYS_01_07,10,208.5183006731052,220.67839078943143,-12.160090116326245,12.160090116326245
MYS_01_07,11,283.1863945377683,282.62097445559414,0.5654200821741711,0.5654200821741711
MYS_01_07,12,308.0867789259235,308.29683895905555,-0.21006003313203792,0.21006003313203792
MYS_01_08,1,297.05443281031734,298.8953804432843,-1.8409476329669587,1.8409476329669587
MYS_01_08,2,104.37272107516291,105.09574629519135,-0.7230252200284326,0.7230252200284326
MYS_01_08,3,207.68967646873497,201.33889714769293,6.35077932104204,6.35077932104204
MYS_01_08,4,205.18828853866432,205.29310839162633,-0.10481985296200946,0.10481985296200946
MYS_01_08,5,191.8028740447702,204.16107082785504,-12.35819678308485,12.35819678308485
MYS_01_08,6,155.43921407310708,156.95967289387846,-1.5204588207713812,1.5204588207713812
MYS_01_08,7,175.93646411587122,167.09533310147407,8.841131014397149,8.841131014397149
MYS_01_08,8,183.2826217478533,169.05488312316805,14.227738624685259,14.227738624685259
MYS_01_08,9,173.73952106117815,169.8604029636066,3.8791180975715633,3.8791180975715633
MYS_01_08,10,200.8437702413516,212.58601219300036,-11.742241951648765,11.742241951648765
MYS_01_08,11,294.3732352445041,294.28964476891963,0.08359047558445809,0.08359047558445809
MYS_01_08,12,330.6619536415273,330.47728896359183,0.1846646779354728,0.1846646779354728
MYS_01_09,1,297.6281792885917,298.27787603850044,-0.6496967499087418,0.6496967499087418
MYS_01_09,2,96.7827147769928,100.4180937345491,-3.6353789575562985,3.6353789575562985
MYS_01_09,3,192.10975217183432,183.98396331046217,8.125788861372143,8.125788861372143
MYS_01_09,4,190.9279547954741,192.99111789936126,-2.063163103887149,2.063163103887149
MYS_01_09,5,189.48492526099795,202.3800024906016,-12.895077229603658,12.895077229603658
MYS_01_09,6,154.5620324452718,157.328219514754,-2.766187069482214,2.766187069482214
MYS_01_09,7,179.29126643589564,165.11972180324554,14.171544632650097,14.171544632650097
MYS_01_09,8,181.090581014724,168.73124663257,12.359334382154003,12.359334382154003
MYS_01_09,9,168.52952561333066,165.84377010427383,2.6857555090568326,2.6857555090568326
MYS_01_09,10,190.96530315944125,202.50004807800545,-11.5347449185642,11.5347449185642
MYS_01_09,11,304.504124479748,303.33891477106863,1.165209708679356,1.165209708679356
