region_id,month,observed_precipitation_mm,reconstructed_precipitation_mm,residual_mm,absolute_residual_mm
MYS_00_21,1,439.3961383291392,437.79359410480515,1.6025442243340535,1.6025442243340535
MYS_00_21,2,297.22048079661835,293.52414841794626,3.696332378672082,3.696332378672082
MYS_00_21,3,307.83412221272795,318.47378250389073,-10.639660291162784,10.639660291162784
MYS_00_21,4,275.6048010332157,271.86246145865516,3.7423395745605603,3.7423395745605603
MYS_00_21,5,252.0968281516051,244.5114283888587,7.58539976274642,7.58539976274642
MYS_00_21,6,210.25778775728668,200.35665242307863,9.90113533420805,9.90113533420805
MYS_00_21,7,191.548354104849,199.1482755630413,-7.599921458192284,7.599921458192284
MYS_00_21,8,215.1717254051796,234.89132887484675,-19.719603469667163,19.719603469667163
MYS_00_21,9,239.73534460996973,242.09312921984684,-2.3577846098771147,2.3577846098771147
MYS_00_21,10,322.6884387989533,313.27740828748585,9.411030511467459,9.411030511467459
MYS_00_21,11,338.7247416491386,334.37699370713244,4.347747942006151,4.347747942006151
MYS_00_21,12,405.4036021305965,407.7088252463913,-2.3052231157948313,2.3052231157948313
MYS_00_22,1,424.05466222853886,423.34998139701815,0.7046808315207045,0.7046808315207045
MYS_00_22,2,317.6020959690639,318.1914124279966,-0.5893164589327284,0.5893164589327284
MYS_00_22,3,345.1579469953264,346.5310694358277,-1.3731224405012767,1.3731224405012767
MYS_00_22,4,292.8841261727469,293.1329694724803,-0.24884329973338026,0.24884329973338026
MYS_00_22,5,273.1705259123302,268.47091487963786,4.69961103269236,4.69961103269236
MYS_00_22,6,218.16992672874807,213.1153825484874,5.054544180260677,5.054544180260677
MYS_00_22,7,204.1402568762643,205.1520094360468,-1.0117525597825079,1.0117525597825079
MYS_00_22,8,228.6363455636161,243.69331494537158,-15.056969381755493,15.056969381755493
MYS_00_22,9,251.02942382812495,249.49075219612135,1.5386716320035987,1.5386716320035987
MYS_00_22,10,323.18041223435176,317.80545999149575,5.374952242856011,5.374952242856011
MYS_00_22,11,344.2118651035853,344.8240563982225,-0.6121912946372277,0.6121912946372277
MYS_00_22,12,411.5844579787481,411.35395964279655,0.23049833595155178,0.23049833595155178
MYS_00_24,1,391.9719939701141,389.9714854367381,2.000508533376035,2.000508533376035
MYS_00_24,2,320.8642992857272,331.7082295974118,-10.843930311684574,10.843930311684574
MYS_00_24,3,383.6101261360935,366.14617644709034,17.463949689003186,17.463949689003186
MYS_00_24,4,296.1590761699373,309.8891886154254,-13.73011244548809,13.73011244548809
MYS_00_24,5,304.7161390193556,297.59682049146795,7.1193185278876285,7.1193185278876285
MYS_00_24,6,228.5372362611155,230.09805557616943,-1.5608193150539194,1.5608193150539194
MYS_00_24,7,221.984075897459,215.4844649199017,6.499610977557296,6.499610977557296
MYS_00_24,8,253.9348336678964,257.8271323287182,-3.892298660821808,3.892298660821808
MYS_00_24,9,258.49630057117923,262.9113700789326,-4.415069507753344,4.415069507753344
MYS_00_24,10,331.1843837516018,327.41062473387836,3.773759017723421,3.773759017723421
