region_id,native_cell_count,longitude_mean,latitude_mean,region_lon_index,region_lat_index,small_region_lt_4_cells,K3_C1_loading,K3_C1_relative_loading,K3_C2_loading,K3_C2_relative_loading,K3_C3_loading,K3_C3_relative_loading
MYS_06_30,1,114.75,3.75,30,6,True,848.3965603030474,0.5516020028132349,2492.3432381685084,0.9067322595068852,167.3174860751391,0.08732106634841517
MYS_06_31,1,115.25,3.75,31,6,True,715.9193549342394,0.4654692964495594,2410.7606177095618,0.8770519198761397,113.68349061164992,0.05933010266459123
MYS_06_32,1,115.75,3.75,32,6,True,658.276296890908,0.427991508640491,2426.2363916485588,0.8826821168957268,96.36604443431088,0.05029232722277375
MYS_07_02,1,100.75,4.25,2,7,True,439.41002888062167,0.28569122427864907,2067.98098193711,0.7523462417427781,306.68995410807656,0.16005795006409043
MYS_07_03,1,101.25,4.25,3,7,True,419.8847828435709,0.27299649480495664,2086.7954973443766,0.759191096739273,308.1837662726697,0.16083755340499842
MYS_07_04,1,101.75,4.25,4,7,True,377.3442585969893,0.24533792159391302,1937.6768628834318,0.7049406731665098,627.7045336131015,0.32759175692022824
MYS_07_05,1,102.25,4.25,5,7,True,328.6694248142547,0.21369100427076027,1645.2508817907024,0.5985540140121413,1192.4334350808526,0.6223172577073229
MYS_07_06,1,102.75,4.25,6,7,True,301.88420077240556,0.19627605480183782,1376.8735373911452,0.5009164205373796,1552.7623210252427,0.8103687476912843
MYS_07_07,1,103.25,4.25,7,7,True,303.33575043744986,0.19721980886672383,1159.4462378070125,0.4218148170298005,1648.8200678779779,0.860500177961759
MYS_07_28,1,113.75,4.25,28,7,True,939.7921659266682,0.6110246849282001,2438.9719961774563,0.8873154207255635,339.114327882848,0.17697985679427602
MYS_07_29,1,114.25,4.25,29,7,True,839.5238635197466,0.545833241428494,2473.3918687553146,0.8998376160462187,335.769438941615,0.17523419783168367
MYS_07_30,1,114.75,4.25,30,7,True,755.1006961696337,0.49094382959786953,2443.8717212509505,0.8890979756797986,275.8522420208412,0.1439641037700245
MYS_07_31,1,115.25,4.25,31,7,True,653.0331066834044,0.42458254359405484,2347.3926545939685,0.8539982025966636,176.46701182057947,0.09209609831557813
MYS_07_32,1,115.75,4.25,32,7,True,608.2442215631025,0.39546215356406045,2325.778897086807,0.8461349633442307,107.8065136853537,0.0562629761845845
MYS_07_33,1,116.25,4.25,33,7,True,614.4712455537813,0.3995107778342927,2374.578131462779,0.863888473121819,68.38859606277977,0.03569121957516832
MYS_07_34,1,116.75,4.25,34,7,True,644.2395984667833,0.4188652682407575,2377.50372007205,0.8649528231396847,65.22108395022506,0.034038131533816886
MYS_07_35,1,117.25,4.25,35,7,True,696.0921950804499,0.4525782716656519,2348.084403453953,0.8542498657693838,89.2637564436439,0.04658572502950345
