region_id,native_cell_count,longitude_mean,latitude_mean,region_lon_index,region_lat_index,small_region_lt_4_cells,C1_scaled_loading,C1_raw_weight,C2_scaled_loading,C2_raw_weight,C3_scaled_loading,C3_raw_weight,C4_scaled_loading,C4_raw_weight,C5_scaled_loading,C5_raw_weight
MYS_04_24,1,111.75,2.75,24,4,True,878.1727668248333,10.57374802023277,1456.2945462220596,15.844160815642354,864.7426286884926,11.585475740477616,491.56507239467254,5.686754867368978,0.19652963936166604,0.002098814462388121
MYS_04_25,1,112.25,2.75,25,4,True,947.8525743728593,11.412736377586493,1602.0420937934264,17.429861722232236,749.1292615849558,10.03653410696013,513.039406508726,5.9351843854624695,68.68961890574569,0.7335624592990929
MYS_04_26,1,112.75,2.75,26,4,True,983.7422616001792,11.8448706040198,1573.1999686915694,17.11606581496595,678.7571020364705,9.093716070464684,498.0989902815143,5.76234361732832,249.14482159889036,2.6607119236532575
MYS_04_27,1,113.25,2.75,27,4,True,970.8913560752197,11.690137683589985,1374.6314429393924,14.955684411970035,665.969468751065,8.922392476263155,456.2493493426311,5.278198866873471,508.6936682093178,5.43253237135503
MYS_04_28,1,113.75,2.75,28,4,True,943.9705051146709,11.365993841625611,1137.0962779675287,12.37135463957077,661.4105594998545,8.861314034214978,352.1254183773218,4.073623309171619,770.623175703517,8.229776798407352
MYS_04_29,1,114.25,2.75,29,4,True,906.4671048156233,10.914429502984317,870.3825877989536,9.469569001681041,662.9560104104825,8.882019367153559,199.1718749286299,2.3041540027970195,1033.2064721564323,11.03400328539913
MYS_04_30,1,114.75,2.75,30,4,True,814.4008354541785,9.80589417808398,701.7023133877091,7.634365126797534,621.2303028298052,8.322995032174996,146.68534073091325,1.6969545279316685,1207.652244301785,12.896975764615638
MYS_04_31,1,115.25,2.75,31,4,True,667.1987894199011,8.033489701847678,632.4834335793984,6.881279107209939,548.3392789631002,7.346430259385829,196.93260397891925,2.2782486126711707,1300.19293741205,13.885252879915376
MYS_05_03,1,101.25,3.25,3,5,True,837.2114523181937,10.08054823707768,342.05218697368764,3.7214517295369243,212.83671004798617,2.851501081522692,514.1717941718382,5.948284606402866,641.3933644002564,6.849682692419409
MYS_05_04,1,101.75,3.25,4,5,True,757.5474520019403,9.121343969478447,278.85145567653825,3.033841827449476,367.3378455311114,4.9214454761117965,543.0537769504917,6.282410778845616,605.7268014662102,6.468785956676183
MYS_05_05,1,102.25,3.25,5,5,True,514.3868515483922,6.193538627779472,185.440298108929,2.01754920566084,572.2648452686607,7.666975423709064,716.5910301106469,8.290006262126845,549.8787913629571,5.872363902063851
MYS_05_06,1,102.75,3.25,6,5,True,379.581868695543,4.5704025269965305,145.46720040457654,1.5826507917581274,738.3501998812081,9.89212055114494,886.2293886554477,10.252496714199868,432.4181138075144,4.617956833409974
MYS_05_07,1,103.25,3.25,7,5,True,384.50676108103704,4.629701304046131,170.6694235381619,1.8568453750422023,853.5594131038841,11.435647492675708,1038.0860536040793,12.00927659347839,245.5232176225386,2.622035442959058
MYS_05_25,1,112.25,3.25,25,5,True,915.2864615312066,11.020620060393991,1640.1114778314452,17.844048154788474,748.5827470541532,10.029212123946484,553.5008530631694,6.403269571037922,5.432208070355828,0.058012607654477445
MYS_05_26,1,112.75,3.25,26,5,True,924.2665761001152,11.128746242657398,1543.7591841684298,16.79575662632454,693.3575078181183,9.289326465248797,547.3995389319147,6.332685471837721,230.6360538105997,2.4630497814887353
MYS_05_27,1,113.25,3.25,27,5,True,886.4315074274192,10.673188409863558,1265.0301821991268,13.763247067978824,724.6617969524538,9.708728805675555,506.1555907959444,5.855547782479211,540.5517044546144,5.772756407953734
MYS_05_28,1,113.75,3.25,28,5,True,857.5667801410947,10.325639084117714,1020.6199184684275,11.104117749951238,761.6651365979717,10.204484744561082,394.2494480107399,4.5609423723102305,812.3083577105108,8.674948647028904
MYS_05_29,1,114.25,3.25,29,5,True,815.3462008959824,9.81727696783367,758.1989022521809,8.249035450068407,808.1304894798963,10.827008950870551,233.8161550081104,2.704942300079255,1092.8837405769423,11.67131944006977
