region_id,month,observed_precipitation_mm,reconstructed_precipitation_mm,residual_mm,absolute_residual_mm
MYS_00_21,1,439.3961383291392,423.3923450238271,16.003793305312115,16.003793305312115
MYS_00_21,2,297.22048079661835,305.8847275503412,-8.664246753722864,8.664246753722864
MYS_00_21,3,307.83412221272795,324.3972047100889,-16.563082497360938,16.563082497360938
MYS_00_21,4,275.6048010332157,269.08448141919763,6.520319614018092,6.520319614018092
MYS_00_21,5,252.0968281516051,252.84999984624943,-0.7531716946443225,0.7531716946443225
MYS_00_21,6,210.25778775728668,205.30823734637173,4.949550410914952,4.949550410914952
MYS_00_21,7,191.548354104849,197.27160328928647,-5.7232491844374636,5.7232491844374636
MYS_00_21,8,215.1717254051796,233.52855521737862,-18.356829812199038,18.356829812199038
MYS_00_21,9,239.73534460996973,237.6148129553223,2.1205316546474364,2.1205316546474364
MYS_00_21,10,322.6884387989533,302.8109370397317,19.877501759221616,19.877501759221616
MYS_00_21,11,338.7247416491386,334.6590799239369,4.065661725201721,4.065661725201721
MYS_00_21,12,405.4036021305965,414.571164190958,-9.16756206036149,9.16756206036149
MYS_00_22,1,424.05466222853886,426.43633269177064,-2.381670463231785,2.381670463231785
MYS_00_22,2,317.6020959690639,315.025499959554,2.576596009509899,2.576596009509899
MYS_00_22,3,345.1579469953264,345.0502064474706,0.10774054785582621,0.10774054785582621
MYS_00_22,4,292.8841261727469,294.4385998912835,-1.5544737185365989,1.5544737185365989
MYS_00_22,5,273.1705259123302,267.6927570867941,5.477768825536145,5.477768825536145
MYS_00_22,6,218.16992672874807,212.47339634721786,5.696530381530209,5.696530381530209
MYS_00_22,7,204.1402568762643,205.8685745599025,-1.7283176836382097,1.7283176836382097
MYS_00_22,8,228.6363455636161,244.0211397919564,-15.384794228340297,15.384794228340297
MYS_00_22,9,251.02942382812495,249.90594024220115,1.1234835859237933,1.1234835859237933
MYS_00_22,10,323.18041223435176,318.93369124567437,4.246720988677396,4.246720988677396
MYS_00_22,11,344.2118651035853,344.43035596714026,-0.21849086355496183,0.21849086355496183
MYS_00_22,12,411.5844579787481,410.3713908070327,1.2130671717154087,1.2130671717154087
MYS_00_24,1,391.9719939701141,412.3840460937669,-20.412052123652813,20.412052123652813
MYS_00_24,2,320.8642992857272,311.56871567217627,9.295583613550946,9.295583613550946
MYS_00_24,3,383.6101261360935,356.55775705703735,27.052369079056177,27.052369079056177
MYS_00_24,4,296.1590761699373,315.4542198144828,-19.295143644545533,19.295143644545533
MYS_00_24,5,304.7161390193556,286.38260465825095,18.333534361104626,18.333534361104626
MYS_00_24,6,228.5372362611155,223.12473224905608,5.412504012059429,5.412504012059429
MYS_00_24,7,221.984075897459,218.95453200130765,3.0295438961513526,3.0295438961513526
MYS_00_24,8,253.9348336678964,260.0113089118468,-6.076475243950398,6.076475243950398
MYS_00_24,9,258.49630057117923,268.92869194531,-10.43239137413076,10.43239137413076
MYS_00_24,10,331.1843837516018,341.75042633215276,-10.56604258055097,10.56604258055097
MYS_00_24,11,358.33600326618824,361.1378630538588,-2.801859787670537,2.801859787670537
MYS_00_24,12,417.9942148682932,408.5728802706521,9.421334597641135,9.421334597641135
MYS_01_07,1,271.9559654001279,237.88252976416035,34.07343563596757,34.07343563596757
MYS_01_07,2,111.47309145387322,166.1297462129938,-54.656654759120585,54.656654759120585
MYS_01_07,3,215.90914688480717,216.22615724960863,-0.3170103648014617,0.3170103648014617
MYS_01_07,4,215.3222367789753,197.47437769918204,17.847859079793267,17.847859079793267
MYS_01_07,5,191.07884820487507,186.14090855949627,4.937939645378805,4.937939645378805
MYS_01_07,6,156.3559732554414,142.97352534132673,13.382447914114664,13.382447914114664
MYS_01_07,7,177.20099428787975,149.20420199317397,27.996792294705784,27.996792294705784
MYS_01_07,8,188.20093993399908,175.6319666370407,12.568973296958376,12.568973296958376
MYS_01_07,9,177.45710272434073,185.13868608900668,-7.681583364665954,7.681583364665954
MYS_01_07,10,208.5183006731052,240.19552835235925,-31.67722767925406,31.67722767925406
MYS_01_07,11,283.1863945377683,284.82658171586684,-1.6401871780985289,1.6401871780985289
MYS_01_07,12,308.0867789259235,315.0709901601791,-6.984211234255611,6.984211234255611
MYS_01_08,1,297.05443281031734,254.0381924855652,43.01624032475215,43.01624032475215
MYS_01_08,2,104.37272107516291,169.0411615188176,-64.66844044365469,64.66844044365469
MYS_01_08,3,207.68967646873497,211.27431403263455,-3.5846375638995767,3.5846375638995767
MYS_01_08,4,205.18828853866432,185.15833758149216,20.02995095717216,20.02995095717216
MYS_01_08,5,191.8028740447702,179.82562235316215,11.977251691608046,11.977251691608046
MYS_01_08,6,155.43921407310708,141.7209935878864,13.718220485220684,13.718220485220684
MYS_01_08,7,175.93646411587122,147.42835225946467,28.508111856406543,28.508111856406543
MYS_01_08,8,183.2826217478533,172.87638035321933,10.40624139463398,10.40624139463398
MYS_01_08,9,173.73952106117815,180.91463644871789,-7.1751153875397335,7.1751153875397335
MYS_01_08,10,200.8437702413516,236.25236266037493,-35.408592419023336,35.408592419023336
MYS_01_08,11,294.3732352445041,293.3656972818385,1.0075379626655945,1.0075379626655945
MYS_01_08,12,330.6619536415273,341.4384833717692,-10.776529730241919,10.776529730241919
MYS_01_09,1,297.6281792885917,251.4128975014988,46.21528178709289,46.21528178709289
MYS_01_09,2,96.7827147769928,161.88389774727267,-65.10118297027987,65.10118297027987
MYS_01_09,3,192.10975217183432,198.99464532393122,-6.884893152096907,6.884893152096907
MYS_01_09,4,190.9279547954741,170.83429021821422,20.093664577259887,20.093664577259887
MYS_01_09,5,189.48492526099795,174.44132127287696,15.043603988120992,15.043603988120992
MYS_01_09,6,154.5620324452718,140.44018840352956,14.121844041742236,14.121844041742236
MYS_01_09,7,179.29126643589564,145.8664152554127,33.42485118048293,33.42485118048293
MYS_01_09,8,181.090581014724,170.7908028843869,10.299778130337103,10.299778130337103
MYS_01_09,9,168.52952561333066,178.24113078973835,-9.711605176407687,9.711605176407687
MYS_01_09,10,190.96530315944125,232.34388716890098,-41.37858400945973,41.37858400945973
MYS_01_09,11,304.504124479748,295.66480869693277,8.83931578281522,8.83931578281522
MYS_01_09,12,336.4058772350493,352.44659618334026,-16.040718948290987,16.040718948290987
MYS_01_20,1,486.94693759780336,438.986952644964,47.95998495283936,47.95998495283936
MYS_01_20,2,267.4815999348958,302.39565137430316,-34.91405143940733,34.91405143940733
MYS_01_20,3,257.00566773318866,292.6410050824767,-35.63533734928802,35.63533734928802
MYS_01_20,4,238.59626880936835,222.76899571704658,15.827273092321775,15.827273092321775
MYS_01_20,5,225.33668453415717,228.53537999376545,-3.198695459608274,3.198695459608274
MYS_01_20,6,193.9042268776032,197.0478606682251,-3.143633790621891,3.143633790621891
MYS_01_20,7,174.64668016548617,184.41349231052882,-9.76681214504265,9.76681214504265
MYS_01_20,8,203.1228790191283,217.6901269277478,-14.567247908619493,14.567247908619493
MYS_01_20,9,222.72228436450885,217.28213848581703,5.440145878691823,5.440145878691823
MYS_01_20,10,310.1483502552691,275.6266710353272,34.521679219941916,34.521679219941916
MYS_01_20,11,329.5344525379349,320.6164443313906,8.9180082065443,8.9180082065443
MYS_01_20,12,412.1520141233881,436.93182382076293,-24.779809697374844,24.779809697374844
MYS_01_21,1,457.3359971762011,435.61818950615407,21.717807670047023,21.717807670047023
MYS_01_21,2,297.69929669158034,312.06446665797426,-14.365169966393921,14.365169966393921
MYS_01_21,3,305.0519128924632,322.7753565050774,-17.723443612614233,17.723443612614233
MYS_01_21,4,269.75155766706825,262.58629741571906,7.165260251349196,7.165260251349196
MYS_01_21,5,248.6765366886881,250.81790057906923,-2.141363890381143,2.141363890381143
MYS_01_21,6,208.3055194751637,206.53099908679695,1.7745203883667386,1.7745203883667386
MYS_01_21,7,189.73711275324092,196.71618990318004,-6.9790771499391155,6.9790771499391155
MYS_01_21,8,217.7976299320256,232.8128538365143,-15.015223904488721,15.015223904488721
MYS_01_21,9,241.32666773949504,235.6434176815193,5.683250057975727,5.683250057975727
MYS_01_21,10,319.92473245274607,299.7223239247074,20.20240852803869,20.20240852803869
MYS_01_21,11,337.5453431000581,333.26732021459395,4.278022885464168,4.278022885464168
MYS_01_21,12,411.59484815364334,423.2187638978238,-11.623915744180465,11.623915744180465
MYS_01_22,1,439.00735458131817,435.9868168146076,3.020537766710561,3.020537766710561
MYS_01_22,2,316.44443080841546,319.7069604292851,-3.262529620869657,3.262529620869657
MYS_01_22,3,343.5370405828889,343.2803431915315,0.2566973913574202,0.2566973913574202
MYS_01_22,4,286.6941791498093,288.74257595674874,-2.0483968069394223,2.0483968069394223
MYS_01_22,5,270.3998140898205,265.9333175688003,4.46649652102019,4.46649652102019
MYS_01_22,6,215.9493630666581,213.45409151428012,2.4952715523779716,2.4952715523779716
MYS_01_22,7,201.7829088790328,205.39043469693237,-3.6075258178995853,3.6075258178995853
MYS_01_22,8,232.00399707451064,243.41133313115853,-11.407336056647893,11.407336056647893
MYS_01_22,9,252.42414163014243,248.27337182734897,4.150769802793462,4.150769802793462
MYS_01_22,10,321.163818580587,316.32491092632046,4.838907654266563,4.838907654266563
MYS_01_22,11,343.17020167598014,343.21695118721163,-0.0467495112314964,0.0467495112314964
MYS_01_22,12,416.1448639416568,417.3870577564267,-1.2421938147699052,1.2421938147699052
MYS_01_23,1,412.6625271716946,421.7095182735184,-9.046991101823835,9.046991101823835
MYS_01_23,2,313.84329901747054,313.4728672796362,0.3704317378343376,0.3704317378343376
MYS_01_23,3,366.0322336653933,348.92258383124386,17.109649834149423,17.109649834149423
MYS_01_23,4,289.5858082634192,301.44100042924316,-11.85519216582395,11.85519216582395
MYS_01_23,5,289.13588183873253,273.39424276403037,15.741639074702164,15.741639074702164
MYS_01_23,6,217.50311277671875,215.45640363559951,2.046709141119237,2.046709141119237
MYS_01_23,7,209.23587988344627,209.88024611289345,-0.6443662294471721,0.6443662294471721
MYS_01_23,8,242.53614064908257,248.87663432666932,-6.34049367758675,6.34049367758675
MYS_01_23,9,252.99158021725788,255.79468253619862,-2.803102318940745,2.803102318940745
MYS_01_23,10,319.4174759219884,326.2770584995609,-6.859582577572496,6.859582577572496
MYS_01_23,11,347.07109406200084,350.6108333439508,-3.5397392819499487,3.5397392819499487
MYS_01_23,12,416.52263853745467,410.5116898222418,6.010948715212862,6.010948715212862
MYS_01_24,1,401.8556936435599,420.17484187592856,-18.31914823236866,18.31914823236866
MYS_01_24,2,322.8324738113969,316.01203961074094,6.820434200655939,6.820434200655939
MYS_01_24,3,386.2347153113633,358.1230868580327,28.11162845333058,28.11162845333058
MYS_01_24,4,293.9792111674314,314.3971421486544,-20.41793098122298,20.41793098122298
MYS_01_24,5,302.7131905530496,285.01585387020816,17.697336682841467,17.697336682841467
MYS_01_24,6,226.8014459680628,222.8293957506061,3.9720502174567116,3.9720502174567116
MYS_01_24,7,219.4615844464176,218.0448108559526,1.4167735904649987,1.4167735904649987
MYS_01_24,8,255.2421835399809,258.8329535452061,-3.5907700052252096,3.5907700052252096
MYS_01_24,9,258.05296541244263,267.1341248234266,-9.081159410983958,9.081159410983958
MYS_01_24,10,329.7088034412848,339.84679054354103,-10.137987102256261,10.137987102256261
MYS_01_24,11,357.96028975229416,360.5678350447138,-2.6075452924196156,2.6075452924196156
MYS_01_24,12,420.7134945097424,412.47882446334717,8.234670046395252,8.234670046395252
MYS_01_25,1,412.8289509394044,436.75777831067705,-23.928827371272632,23.928827371272632
MYS_01_25,2,344.5817589851805,329.79652168048324,14.785237304697262,14.785237304697262
MYS_01_25,3,404.0567318395108,371.69313962426133,32.36359221524947,32.36359221524947
MYS_01_25,4,300.1984106254255,326.3113293227956,-26.112918697370105,26.112918697370105
MYS_01_25,5,307.43020824296826,297.8314626139301,9.598745629038149,9.598745629038149
MYS_01_25,6,241.67218048818623,233.48576114871247,8.186419339473758,8.186419339473758
MYS_01_25,7,228.95899159258795,227.66077399779283,1.2982175947951191,1.2982175947951191
MYS_01_25,8,268.346661103276,270.4656028009538,-2.1189416976777693,2.1189416976777693
MYS_01_25,9,265.5717382711807,278.966630077077,-13.394891805896293,13.394891805896293
MYS_01_25,10,348.56208371131754,353.724088623837,-5.162004912519478,5.162004912519478
MYS_01_25,11,373.49671402623,372.00060939735937,1.4961046288706257,1.4961046288706257
MYS_01_25,12,431.71895951272666,425.6577377705212,6.0612217422054755,6.0612217422054755
MYS_01_26,1,422.9904495663113,456.59753575775227,-33.60708619144094,33.60708619144094
MYS_01_26,2,372.092911889818,346.54464893783563,25.548262951982394,25.548262951982394
MYS_01_26,3,426.2921501795451,390.3647358056102,35.92741437393488,35.92741437393488
MYS_01_26,4,315.81906109915843,343.65364307838155,-27.834581979223117,27.834581979223117
MYS_01_26,5,311.8430998908149,314.60349591593837,-2.760396025123441,2.760396025123441
