region_id,month,observed_precipitation_mm,reconstructed_precipitation_mm,residual_mm,absolute_residual_mm
SLR_00_02,1,128.341793,124.44166356146317,3.9001294385368226,3.9001294385368226
SLR_00_02,2,91.58652023333336,91.84863998602634,-0.26211975269298193,0.26211975269298193
SLR_00_02,3,123.85404146666666,119.37036270181349,4.483678764853167,4.483678764853167
SLR_00_02,4,186.67862366666668,190.49903940453794,-3.820415737871258,3.820415737871258
SLR_00_02,5,281.04631613333333,272.9074870929382,8.138829040395137,8.138829040395137
SLR_00_02,6,213.86592646666665,213.24276191830396,0.6231645483626949,0.6231645483626949
SLR_00_02,7,124.83269873333332,137.5718759985119,-12.739177265178583,12.739177265178583
SLR_00_02,8,126.18894313333334,125.27813531966692,0.9108078136664233,0.9108078136664233
SLR_00_02,9,228.0191935,231.91865640936743,-3.899462909367429,3.899462909367429
SLR_00_02,10,280.27281800000003,281.3111305720982,-1.0383125720981639,1.0383125720981639
SLR_00_02,11,306.684421,302.5496107837666,4.134810216233404,4.134810216233404
SLR_00_02,12,176.1733405,181.8847683518533,-5.711427851853301,5.711427851853301
SLR_01_01,1,132.84059528681226,133.13700919583994,-0.2964139090276774,0.2964139090276774
SLR_01_01,2,105.259826664505,105.03237344175369,0.22745322275130775,0.22745322275130775
SLR_01_01,3,146.57292989075466,142.2846736750186,4.288256215736055,4.288256215736055
SLR_01_01,4,232.6893920520436,230.92980469748554,1.7595873545580503,1.7595873545580503
SLR_01_01,5,328.2407173437487,317.0087221965436,11.231995147205112,11.231995147205112
SLR_01_01,6,244.56832915222236,250.29148887887675,-5.723159726654387,5.723159726654387
SLR_01_01,7,151.35516705868426,158.84138588319317,-7.48621882450891,7.48621882450891
SLR_01_01,8,138.1178893378462,143.0039378924168,-4.8860485545705785,4.8860485545705785
SLR_01_01,9,265.43005971433354,265.11683698593447,0.31322272839906873,0.31322272839906873
SLR_01_01,10,325.91356341563613,332.19278025798815,-6.279216842352014,6.279216842352014
SLR_01_01,11,339.0636716163157,334.880877160463,4.182794455852672,4.182794455852672
SLR_01_01,12,188.5944174147511,191.92453503850027,-3.3301176237491745,3.3301176237491745
SLR_01_02,1,141.65971445945505,141.7047688304888,-0.04505437103375698,0.04505437103375698
SLR_01_02,2,102.79561659191936,102.1306052479442,0.6650113439751522,0.6650113439751522
SLR_01_02,3,137.7728916352343,128.9556516688267,8.817239966407584,8.817239966407584
SLR_01_02,4,206.7044269450696,207.60302350210313,-0.8985965570335281,0.8985965570335281
SLR_01_02,5,278.48821991364724,262.312988606392,16.175231307255217,16.175231307255217
SLR_01_02,6,198.3573745299392,200.53808944455233,-2.1807149146131337,2.1807149146131337
SLR_01_02,7,122.9571303727653,133.1170563631493,-10.159925990383982,10.159925990383982
SLR_01_02,8,118.1858892281788,122.16277779464126,-3.9768885664624634,3.9768885664624634
SLR_01_02,9,212.02595344107448,220.56303817489348,-8.537084733819,8.537084733819
SLR_01_02,10,283.0727342642011,292.1799639344247,-9.107229670223603,9.107229670223603
SLR_01_02,11,323.72351404175566,314.6961981970736,9.02731584468205,9.02731584468205
SLR_01_02,12,190.3267791433148,196.8118382618981,-6.48505911858328,6.48505911858328
SLR_01_03,1,148.98709672488965,147.35136234129638,1.6357343835932738,1.6357343835932738
SLR_01_03,2,92.4266821603046,93.54578003977056,-1.1190978794659685,1.1190978794659685
SLR_01_03,3,115.17513508125332,105.37037940940169,9.804755671851623,9.804755671851623
SLR_01_03,4,173.5294414022419,174.45096411205498,-0.9215227098130754,0.9215227098130754
SLR_01_03,5,181.36809913812783,157.31524625698285,24.052852881144986,24.052852881144986
SLR_01_03,6,103.34139903448528,106.70133080275731,-3.359931768272034,3.359931768272034
SLR_01_03,7,71.75983327315595,82.13165946767197,-10.371826194516018,10.371826194516018
SLR_01_03,8,76.10752498818054,79.79106734505305,-3.6835423568725076,3.6835423568725076
SLR_01_03,9,120.04897754176008,136.45670824228347,-16.407730700523388,16.407730700523388
SLR_01_03,10,222.2476729781642,234.7353802119897,-12.487707233825518,12.487707233825518
SLR_01_03,11,305.2191456334989,291.27794422363763,13.941201409861264,13.941201409861264
SLR_01_03,12,191.99133466546644,202.73834269126587,-10.747008025799431,10.747008025799431
SLR_01_04,1,152.7766861,149.54731625827785,3.2293698417221606,3.2293698417221606
SLR_01_04,2,83.95398216666668,86.42728040089432,-2.4732982342276415,2.4732982342276415
SLR_01_04,3,97.7975334,87.74475292168174,10.052780478318269,10.052780478318269
SLR_01_04,4,148.06020073333332,149.3002385728279,-1.2400378394945903,1.2400378394945903
SLR_01_04,5,113.13785443333332,84.36082416557886,28.777030267754455,28.777030267754455
SLR_01_04,6,37.93521828333333,41.836664241000655,-3.9014459576673275,3.9014459576673275
SLR_01_04,7,35.8464997,46.63466809859346,-10.788168398593456,10.788168398593456
SLR_01_04,8,47.259475683333335,50.230360202335675,-2.9708845190023396,2.9708845190023396
SLR_01_04,9,56.83623793333334,78.31492674393992,-21.478688810606585,21.478688810606585
SLR_01_04,10,179.06044686666667,193.09730889477842,-14.036862028111756,14.036862028111756
SLR_01_04,11,290.40556533333336,273.50506677582416,16.900498557509195,16.900498557509195
SLR_01_04,12,191.7006996,205.3734353898307,-13.672735789830682,13.672735789830682
SLR_02_00,1,114.57209559051176,113.83560904021456,0.7364865502972009,0.7364865502972009
SLR_02_00,2,98.97037592112623,100.18705116839408,-1.216675247267844,1.216675247267844
SLR_02_00,3,141.96217560188964,146.11228030056998,-4.150104698680337,4.150104698680337
SLR_02_00,4,254.29534019892583,250.81561082811305,3.479729370812777,3.479729370812777
SLR_02_00,5,314.376258136821,310.49688445553875,3.8793736812822317,3.8793736812822317
SLR_02_00,6,240.5814630771762,247.9118699497431,-7.330406872566897,7.330406872566897
SLR_02_00,7,153.6003906888574,153.0468019113471,0.5535887775102992,0.5535887775102992
SLR_02_00,8,131.6291271793142,135.9233072885916,-4.2941801092773915,4.2941801092773915
SLR_02_00,9,265.183393340263,259.405196300672,5.778197039591021,5.778197039591021
SLR_02_00,10,358.44990051969614,358.5847261914742,-0.13482567177806004,0.13482567177806004
SLR_02_00,11,344.3509525691131,346.2320911656419,-1.8811385965288423,1.8811385965288423
SLR_02_00,12,178.7176428794464,178.24561408361882,0.4720287958275833,0.4720287958275833
SLR_02_01,1,129.4786124291277,131.48743282376643,-2.008820394638718,2.008820394638718
SLR_02_01,2,108.43243032818978,107.83511797042597,0.597312357763812,0.597312357763812
SLR_02_01,3,151.65144551625775,149.52254523233825,2.1289002839195064,2.1289002839195064
SLR_02_01,4,251.53538411688297,249.21136563097915,2.324018485903821,2.324018485903821
SLR_02_01,5,318.27592513932785,313.6640276820414,4.611897457286432,4.611897457286432
SLR_02_01,6,244.82414634022095,247.54890657624358,-2.7247602360226324,2.7247602360226324
SLR_02_01,7,156.2415895247332,156.33920838759894,-0.09761886286574395,0.09761886286574395
SLR_02_01,8,136.67240109367734,140.0631249138238,-3.3907238201464622,3.3907238201464622
SLR_02_01,9,260.3197068963796,260.44514299627144,-0.1254360998918287,0.1254360998918287
SLR_02_01,10,346.12330174192743,350.7870099549874,-4.6637082130599765,4.6637082130599765
SLR_02_01,11,346.25707670101514,344.0222590802594,2.2348176207557344,2.2348176207557344
SLR_02_01,12,190.1775505842637,190.59656532650945,-0.41901474224573576,0.41901474224573576
SLR_02_02,1,148.4821504516929,151.01230774860502,-2.5301572969121366,2.5301572969121366
SLR_02_02,2,110.26965179427398,108.74391344804928,1.5257383462246992,1.5257383462246992
SLR_02_02,3,143.45465187730534,136.64614319190358,6.808508685401762,6.808508685401762
SLR_02_02,4,223.28057886588056,223.0645442288739,0.2160346370066577,0.2160346370066577
SLR_02_02,5,265.56237871115457,257.85423445043705,7.708144260717518,7.708144260717518
SLR_02_02,6,195.8946037250917,194.67782218394498,1.2167815411467302,1.2167815411467302
SLR_02_02,7,128.73866575122048,131.04273423052916,-2.3040684793086825,2.3040684793086825
SLR_02_02,8,118.31203819775251,120.62469277578457,-2.3126545780320527,2.3126545780320527
SLR_02_02,9,208.00121167555892,215.4826887320307,-7.481477056471789,7.481477056471789
SLR_02_02,10,298.3496836054262,306.08615502623644,-7.736471420810233,7.736471420810233
SLR_02_02,11,334.65761193702104,328.0893368255613,6.568275111459741,6.568275111459741
SLR_02_02,12,203.772594360804,206.5839047912985,-2.811310430494501,2.811310430494501
SLR_02_03,1,164.38976870523268,163.74239544731674,0.6473732579159446,0.6473732579159446
SLR_02_03,2,99.95565694415752,99.70677770500492,0.24887923915260046,0.24887923915260046
SLR_02_03,3,113.37134207706126,107.22095860376464,6.150383473296614,6.150383473296614
