region_id,native_cell_count,longitude_mean,latitude_mean,region_lon_index,region_lat_index,small_region_lt_4_cells,C1_scaled_loading,C1_raw_weight,C2_scaled_loading,C2_raw_weight,C3_scaled_loading,C3_raw_weight,C4_scaled_loading,C4_raw_weight,C5_scaled_loading,C5_raw_weight,C6_scaled_loading,C6_raw_weight,C7_scaled_loading,C7_raw_weight
MYS_05_28,1,113.75,3.25,28,5,True,720.3973798145465,7.386121371344355,507.0331968754111,10.843392189639463,402.6742143231786,4.522877313200407,68.51821222219581,1.8727606934906347,881.5656461195521,9.092500122214059,689.8491388950774,9.980959247987906,572.7661098758696,10.251044527495717
MYS_05_29,1,114.25,3.25,29,5,True,1206.7413471774341,12.372529806211475,429.3577860002795,9.182228879621716,303.44454424698483,3.408319669278919,128.5751168698651,3.5142543453118034,646.5220723902846,6.6682521580764345,536.5406868787909,7.762843248890608,461.3606107493107,8.257171788758187
MYS_05_30,1,114.75,3.25,30,5,True,1463.3025286461532,15.003011369027952,324.0987438305677,6.931163105653386,326.90063344351273,3.671780824500138,186.10944431104505,5.08680014684043,445.6948220770659,4.596912597540495,384.73866718895977,5.566522797272409,394.74282847244143,7.064884325047737
MYS_05_31,1,115.25,3.25,31,5,True,1475.6271747378507,15.12937403280607,204.0244354959906,4.363258626824071,478.27957596845744,5.3720843465251145,234.13521549818856,6.3994551860903,300.5120572810568,3.099492283509714,247.41225138060494,3.579640039035176,370.04442779739946,6.622846291176187
MYS_05_32,1,115.75,3.25,32,5,True,1497.2366906532245,15.35093301094677,149.89837638366222,3.205720835903447,608.7048007061537,6.837033600916037,259.6482510674878,7.096785262813089,213.76542969691033,2.204784413049498,190.64412696157822,2.7583005541174597,352.81805642042934,6.314538419974156
MYS_06_02,1,100.75,3.75,2,6,True,373.8384164575783,3.832906663177588,633.7171680847185,13.552650661133704,241.90269770695474,2.7170754534152044,94.48228206338023,2.582418576622973,974.980964552366,10.055989112518745,141.7236147545225,2.0505028470544637,160.33050570360055,2.869504889944882
MYS_06_03,1,101.25,3.75,3,6,True,482.01164775290556,4.941989841247275,686.9596106412098,14.69129146282513,167.6205100837232,1.882730443912392,43.85927893612787,1.1987752011108987,942.414007627762,9.720092334870328,157.66550969372275,2.2811553111261236,157.0996611252124,2.8116810573831876
MYS_06_04,1,101.75,3.75,4,6,True,455.0009059819704,4.665052941363593,542.2774649040308,11.597124732254423,263.2679114572535,2.957051685132263,211.11436332771308,5.77024222683041,792.7646382748965,8.17660329906271,305.4745698262079,4.41970433943782,141.5952651192008,2.5341921293738183
MYS_06_05,1,102.25,3.75,5,6,True,268.02979930725905,2.7480675031468373,296.75629858974656,6.34641863724964,521.1106953406481,5.853167791197794,539.9464438698803,14.757981037076647,517.6837277427082,5.339408787636068,532.9038816972601,7.710224781658962,113.90606029819237,2.038626371105367
MYS_06_06,1,102.75,3.75,6,6,True,127.02369043713814,1.3023539797525385,214.83332942887066,4.594417211257415,632.978811313336,7.109681731763314,731.8682161853294,20.003645507303446,347.02908157066656,3.5792705630967943,694.0502332971893,10.041742033180025,98.7705428781803,1.7677394238087538
MYS_06_07,1,103.25,3.75,7,6,True,57.64932961121186,0.5910695366419334,303.84426145041624,6.49800153477484,569.431846325254,6.395915823632274,749.3249402350801,20.480778018167403,318.0156349554376,3.2800248199623736,769.8324429850562,11.138183420102036,99.18577401921064,1.7751709963870048
MYS_06_27,1,113.25,3.75,27,6,True,322.40393288843416,3.305556968468933,572.6000998228053,12.24560342097492,485.3767461780857,5.451800476804285,13.640348921522094,0.37282218080770146,1014.5658613872325,10.464269177529404,834.5252983979576,12.074180462218154,646.3355128649624,11.567748174759187
MYS_06_28,1,113.75,3.75,28,6,True,668.7823030703222,6.8569200831300146,542.9849520356277,11.612255024480461,455.2847785655221,5.113804467168585,40.40024616433565,1.104231861429161,848.6294197973784,8.752794686574815,750.4072644984454,10.857133689185083,511.24072863317474,9.149897983007076
