grid_id,longitude,latitude,date,year,month,precipitation_mm,PET_mm,actual_evapotranspiration_mm,surface_runoff_mm,subsurface_runoff_mm,total_runoff_mm,soil_moisture_0_10cm_mm,soil_moisture_10_40cm_mm,soil_moisture_40_100cm_mm,soil_moisture_100_200cm_mm,soil_moisture_total_mm
SL_9.7500_79.9500,79.94999999999999,9.75,1985-01-01,1985,1,96.61177,121.7,161.84595,44.208015,0.380167,44.588184,38.998848,119.69024,245.44183,421.73538,825.8663
SL_9.7500_80.0500,80.05000000000001,9.75,1985-01-01,1985,1,97.006874,121.03,166.0926,44.233505,0.15305,44.38656,37.229645,115.888084,237.94308,413.74677,804.8076
SL_9.7500_80.1500,80.15000000000003,9.75,1985-01-01,1985,1,97.425575,120.58,161.18764,39.967957,0.1734996,40.141457,37.66461,116.80179,240.04228,417.28207,811.7908
SL_9.7500_80.2500,80.25,9.75,1985-01-01,1985,1,97.87003,123.6,160.34474,22.344088,0.101448916,22.445536,36.412636,114.06949,233.8484,406.951,791.2815
SL_9.6500_80.0500,80.05000000000001,9.649999999999991,1985-01-01,1985,1,99.029945,119.966,170.6559,37.644096,0.22853215,37.872627,37.67257,116.07499,238.08478,415.98965,807.822
SL_9.6500_80.1500,80.15000000000003,9.649999999999991,1985-01-01,1985,1,99.046875,119.021,166.25821,26.907335,0.12630172,27.033638,36.93021,113.98055,233.07695,407.265,791.25275
SL_9.6500_80.2500,80.25,9.649999999999991,1985-01-01,1985,1,99.06438,121.285,168.55267,27.035507,0.14376575,27.179274,37.363617,114.97261,235.67102,412.5578,800.56506
SL_9.6500_80.3500,80.35000000000002,9.649999999999991,1985-01-01,1985,1,99.08247,125.551,170.13042,27.05286,0.17363386,27.226494,37.608234,115.41888,236.32916,413.52292,802.8792
SL_9.5500_80.4500,80.44999999999999,9.549999999999997,1985-01-01,1985,1,99.3052,125.935,166.75372,21.615812,0.09126075,21.707071,36.92545,113.35399,231.05261,403.6326,784.96466
SL_9.4500_80.2500,80.25,9.449999999999989,1985-01-01,1985,1,98.96025,124.445,156.49281,25.390467,0.0969336,25.4874,38.811527,118.23532,240.3015,407.6705,805.01886
SL_9.4500_80.3500,80.35000000000002,9.449999999999989,1985-01-01,1985,1,98.46585,120.232,160.75243,23.142372,0.12698476,23.269356,37.85487,115.87748,237.24667,414.19724,805.1763
SL_9.4500_80.4500,80.44999999999999,9.449999999999989,1985-01-01,1985,1,97.97146,118.138,167.8302,20.843319,0.06934396,20.912664,37.09688,113.63801,231.7716,405.5089,788.0154
SL_9.4500_80.5500,80.55000000000001,9.449999999999989,1985-01-01,1985,1,97.88351,122.485,169.91838,19.488066,0.12992923,19.617994,37.341526,114.16746,233.08566,408.46545,793.0601
SL_9.3500_80.1500,80.15000000000003,9.349999999999994,1985-01-01,1985,1,96.19667,116.617,162.5241,33.477657,0.9293254,34.406982,39.743423,121.088745,247.87062,428.24988,836.95264
SL_9.3500_80.2500,80.25,9.349999999999994,1985-01-01,1985,1,95.840805,115.82,160.71207,27.246489,0.686913,27.933403,39.664684,120.6648,246.51779,424.25806,831.10535
SL_9.3500_80.3500,80.35000000000002,9.349999999999994,1985-01-01,1985,1,95.48493,114.484,157.29266,24.419973,0.596818,25.01679,39.348156,119.60127,243.64249,416.51312,819.10504
SL_9.3500_80.4500,80.44999999999999,9.349999999999994,1985-01-01,1985,1,95.12906,113.38,172.74165,28.617926,0.95597523,29.5739,38.293694,116.85875,239.49718,420.54218,815.1918
SL_9.3500_80.5500,80.55000000000001,9.349999999999994,1985-01-01,1985,1,95.21875,114.265,157.78418,28.267258,0.74310863,29.010366,39.464455,119.72185,243.57742,416.58365,819.3474
SL_9.3500_80.6500,80.65000000000003,9.349999999999994,1985-01-01,1985,1,95.754,116.788,158.71535,33.357,1.1337053,34.490704,39.551136,120.0695,245.14052,422.78824,827.5494
SL_9.2500_80.1500,80.15000000000003,9.25,1985-01-01,1985,1,92.9387,116.88,157.25893,28.062473,1.3392309,29.401705,39.235588,119.85302,245.89536,425.38232,830.3663
SL_9.2500_80.2500,80.25,9.25,1985-01-01,1985,1,92.72135,113.35,159.22836,21.57751,1.0004003,22.577911,39.553955,120.30273,245.69458,422.71515,828.2664
SL_9.2500_80.3500,80.35000000000002,9.25,1985-01-01,1985,1,92.50401,112.305,156.89674,19.91218,0.73767126,20.64985,39.45583,119.869896,244.39081,419.23196,822.9485
SL_9.2500_80.4500,80.44999999999999,9.25,1985-01-01,1985,1,92.28667,111.555,158.73055,28.628702,1.1905373,29.819239,39.83344,120.85172,246.31427,423.5135,830.51294
SL_9.2500_80.5500,80.55000000000001,9.25,1985-01-01,1985,1,92.55399,111.7,158.81071,29.760012,1.3755354,31.135548,39.893806,120.98368,246.62888,424.78488,832.2912
SL_9.2500_80.6500,80.65000000000003,9.25,1985-01-01,1985,1,93.30599,112.6,159.3641,34.327477,2.3482654,36.67574,39.85998,120.90534,246.70593,425.94763,833.4189
