grid_id,longitude,latitude,date,year,month,precipitation_mm,PET_mm,actual_evapotranspiration_mm,surface_runoff_mm,subsurface_runoff_mm,total_runoff_mm,soil_moisture_0_10cm_mm,soil_moisture_10_40cm_mm,soil_moisture_40_100cm_mm,soil_moisture_100_200cm_mm,soil_moisture_total_mm
SL_9.7500_79.9500,79.94999999999999,9.75,1988-01-01,1988,1,18.093489,133.845,136.50394,0.2980521,0.050491214,0.34854332,31.792065,106.58532,223.11798,386.2567,747.7521
SL_9.7500_80.0500,80.05000000000001,9.75,1988-01-01,1988,1,18.32591,132.635,158.66023,0.32697934,0.1612352,0.48821452,32.11182,105.58165,224.77956,408.96967,771.4427
SL_9.7500_80.1500,80.15000000000003,9.75,1988-01-01,1988,1,18.572208,131.555,152.69373,0.4040567,0.15875246,0.56280917,32.876633,107.085526,227.32901,410.05093,777.3421
SL_9.7500_80.2500,80.25,9.75,1988-01-01,1988,1,18.833664,133.775,146.15349,0.26683787,0.11410121,0.3809391,30.533882,104.216255,221.48448,404.64178,760.8764
SL_9.6500_80.0500,80.05000000000001,9.649999999999991,1988-01-01,1988,1,18.774187,131.606,163.44775,0.6234588,0.14378649,0.7672453,31.906542,103.29213,218.87448,405.337,759.41016
SL_9.6500_80.1500,80.15000000000003,9.649999999999991,1988-01-01,1988,1,18.9394,130.076,165.29247,0.1715318,0.1486671,0.3201989,32.05012,102.67681,218.87401,405.66937,759.2703
SL_9.6500_80.2500,80.25,9.649999999999991,1988-01-01,1988,1,19.110195,131.695,163.34421,0.11514605,0.112975895,0.22812195,31.840694,102.247856,218.01973,405.14655,757.2548
SL_9.6500_80.3500,80.35000000000002,9.649999999999991,1988-01-01,1988,1,19.286863,135.491,157.94946,0.5917533,0.105836116,0.6975894,31.304207,101.3305,215.05103,403.3854,751.0711
SL_9.5500_80.4500,80.44999999999999,9.549999999999997,1988-01-01,1988,1,19.519112,136.061,162.32158,0.07903624,0.11817114,0.19720739,31.7094,101.46507,215.69287,404.0572,752.9245
SL_9.4500_80.2500,80.25,9.449999999999989,1988-01-01,1988,1,19.377491,134.59,129.49931,0.6544028,0.008494225,0.662897,30.279356,103.18347,213.38364,366.78406,713.63055
SL_9.4500_80.3500,80.35000000000002,9.449999999999989,1988-01-01,1988,1,19.44424,130.684,154.99515,0.5718517,0.10404421,0.67589587,33.06359,105.02253,221.47272,406.7699,766.32874
SL_9.4500_80.4500,80.44999999999999,9.449999999999989,1988-01-01,1988,1,19.51099,128.638,166.82858,0.070791006,0.0948169,0.1656079,32.352688,102.504326,217.28041,406.15182,758.28925
SL_9.4500_80.5500,80.55000000000001,9.449999999999989,1988-01-01,1988,1,19.498343,132.496,164.60799,0.054972425,0.12270731,0.17767973,31.939945,101.09046,214.71465,404.607,752.35205
SL_9.3500_80.1500,80.15000000000003,9.349999999999994,1988-01-01,1988,1,19.130865,127.42,131.97746,0.95224977,0.02678372,0.97903347,30.832008,104.51212,216.20726,372.04553,723.5969
SL_9.3500_80.2500,80.25,9.349999999999994,1988-01-01,1988,1,19.238039,126.37,135.18791,0.8817918,0.025629478,0.90742123,31.516413,103.85808,215.04865,369.9177,720.3408
SL_9.3500_80.3500,80.35000000000002,9.349999999999994,1988-01-01,1988,1,19.345213,125.005,128.79477,0.43848637,0.018479142,0.45696554,30.233267,101.574425,210.22723,360.8038,702.83875
SL_9.3500_80.4500,80.44999999999999,9.349999999999994,1988-01-01,1988,1,19.452387,123.796,166.91951,0.5421596,0.41657525,0.95873487,32.62837,102.79188,216.3757,405.8914,757.6873
SL_9.3500_80.5500,80.55000000000001,9.349999999999994,1988-01-01,1988,1,19.471142,124.342,137.24942,0.44089562,0.03175337,0.47264898,32.18018,102.643295,212.5391,365.09393,712.45654
SL_9.3500_80.6500,80.65000000000003,9.349999999999994,1988-01-01,1988,1,19.401478,126.937,132.22234,0.543753,0.012808257,0.5565613,31.07034,100.68882,207.67534,355.43265,694.8672
SL_9.2500_80.1500,80.15000000000003,9.25,1988-01-01,1988,1,18.950987,127.725,117.92938,0.75940526,0.009779131,0.76918435,27.892426,101.25857,207.583,354.55768,691.2916
SL_9.2500_80.2500,80.25,9.25,1988-01-01,1988,1,19.098587,123.975,136.4972,0.39889258,0.035029605,0.4339222,31.567776,102.9868,213.9031,368.01578,716.47345
SL_9.2500_80.3500,80.35000000000002,9.25,1988-01-01,1988,1,19.246185,122.955,132.802,0.39530262,0.022343624,0.41764626,31.114367,101.77675,211.03357,362.43372,706.3584
SL_9.2500_80.4500,80.44999999999999,9.25,1988-01-01,1988,1,19.393785,121.935,136.6332,0.4481812,0.031735912,0.4799171,31.98709,102.39293,211.99045,364.0429,710.4134
SL_9.2500_80.5500,80.55000000000001,9.25,1988-01-01,1988,1,19.443941,121.8,142.19728,0.44411364,0.05468404,0.49879768,33.318123,104.466156,215.79465,370.7903,724.3692
SL_9.2500_80.6500,80.65000000000003,9.25,1988-01-01,1988,1,19.396652,122.715,140.87357,0.2588753,0.055764843,0.31464016,32.86635,103.18349,213.48769,366.62628,716.1638
SL_9.2500_80.7500,80.75,9.25,1988-01-01,1988,1,19.349365,126.6,140.8583,0.052701335,0.053941797,0.10664313,32.20998,101.964195,211.65598,363.27963,709.1098
