grid_id,longitude,latitude,date,year,month,precipitation_mm,PET_mm,actual_evapotranspiration_mm,surface_runoff_mm,subsurface_runoff_mm,total_runoff_mm,soil_moisture_0_10cm_mm,soil_moisture_10_40cm_mm,soil_moisture_40_100cm_mm,soil_moisture_100_200cm_mm,soil_moisture_total_mm
SL_9.7500_79.9500,79.94999999999999,9.75,1983-01-01,1983,1,20.68694,130.77,110.699814,0.411651,0.009416284,0.42106727,26.413198,104.152824,213.04865,365.10254,708.7172
SL_9.7500_80.0500,80.05000000000001,9.75,1983-01-01,1983,1,20.762482,129.755,132.65776,0.23268847,0.053830024,0.28651848,26.659176,101.246414,212.9549,396.15823,737.01874
SL_9.7500_80.1500,80.15000000000003,9.75,1983-01-01,1983,1,20.842533,128.915,127.80734,0.22722268,0.062930666,0.29015332,27.70452,103.9959,218.52994,399.01794,749.2483
SL_9.7500_80.2500,80.25,9.75,1983-01-01,1983,1,20.927511,131.325,140.74046,0.18813474,0.09131908,0.2794538,28.24095,103.30383,218.34685,402.07535,751.967
SL_9.6500_80.0500,80.05000000000001,9.649999999999991,1983-01-01,1983,1,21.423708,128.796,144.05254,0.15384893,0.059773028,0.21362196,27.04684,96.41262,205.21219,395.45322,724.1249
SL_9.6500_80.1500,80.15000000000003,9.649999999999991,1983-01-01,1983,1,21.369509,127.485,151.41417,0.17500475,0.072441176,0.24744591,28.413221,97.28109,207.43678,397.73157,730.8627
SL_9.6500_80.2500,80.25,9.649999999999991,1983-01-01,1983,1,21.313477,129.245,163.29756,0.14476626,0.10863845,0.2534047,30.626831,101.34968,215.87656,404.91675,752.7698
SL_9.6500_80.3500,80.35000000000002,9.649999999999991,1983-01-01,1983,1,21.255518,133.042,162.1918,0.19525395,0.12173219,0.31698614,30.630138,101.086426,215.26784,405.14706,752.1315
SL_9.5500_80.4500,80.44999999999999,9.549999999999997,1983-01-01,1983,1,21.26065,133.462,166.57433,0.20725091,0.13171695,0.33896786,31.163246,100.850075,214.62404,405.53857,752.1759
SL_9.4500_80.2500,80.25,9.449999999999989,1983-01-01,1983,1,21.594097,132.215,136.35236,0.0999221,0.012193073,0.112115175,29.95252,103.67349,215.28015,370.98248,719.8887
SL_9.4500_80.3500,80.35000000000002,9.449999999999989,1983-01-01,1983,1,21.347298,128.131,157.31511,0.15379064,0.1011773,0.25496793,31.922972,103.375534,219.7518,406.50323,761.5535
SL_9.4500_80.4500,80.44999999999999,9.449999999999989,1983-01-01,1983,1,21.1005,125.857,170.20547,0.16707055,0.09182501,0.25889555,31.430775,100.72403,214.2562,406.0722,752.4832
SL_9.4500_80.5500,80.55000000000001,9.449999999999989,1983-01-01,1983,1,21.255573,129.666,169.88463,0.48641527,0.13702565,0.6234409,31.495667,100.44933,213.26407,406.17343,751.3825
SL_9.3500_80.1500,80.15000000000003,9.349999999999994,1983-01-01,1983,1,21.459646,124.899,145.53687,0.13240452,0.04610047,0.17850499,31.702555,104.97137,219.1368,378.48135,734.29205
SL_9.3500_80.2500,80.25,9.349999999999994,1983-01-01,1983,1,21.214552,123.785,146.83011,0.09770217,0.047993872,0.14569604,31.987381,104.74956,218.59529,377.3992,732.73145
SL_9.3500_80.3500,80.35000000000002,9.349999999999994,1983-01-01,1983,1,20.969456,122.314,150.35338,0.1262067,0.08676809,0.21297479,32.932087,105.54877,219.88391,379.6651,738.0299
SL_9.3500_80.4500,80.44999999999999,9.349999999999994,1983-01-01,1983,1,20.72436,120.976,171.82304,0.22816911,0.40725842,0.63542753,31.473415,100.44442,213.46588,405.96313,751.34686
SL_9.3500_80.5500,80.55000000000001,9.349999999999994,1983-01-01,1983,1,20.84925,121.392,161.30782,0.56184804,0.26930553,0.8311536,35.508926,109.73745,226.65077,391.70947,763.6066
SL_9.3500_80.6500,80.65000000000003,9.349999999999994,1983-01-01,1983,1,21.344126,123.756,162.1477,0.7370917,0.2313688,0.9684605,35.695614,109.9876,226.70924,391.55725,763.9497
SL_9.2500_80.1500,80.15000000000003,9.25,1983-01-01,1983,1,21.078398,125.125,149.35638,0.12661965,0.082314275,0.20893392,32.32355,105.48015,220.34468,380.77686,738.92523
SL_9.2500_80.2500,80.25,9.25,1983-01-01,1983,1,20.835005,121.325,156.30623,0.10527633,0.14281893,0.24809526,33.696823,106.78699,222.69112,385.01923,748.19415
SL_9.2500_80.3500,80.35000000000002,9.25,1983-01-01,1983,1,20.591612,120.15,157.23326,0.16451773,0.14286226,0.30738,34.163605,107.28676,223.01476,385.31393,749.77905
SL_9.2500_80.4500,80.44999999999999,9.25,1983-01-01,1983,1,20.34822,118.995,162.47055,0.6712478,0.29752162,0.96876943,35.50276,109.809555,226.75674,391.90768,763.97675
SL_9.2500_80.5500,80.55000000000001,9.25,1983-01-01,1983,1,20.442926,118.735,162.37595,0.50707334,0.30534947,0.8124228,35.67035,109.98162,226.93288,392.0605,764.6453
SL_9.2500_80.6500,80.65000000000003,9.25,1983-01-01,1983,1,20.875734,119.455,162.78801,0.74710757,0.4192277,1.1663353,35.767044,110.094185,226.7593,391.49338,764.1139
SL_9.2500_80.7500,80.75,9.25,1983-01-01,1983,1,21.30854,123.1,163.09373,1.50989,0.50435895,2.0142488,35.83487,110.21654,226.5154,390.67105,763.23785
SL_9.1500_80.1500,80.15000000000003,9.149999999999991,1983-01-01,1983,1,20.697147,124.448,146.26239,0.16267325,0.057559654,0.2202329,31.60963,104.87484,218.37787,376.82578,731.6881
SL_9.1500_80.2500,80.25,9.149999999999991,1983-01-01,1983,1,20.455458,121.105,158.65387,0.10881756,0.1312985,0.24011606,34.033195,106.938736,222.64914,384.7171,748.3382
SL_9.1500_80.3500,80.35000000000002,9.149999999999991,1983-01-01,1983,1,20.21377,119.449,164.11984,0.079726465,0.2070006,0.28672707,35.281654,109.181,226.19765,390.99957,761.65985
SL_9.1500_80.4500,80.44999999999999,9.149999999999991,1983-01-01,1983,1,19.97208,117.826,166.51096,0.11732666,0.26580387,0.38313055,35.750217,109.99308,227.1116,392.36728,765.22217
SL_9.1500_80.5500,80.55000000000001,9.149999999999991,1983-01-01,1983,1,20.036604,117.1,168.37549,0.15456451,0.44229552,0.59686,36.350697,111.46866,229.75963,397.2297,774.8087
SL_9.1500_80.6500,80.65000000000003,9.149999999999991,1983-01-01,1983,1,20.407341,117.709,169.04195,0.8419682,0.74459213,1.5865602,36.82054,112.67998,231.5122,400.32846,781.3412
SL_9.1500_80.7500,80.75,9.149999999999991,1983-01-01,1983,1,20.778078,119.9,166.55234,1.227375,0.72377187,1.9511468,36.478832,111.77155,229.51665,396.24847,774.0155
SL_9.1500_80.8500,80.85000000000002,9.149999999999991,1983-01-01,1983,1,21.148815,125.689,162.8349,1.2838238,0.32501456,1.6088384,35.8935,110.34625,226.91689,391.5614,764.718
