grid_id,longitude,latitude,date,year,month,precipitation_mm,PET_mm,actual_evapotranspiration_mm,surface_runoff_mm,subsurface_runoff_mm,total_runoff_mm,soil_moisture_0_10cm_mm,soil_moisture_10_40cm_mm,soil_moisture_40_100cm_mm,soil_moisture_100_200cm_mm,soil_moisture_total_mm
MY_0p5_0.7500_110.2500,110.25,0.75,2008-01-01,2008,1,380.6984445425181,82.90600891113282,103.04790426400993,100.40540607158955,167.7775329589844,268.18291837252104,42.78884001511794,129.1436948336088,262.5771578275241,458.26773728590746,892.7774442232574
MY_0p5_0.7500_110.7500,110.75,0.75,2008-01-01,2008,1,369.99994681222097,83.80682634626116,107.56183253696986,89.3903747013637,139.90074757167272,229.29112265450615,42.74464383806501,129.10464717320033,263.0004189627511,461.06905473981584,895.9187813895089
MY_0p5_0.7500_111.7500,111.75,0.75,2008-01-01,2008,1,347.0944315592448,82.40766083248077,112.34937092614553,33.503539675758006,72.72320265997024,106.22674112471324,42.39573536221943,128.13304646809897,261.3801652211992,458.9534916953435,890.8624519469246
MY_0p5_1.2500_103.2500,103.25,1.25,2008-01-01,2008,1,261.5433788114381,94.52368401092232,113.09136043895377,65.72113752365114,62.293934128501206,128.0150713487105,38.50048099864613,114.57553325999868,234.74480958418417,413.5238945700906,801.3446988192471
MY_0p5_1.2500_103.7500,103.75,1.25,2008-01-01,2008,1,269.82147542712755,96.32169964244065,103.18218594152953,80.8741845621646,75.64751415808225,156.5217020719954,39.760139317188454,119.32056901061421,244.5703399065629,431.56988317989607,835.2209229700774
MY_0p5_1.2500_104.2500,104.25,1.25,2008-01-01,2008,1,249.60216456821988,98.36728559221538,91.87244415283203,97.20027160644531,90.59351348876953,187.79379272460938,41.39698028564453,125.49803161621094,257.37640380859375,455.0150146484375,879.2864379882812
MY_0p5_1.2500_109.7500,109.75,1.25,2008-01-01,2008,1,416.0883450795369,86.02804363204771,104.06613241908063,185.23829292389286,276.64593965461455,461.88423211890535,43.32246284025261,130.73750544168863,265.8706451783697,465.194521984422,905.1251683982023
MY_0p5_1.2500_110.2500,110.25,1.25,2008-01-01,2008,1,398.88301068751514,83.38895911139413,102.8047844728448,133.17494381348598,208.36519496137112,341.54011971609935,42.96133957498323,129.65264939709522,263.5769603832349,460.1107731528264,896.3017469722794
MY_0p5_1.2500_110.7500,110.75,1.25,2008-01-01,2008,1,387.58371155753963,83.88051145038908,107.61366334945434,99.01147365267315,162.11709359789648,261.12856343587237,42.84181334480406,129.39100462898372,263.5630924285404,462.10869237506193,897.9046043759299
MY_0p5_1.2500_111.2500,111.25,1.25,2008-01-01,2008,1,366.87033334555343,83.174743359843,109.14735583223093,60.586330876944565,119.7483474926446,180.33468042928192,42.65528416252746,128.87197427475414,262.6921775744746,460.9941769925932,895.2136232418754
MY_0p5_1.2500_111.7500,111.75,1.25,2008-01-01,2008,1,360.0670316181486,81.84316677517361,111.5092009287032,40.25342923118955,89.49438089037697,129.74781000046502,42.51050694783528,128.4543253580729,261.9313780769469,459.7824435763888,892.6786595904637
MY_0p5_1.2500_112.2500,112.25,1.25,2008-01-01,2008,1,375.0365084730429,80.82557484583201,114.75741251834151,52.37655955280749,99.86321638078252,152.23977459747778,42.57153765683246,128.60789892516158,262.09315064715855,459.6096891606519,892.8822727881109
MY_0p5_1.2500_112.7500,112.75,1.25,2008-01-01,2008,1,391.23943646748864,81.5906745592753,118.48818524678548,78.7872805595398,136.98971366882324,215.77699057261148,42.716999530792236,128.94055048624674,262.25134658813477,458.05876668294275,891.9676475524903
MY_0p5_1.2500_113.2500,113.25,1.25,2008-01-01,2008,1,371.35150119947343,83.53501613451087,122.0550673775051,66.31517005588697,123.57005535623303,189.8852240520975,42.61420082423997,128.63135893448538,261.5798270847486,456.425233260445,889.2506130052649
MY_0p5_1.2500_113.7500,113.75,1.25,2008-01-01,2008,1,336.8278165875059,84.68027218905362,125.57106428435353,57.78765513680198,116.24499199607155,174.03264490763345,42.58552663976496,128.52214842131644,261.2604215217359,455.5415695652817,887.909658720999
MY_0p5_1.2500_114.2500,114.25,1.25,2008-01-01,2008,1,288.3494810931451,84.52678835708484,127.74492118632898,50.292715292061324,109.3744213813174,159.66713883391523,42.54687172543686,128.39025737121042,260.93125577943516,454.7539999632709,886.6223776488179
MY_0p5_1.2500_114.7500,114.75,1.25,2008-01-01,2008,1,253.9918439311366,83.80400134671119,122.49755268712198,35.366494332590406,109.59735525808027,144.96385340536793,42.42669173209898,128.01300688712828,260.0628711331275,452.47888085149947,882.981457125756
MY_0p5_1.7500_102.7500,102.75,1.75,2008-01-01,2008,1,259.5458092452413,92.14761032188797,126.1699457168579,44.499431252479546,60.283110618591316,104.78254461288454,40.871273159980774,122.895849943161,251.48100852966311,443.47675800323486,858.72487449646
MY_0p5_1.7500_103.2500,103.25,1.75,2008-01-01,2008,1,285.3473753468871,92.22658285487113,126.41794364929201,87.19149402618409,86.84572711944581,174.0372211456299,40.77325437545777,122.55314651489257,250.72808868408208,441.5771694946289,855.6316345214844
MY_0p5_1.7500_103.7500,103.75,1.75,2008-01-01,2008,1,283.77331359476983,94.57885500750963,116.118428483794,100.31612526615963,84.23917973192432,184.5553072193001,40.67494718334343,122.48630180841758,250.88023926940144,442.30526434017133,856.3467455513869
MY_0p5_1.7500_104.2500,104.25,1.75,2008-01-01,2008,1,261.5125688552856,96.97535676956177,110.84306376849035,108.44500933506691,86.49394551358482,194.93895940263144,41.666082160417425,126.29866051489067,258.8641910996548,456.92132899557896,883.7502673245215
MY_0p5_1.7500_109.7500,109.75,1.75,2008-01-01,2008,1,409.68592958672104,86.27164135422817,103.99760437011719,190.51953125,282.5762634277344,473.0957946777344,43.346553802490234,130.80923461914062,266.01483154296875,465.47027587890625,905.6409301757812
MY_0p5_1.7500_110.2500,110.25,1.75,2008-01-01,2008,1,422.4424599636806,84.59410588428229,102.82329698042437,187.0444485261479,277.3227907884567,464.36722536138035,43.27161719582298,130.57463824430252,265.43346596784136,463.75289916992193,903.0326609892004
MY_0p5_1.7500_110.7500,110.75,1.75,2008-01-01,2008,1,420.1375038840554,84.23762061379172,107.7837448120117,114.91624374389647,208.53389663696288,323.4501274108887,43.0589952468872,130.0336570739746,264.8496826171875,464.6157287597656,902.5580291748047
MY_0p5_1.7500_111.2500,111.25,1.75,2008-01-01,2008,1,416.45803629557287,83.17951277475507,108.84761604486509,80.13402738349382,161.36770381483922,241.5017292111419,42.906586509527166,129.61023658929867,264.16122479106104,463.9747511752816,900.652800236192
MY_0p5_1.7500_111.7500,111.75,1.75,2008-01-01,2008,1,410.66939399815806,80.92718416527855,107.62535660176336,67.88772928262057,170.895734666269,238.78346020662326,42.959416860266565,129.73045629187473,264.2255173695238,463.5285219602946,900.4439009654368
MY_0p5_1.7500_112.2500,112.25,1.75,2008-01-01,2008,1,410.18655831473217,80.3247809273856,110.79149896530878,71.68489285423642,158.08158026801215,229.76647334023127,42.85843831622412,129.401323687841,263.3784846230159,461.07494148375497,896.7131913442461
MY_0p5_1.7500_112.7500,112.75,1.75,2008-01-01,2008,1,399.1296686081659,81.84192051963201,115.97953873891677,76.01795663984994,145.70759127177888,221.72554723346042,42.805080510699554,129.2363526359437,263.02139727880086,460.29456767733126,895.3573893229167
MY_0p5_1.7500_113.2500,113.25,1.75,2008-01-01,2008,1,376.9506055075024,84.00163276309058,120.45764206174817,66.46029264662,128.93913382878378,195.39942505851621,42.6953128633045,128.915816679455,262.38846377418156,458.9817102825831,892.981284877232
MY_0p5_1.7500_113.7500,113.75,1.75,2008-01-01,2008,1,337.7359483506944,85.42215614924355,123.6462430681501,60.634508647615945,118.93104320707774,179.56554846385168,42.60262311905149,128.59474598718066,261.4980646042597,456.2893594408792,888.9847822885664
MY_0p5_1.7500_114.2500,114.25,1.75,2008-01-01,2008,1,285.03661189003594,85.58275635734437,125.90568707178507,54.22261678302099,111.98186904665023,166.20448705279637,42.571914999825616,128.49719010610428,261.2665045844184,455.74481695265996,888.0804292224702
MY_0p5_1.7500_114.7500,114.75,1.75,2008-01-01,2008,1,262.3277670114152,85.80253039740528,121.53680985208621,47.28874038538167,108.90764946023418,156.19639120941955,42.45295725214667,128.17726095723367,260.6916046933189,454.49059520978386,885.8123959556144
MY_0p5_2.2500_101.7500,101.75,2.25,2008-01-01,2008,1,187.7972905322759,87.57468098341816,130.79145319774898,9.81277120956267,28.648265915687634,38.4610384931468,41.43404931733103,125.2685892124369,256.7109008172546,453.4010176225142,876.814576428346
MY_0p5_2.2500_102.2500,102.25,2.25,2008-01-01,2008,1,244.93522257097598,87.43073842171847,126.88277986517363,21.650933810968716,40.54556700601532,62.19650075082003,41.20721276753257,124.38764661579042,254.461543617066,447.52321920440517,867.5796219675165
MY_0p5_2.2500_102.7500,102.75,2.25,2008-01-01,2008,1,283.5641402715369,88.5804520860503,130.25229301935508,61.52671145185639,66.79859335211259,128.32530475568166,41.588848403737515,125.48986019665684,256.7350203115729,452.64265219772915,876.456384200084
MY_0p5_2.2500_103.2500,103.25,2.25,2008-01-01,2008,1,321.41606183733256,88.27537941100105,133.05955253479974,121.90628577338323,100.19365580725291,222.09994158063614,41.96094412425207,126.78859044635104,259.14022071475074,455.6056232755146,883.4953729538689
MY_0p5_2.2500_103.7500,103.75,2.25,2008-01-01,2008,1,315.6758598715572,91.68100849733513,135.4721317614539,143.4061153088586,87.30212906659658,230.70824362544687,41.642171439477956,125.84176656432071,257.47524693375925,452.7695365259203,877.7287192134532
MY_0p5_2.2500_104.2500,104.25,2.25,2008-01-01,2008,1,286.31436554203196,94.05130476292555,140.64096977296938,145.8768218489718,68.17488344050636,214.05170346094562,41.994353428359865,127.3036322475465,260.7792449194538,459.31306041370743,889.3902855234699
MY_0p5_2.2500_104.7500,104.75,2.25,2008-01-01,2008,1,235.01943969726562,94.99578857421875,,,,,,,,,
MY_0p5_2.2500_109.7500,109.75,2.25,2008-01-01,2008,1,369.62430301789317,86.77802473498929,,,,,,,,,
MY_0p5_2.2500_111.2500,111.25,2.25,2008-01-01,2008,1,460.76511490345,83.16171759366989,102.84459596521712,131.01550203211167,251.58196864408603,382.5974632711971,43.270750606761254,130.63850694544175,265.9495445700252,466.45192718505854,906.3107254925895
MY_0p5_2.2500_111.7500,111.75,2.25,2008-01-01,2008,1,466.6879963223896,82.05049532935733,103.67769099644254,124.58069145565942,247.03657250782797,371.6172576419891,43.270845637245785,130.63907940576948,265.9535694909474,466.52107146732396,906.3845530676464
MY_0p5_2.2500_112.2500,112.25,2.25,2008-01-01,2008,1,449.31537165566095,81.4912841312469,105.81500311957464,105.89819943867033,213.87082412961928,319.76901971726187,43.173559860956104,130.3649148123605,265.45177747938374,465.77700088743177,904.7672467912947
MY_0p5_2.2500_112.7500,112.75,2.25,2008-01-01,2008,1,420.61476682632684,82.34036097450861,109.80161207895428,86.96285477895586,164.89876646011592,251.8616173153832,42.96901259649368,129.78800237746466,264.43187304299977,464.2500646197607,901.438953218006
MY_0p5_2.2500_113.2500,113.25,2.25,2008-01-01,2008,1,380.07446976919033,84.66125776502824,116.58986956883994,68.48032439701143,138.83665529281376,207.31697581457715,42.783520774235804,129.24182889423673,263.35057150220115,462.04914492652534,897.4250552222844
MY_0p5_2.2500_113.7500,113.75,2.25,2008-01-01,2008,1,335.47384672527073,86.01867463317099,120.26768471923057,60.59612239161625,123.84873597833177,184.44485594351082,42.576773353769816,128.55145925207984,261.52497883084453,456.5965777047073,889.2497931371761
MY_0p5_2.2500_114.2500,114.25,2.25,2008-01-01,2008,1,287.6461929563492,86.64281308613127,123.09935561891588,58.312897007049074,123.96173255557105,182.2746340797061,42.590575639028394,128.5923914349268,261.5771413651724,456.53957054501484,889.2996990869916
