grid_id,longitude,latitude,date,year,month,precipitation_mm,PET_mm,actual_evapotranspiration_mm,surface_runoff_mm,subsurface_runoff_mm,total_runoff_mm,soil_moisture_0_10cm_mm,soil_moisture_10_40cm_mm,soil_moisture_40_100cm_mm,soil_moisture_100_200cm_mm,soil_moisture_total_mm
MY_0p5_0.7500_110.2500,110.25,0.75,2002-01-01,2002,1,525.5195458045373,87.10740192119893,121.91602325439455,238.63631662222056,234.94983567457936,473.5861534705529,43.13375854492188,130.23693706805892,264.94019775390626,463.13172419621395,901.4426025390625
MY_0p5_0.7500_110.7500,110.75,0.75,2002-01-01,2002,1,476.81415579659597,87.11365421840122,127.97748380388533,157.91697333199633,218.40139312744142,376.3183781215123,43.174989863804406,130.37281908307753,265.42855137416296,465.44276079450333,904.4191266741071
MY_0p5_0.7500_111.7500,111.75,0.75,2002-01-01,2002,1,420.5064716641865,85.45176466684492,128.23206341455855,82.95868852403429,138.98401339091953,221.94269670758928,42.89401148235987,129.5892830500527,264.16529240683906,464.2706482902406,900.9192340184771
MY_0p5_1.2500_103.2500,103.25,1.25,2002-01-01,2002,1,182.75235237195656,116.676243235764,134.89623850042173,52.00674091685903,14.540319724516435,66.54705793207343,37.31532131541859,111.16386292197488,227.5953636169434,396.58599922873765,772.6605599143288
MY_0p5_1.2500_103.7500,103.75,1.25,2002-01-01,2002,1,188.09735685181852,115.81134840585653,123.23417470987563,58.32555781984792,25.924014239635284,84.24956882810132,38.60382020820692,116.0271867178019,237.8433258649215,416.4116836103421,808.8860236603078
MY_0p5_1.2500_104.2500,104.25,1.25,2002-01-01,2002,1,172.33259800502233,115.52065386090959,110.48252868652344,66.43258666992188,39.63528823852539,106.06787109375,40.288963317871094,122.38382720947266,251.21484375,442.06549072265625,855.953125
MY_0p5_1.2500_109.7500,109.75,1.25,2002-01-01,2002,1,633.4432042133377,91.34585415024355,133.40190721994423,479.16500119128864,345.7096886692277,824.8746621005507,43.55750748048345,131.4518223038639,267.18400261201054,466.8936238116528,909.0869434770332
MY_0p5_1.2500_110.2500,110.25,1.25,2002-01-01,2002,1,539.415361087755,87.927368281891,126.22036763784048,316.6618485616442,280.9095536751177,597.5713915732837,43.30677605411722,130.71843522119707,265.75562018317146,464.2051207789123,903.9859447111036
MY_0p5_1.2500_110.7500,110.75,1.25,2002-01-01,2002,1,485.0790180509051,87.67875385587178,129.6291316198924,170.932014465332,227.78144473121276,398.7134638710627,43.20097467331659,130.45453103686137,265.606061469184,465.79703194754455,905.0586061507935
MY_0p5_1.2500_111.2500,111.25,1.25,2002-01-01,2002,1,451.30594535072015,86.79742385328008,127.02468642944727,111.67939083111555,167.02250115635297,278.7018856743274,42.98046666593217,129.83842053885655,264.5823369132825,464.65621304740534,902.0574412970498
MY_0p5_1.2500_111.7500,111.75,1.25,2002-01-01,2002,1,430.33885653056797,85.83992682562933,126.99874308752636,99.27828664628285,148.33677043612042,247.61505175393728,42.911006685287234,129.62897334023128,264.178702218192,463.97493102058536,900.693620954241
MY_0p5_1.2500_112.2500,112.25,1.25,2002-01-01,2002,1,431.7982015077232,85.41599397610891,126.12765138887511,105.49686428011975,157.39897558531786,262.89584575207704,42.95127715677174,129.74663578556272,264.3836299683237,464.2169195649587,901.2984687301713
MY_0p5_1.2500_112.7500,112.75,1.25,2002-01-01,2002,1,442.155268351237,87.7033675511678,124.57665808995564,122.79954083760579,188.877316792806,311.67686525980633,43.05474805831909,129.98898855845135,264.4870611826579,462.8730239868164,900.4038289388021
MY_0p5_1.2500_113.2500,113.25,1.25,2002-01-01,2002,1,436.81355458135187,89.08274403447689,128.3965613323709,103.40701612389607,184.50319744607674,287.9102264404297,43.02911144754162,129.90788786514946,264.3007464864979,462.35792262865147,899.595656419837
MY_0p5_1.2500_113.7500,113.75,1.25,2002-01-01,2002,1,404.1313169074781,89.83718531059496,129.93704743818802,84.3460807800293,159.31838341915244,243.66446339000356,42.864348960645266,129.42604076501092,263.3565368652344,460.40631982051957,896.0532217314749
MY_0p5_1.2500_114.2500,114.25,1.25,2002-01-01,2002,1,349.5662828293522,89.67582466328038,132.77831423599108,74.04481870938191,142.88049856540377,216.9253138989474,42.76416501745714,129.13048222634646,262.76880557980155,459.2921674610239,893.9556042156389
MY_0p5_1.2500_114.7500,114.75,1.25,2002-01-01,2002,1,287.08276170299894,89.06426706621723,131.05748921055945,58.834629674111646,138.12180402201992,196.95643714166454,42.65646989883915,128.81536865234375,262.0788180443549,457.4861056420111,891.0367845104586
MY_0p5_1.7500_102.7500,102.75,1.75,2002-01-01,2002,1,145.6049378958855,117.34935718346698,142.06610679626468,10.237482309341432,4.287959270179272,14.525441408157347,38.63922452926636,116.24681401252747,237.27047967910767,410.9789562225342,803.1354961395264
MY_0p5_1.7500_103.2500,103.25,1.75,2002-01-01,2002,1,168.9454594910375,114.36129056716979,144.07391288757324,33.429784002304075,9.693408894538878,43.1231921005249,38.867246913909916,116.98690185546874,239.1638726806641,415.4557881164551,810.4738217163086
MY_0p5_1.7500_103.7500,103.75,1.75,2002-01-01,2002,1,175.52116365070583,113.60504316981833,132.94655580158474,46.58342632462706,19.287769725051106,65.8711946463283,39.07042511807212,117.91258826436874,241.65918765490568,421.83138120627103,820.4735874224313
MY_0p5_1.7500_104.2500,104.25,1.75,2002-01-01,2002,1,168.73934268951416,114.17886724472045,127.21440313768016,51.0777868817943,27.274791540101518,78.35257691375969,40.1635848052742,122.07158956601637,250.51246205411215,438.8950209506722,851.6426727531492
MY_0p5_1.7500_109.7500,109.75,1.75,2002-01-01,2002,1,622.3746075297511,91.4832992553711,134.04803466796875,494.4447021484375,352.7048645019531,847.1495361328125,43.58323669433594,131.5252685546875,267.3169250488281,467.0997314453125,909.525146484375
MY_0p5_1.7500_110.2500,110.25,1.75,2002-01-01,2002,1,563.4055004334182,89.52845116817593,133.71348033231848,445.1363673898625,359.7525793065362,804.8889163420162,43.61559105939406,131.581529341917,267.2476831119966,466.34928510533297,908.7940977371951
MY_0p5_1.7500_110.7500,110.75,1.75,2002-01-01,2002,1,497.8772222345525,88.88758087158202,132.32616271972654,193.5644264221191,246.56467132568358,440.129084777832,43.261542510986324,130.64865341186524,266.0511795043945,466.80339050292963,906.7647735595704
MY_0p5_1.7500_111.2500,111.25,1.75,2002-01-01,2002,1,478.0138139997209,88.89704650394499,126.91731837073038,129.32808610783067,154.5060434740643,283.83412674305055,42.90033132863599,129.63488599200582,264.34045069494914,464.6807028127271,901.5563774641171
MY_0p5_1.7500_111.7500,111.75,1.75,2002-01-01,2002,1,465.3254516215263,88.13420148439045,122.92550130433672,154.64919488641277,169.659225753591,324.30841537668726,42.92595454107356,129.6881549690343,264.31743225870247,464.01703122295896,900.9485807780977
MY_0p5_1.7500_112.2500,112.25,1.75,2002-01-01,2002,1,459.21765640500996,88.22127990722656,122.10636301192025,143.9993195306687,178.4864529079861,322.48577599903894,42.94104738992358,129.71423790341333,264.2238222152468,463.1759047735305,900.0550289093502
MY_0p5_1.7500_112.7500,112.75,1.75,2002-01-01,2002,1,452.7087674579923,89.67156408400763,124.94101138644747,128.6692648993598,184.168998742482,312.83826817103795,42.97898243495396,129.81241677904885,264.34584864056296,463.1911124093192,900.3283656529018
MY_0p5_1.7500_113.2500,113.25,1.75,2002-01-01,2002,1,445.80535191127234,91.62279188368056,129.56583813864088,116.76366102430555,189.09487043108257,305.85853494311135,42.98728268335736,129.83564002627418,264.37767091781376,463.13531319754463,900.3359022352429
MY_0p5_1.7500_113.7500,113.75,1.75,2002-01-01,2002,1,404.6842873225136,92.62393769763763,131.3984931582496,107.08638242691282,175.04775908939422,282.1341389973958,42.85405480521066,129.43859693739148,263.5139984615265,460.93155401320683,896.73819328187
MY_0p5_1.7500_114.2500,114.25,1.75,2002-01-01,2002,1,336.46939658513145,92.05769590347532,134.6573747907366,96.76519915868364,154.55464472695002,251.31984054323223,42.75259790571909,129.13725605313738,262.9035355825273,459.7694733150422,894.5628536163815
