grid_id,longitude,latitude,date,year,month,precipitation_mm,PET_mm,actual_evapotranspiration_mm,surface_runoff_mm,subsurface_runoff_mm,total_runoff_mm,soil_moisture_0_10cm_mm,soil_moisture_10_40cm_mm,soil_moisture_40_100cm_mm,soil_moisture_100_200cm_mm,soil_moisture_total_mm
SL_9.7500_79.9500,79.94999999999999,9.75,1984-01-01,1984,1,144.68967,107.845,149.51387,42.1269,0.9431696,43.070072,40.25006,122.37866,251.11728,438.3814,852.1274
SL_9.7500_80.0500,80.05000000000001,9.75,1984-01-01,1984,1,152.32341,106.905,162.33678,39.899796,1.0837582,40.98355,40.21728,122.38596,252.11461,445.02084,859.7387
SL_9.7500_80.1500,80.15000000000003,9.75,1984-01-01,1984,1,160.41289,106.2,153.58319,32.67552,0.9299302,33.60545,40.201073,122.376045,252.03218,444.3817,858.991
SL_9.7500_80.2500,80.25,9.75,1984-01-01,1984,1,169.0002,109.075,156.84897,31.896988,0.91408575,32.811073,40.00061,121.786415,250.84093,442.1537,854.7816
SL_9.6500_80.0500,80.05000000000001,9.649999999999991,1984-01-01,1984,1,157.48856,105.399,159.88779,33.00261,1.2132235,34.215836,40.189663,122.17103,251.47215,443.9909,857.8237
SL_9.6500_80.1500,80.15000000000003,9.649999999999991,1984-01-01,1984,1,164.9153,104.181,160.64218,33.309216,1.4501592,34.759377,40.532143,123.056656,252.91287,446.50974,863.0114
SL_9.6500_80.2500,80.25,9.649999999999991,1984-01-01,1984,1,172.59308,106.29,156.80536,32.738216,1.140176,33.87839,40.449696,122.8606,252.66393,446.26276,862.237
SL_9.6500_80.3500,80.35000000000002,9.649999999999991,1984-01-01,1984,1,180.53485,110.52,152.48953,36.078156,1.0925276,37.17068,40.19156,122.130714,251.3262,443.87442,857.5229
SL_9.5500_80.4500,80.44999999999999,9.549999999999997,1984-01-01,1984,1,189.46724,110.538,152.67072,44.666035,1.4647948,46.130833,40.582115,123.13472,253.01184,447.15652,863.8852
SL_9.4500_80.2500,80.25,9.449999999999989,1984-01-01,1984,1,179.67128,108.74,131.71878,29.52463,0.12236422,29.646994,38.962955,118.23577,240.27911,408.97583,806.4537
SL_9.4500_80.3500,80.35000000000002,9.449999999999989,1984-01-01,1984,1,186.32939,104.263,146.31238,44.369682,5.2177563,49.58744,40.828026,123.88962,254.58363,449.959,869.2603
SL_9.4500_80.4500,80.44999999999999,9.449999999999989,1984-01-01,1984,1,192.98752,102.199,154.28001,50.34349,10.081226,60.424717,40.910473,124.01855,254.5396,449.78137,869.25
SL_9.4500_80.5500,80.55000000000001,9.449999999999989,1984-01-01,1984,1,205.44006,106.845,154.1594,52.985313,11.239751,64.22507,40.965824,124.13208,254.61502,449.78488,869.4978
SL_9.3500_80.1500,80.15000000000003,9.349999999999994,1984-01-01,1984,1,177.89658,100.686,141.84729,47.942177,1.3460861,49.28826,40.63433,123.06832,251.04453,435.61743,850.36456
SL_9.3500_80.2500,80.25,9.349999999999994,1984-01-01,1984,1,185.07002,99.545,139.69064,47.91749,1.1543744,49.071865,40.460403,122.40399,249.07286,430.09784,842.0351
SL_9.3500_80.3500,80.35000000000002,9.349999999999994,1984-01-01,1984,1,192.24347,98.173,134.36607,41.18804,1.1603161,42.34836,40.142555,121.41322,246.79889,424.45514,832.8098
SL_9.3500_80.4500,80.44999999999999,9.349999999999994,1984-01-01,1984,1,199.4169,97.144,150.84532,66.78632,18.97082,85.75715,40.919937,124.031815,254.48906,449.41656,868.8574
SL_9.3500_80.5500,80.55000000000001,9.349999999999994,1984-01-01,1984,1,212.06216,98.238,130.95807,56.083942,1.8218293,57.905773,40.198837,121.665665,247.68063,427.06525,836.6104
SL_9.3500_80.6500,80.65000000000003,9.349999999999994,1984-01-01,1984,1,230.17923,100.812,141.49362,83.712135,31.028093,114.74023,41.586597,125.93039,257.5607,451.83752,876.9152
SL_9.2500_80.1500,80.15000000000003,9.25,1984-01-01,1984,1,182.78,100.575,137.09026,45.37402,0.9291146,46.30313,40.0361,121.10388,245.9847,422.1495,829.2742
SL_9.2500_80.2500,80.25,9.25,1984-01-01,1984,1,190.46877,96.75,139.9037,60.578415,2.6361518,63.214565,40.880013,123.62032,251.60446,435.97305,852.0778
SL_9.2500_80.3500,80.35000000000002,9.25,1984-01-01,1984,1,198.15753,95.655,139.28847,67.87149,6.7822094,74.6537,41.10266,124.30578,253.27194,440.4202,859.1006
SL_9.2500_80.4500,80.44999999999999,9.25,1984-01-01,1984,1,205.84628,95.13,135.3543,61.96986,2.968296,64.938156,40.750473,123.227486,250.90279,434.76694,849.6477
SL_9.2500_80.5500,80.55000000000001,9.25,1984-01-01,1984,1,218.68427,95.41,133.9169,71.638824,13.731249,85.37007,41.071556,124.345055,253.99506,443.27274,862.6844
SL_9.2500_80.6500,80.65000000000003,9.25,1984-01-01,1984,1,236.67143,96.4,139.66644,106.42356,41.08604,147.5096,41.653316,126.09869,257.76947,451.87775,877.39923
SL_9.2500_80.7500,80.75,9.25,1984-01-01,1984,1,254.65862,100.225,144.997,139.62715,55.210907,194.83806,41.891384,126.76713,258.95676,453.96188,881.57715
SL_9.1500_80.1500,80.15000000000003,9.149999999999991,1984-01-01,1984,1,187.66342,99.512,139.6221,51.670536,2.6039732,54.27451,40.842823,123.62295,252.06927,437.89426,854.4293
SL_9.1500_80.2500,80.25,9.149999999999991,1984-01-01,1984,1,195.86751,96.195,141.46016,55.294895,14.118201,69.4131,41.261887,124.79377,254.35524,442.92322,863.3341
SL_9.1500_80.3500,80.35000000000002,9.149999999999991,1984-01-01,1984,1,204.0716,94.698,141.18604,64.23161,33.092335,97.323944,41.61593,125.90821,257.0153,449.53113,874.07056
SL_9.1500_80.4500,80.44999999999999,9.149999999999991,1984-01-01,1984,1,212.27567,93.564,141.18776,84.87991,61.87738,146.7573,41.860283,126.68112,258.84088,453.95978,881.3421
SL_9.1500_80.5500,80.55000000000001,9.149999999999991,1984-01-01,1984,1,225.30635,93.38,140.1654,95.837845,67.86252,163.70036,41.90288,126.793015,259.01492,454.18103,881.89185
SL_9.1500_80.6500,80.65000000000003,9.149999999999991,1984-01-01,1984,1,243.16365,94.298,142.85843,132.93353,69.02049,201.95403,42.00496,127.07474,259.49054,454.99716,883.5674
SL_9.1500_80.7500,80.75,9.149999999999991,1984-01-01,1984,1,261.02094,96.81,146.74977,166.03137,82.218,248.24937,42.18374,127.58959,260.42722,456.64368,886.84424
SL_9.1500_80.8500,80.85000000000002,9.149999999999991,1984-01-01,1984,1,278.87823,102.675,149.76076,207.2053,79.64556,286.85086,42.329838,128.05052,261.53748,459.77127,891.6891
SL_9.0500_79.8500,79.85000000000002,9.049999999999997,1984-01-01,1984,1,166.38866,112.8871,142.69112,29.118036,1.0386934,30.15673,40.048866,121.89822,251.17555,443.0976,856.2202
SL_9.0500_80.1500,80.15000000000003,9.049999999999997,1984-01-01,1984,1,192.54686,97.916,137.30942,53.377342,5.1612754,58.53862,41.080074,124.36145,253.8562,442.48703,861.7848
SL_9.0500_80.2500,80.25,9.049999999999997,1984-01-01,1984,1,201.26625,95.925,141.22931,64.50452,35.095413,99.59993,41.635998,126.01734,257.44818,450.93042,876.0319
SL_9.0500_80.3500,80.35000000000002,9.049999999999997,1984-01-01,1984,1,209.98566,94.137,141.58165,83.55362,56.421886,139.97551,41.93444,126.910675,259.35577,455.32047,883.52136
SL_9.0500_80.4500,80.44999999999999,9.049999999999997,1984-01-01,1984,1,218.70505,92.724,141.34264,104.72147,65.517456,170.23892,42.00102,127.06693,259.5199,455.24838,883.83624
SL_9.0500_80.5500,80.55000000000001,9.049999999999997,1984-01-01,1984,1,231.92845,92.909,140.42088,119.52892,74.656006,194.18492,42.026154,127.12585,259.5693,455.09003,883.81134
SL_9.0500_80.6500,80.65000000000003,9.049999999999997,1984-01-01,1984,1,249.65585,93.638,141.43544,127.701866,89.46495,217.16682,42.113644,127.36113,259.91565,455.35596,884.7464
SL_9.0500_80.7500,80.75,9.049999999999997,1984-01-01,1984,1,267.38327,95.4,144.52507,151.27118,82.41624,233.68741,42.157894,127.51193,260.30276,456.51074,886.48334
SL_9.0500_80.8500,80.85000000000002,9.049999999999997,1984-01-01,1984,1,285.11066,98.415,146.80057,163.82921,74.27795,238.10716,42.180653,127.588,260.49838,457.18396,887.451
SL_8.9500_80.0500,80.05000000000001,8.949999999999989,1984-01-01,1984,1,188.19557,100.604,122.5875,23.16315,0.028578183,23.191729,37.856037,114.45906,229.10304,375.71182,757.12994
SL_8.9500_80.1500,80.15000000000003,8.949999999999989,1984-01-01,1984,1,197.43028,96.116,133.80153,44.351044,1.4765763,45.82762,40.504055,122.44543,248.77783,428.5534,840.2807
SL_8.9500_80.2500,80.25,8.949999999999989,1984-01-01,1984,1,206.665,93.995,139.81265,70.75982,43.30905,114.06887,41.746437,126.39891,258.52133,454.02524,880.6919
SL_8.9500_80.3500,80.35000000000002,8.949999999999989,1984-01-01,1984,1,215.89972,92.749,139.48174,78.49089,51.13051,129.6214,41.883728,126.770454,259.14816,455.17984,882.9822
SL_8.9500_80.4500,80.44999999999999,8.949999999999989,1984-01-01,1984,1,225.13443,92.839,139.6923,105.542015,61.707516,167.24953,41.992603,127.050606,259.54108,455.50726,884.09155
SL_8.9500_80.5500,80.55000000000001,8.949999999999989,1984-01-01,1984,1,238.55055,93.03,139.55319,137.29549,70.5339,207.82939,42.09176,127.31443,259.94324,455.95786,885.3073
SL_8.9500_80.6500,80.65000000000003,8.949999999999989,1984-01-01,1984,1,256.14807,93.336,139.78632,141.35248,74.65435,216.00682,42.116302,127.36363,259.9227,455.54065,884.9433
