grid_id,longitude,latitude,date,year,month,precipitation_mm,PET_mm,actual_evapotranspiration_mm,surface_runoff_mm,subsurface_runoff_mm,total_runoff_mm,soil_moisture_0_10cm_mm,soil_moisture_10_40cm_mm,soil_moisture_40_100cm_mm,soil_moisture_100_200cm_mm,soil_moisture_total_mm
MY_0p5_0.7500_110.2500,110.25,0.75,1996-01-01,1996,1,367.5836115910457,84.66400322547328,114.84707653339095,54.48304466834436,174.17736816406253,228.6604236309345,42.82034859290491,129.32574861966646,263.2970970740685,460.60761343149045,896.0508244441107
MY_0p5_0.7500_110.7500,110.75,0.75,1996-01-01,1996,1,373.3503160749163,85.14197998046875,123.73081915719169,62.44244733537946,172.7912338256836,235.23368225097653,42.98031839643206,129.85598863874162,264.701080758231,465.0575875418527,902.5949689592634
MY_0p5_0.7500_111.7500,111.75,0.75,1996-01-01,1996,1,404.85865420386904,82.60189007955884,124.06366766066778,76.60884203229631,167.55995032900856,244.16878473191034,43.02649519178602,129.99983772398934,265.0390368264819,466.1106819273934,904.1760496109251
MY_0p5_1.2500_103.2500,103.25,1.25,1996-01-01,1996,1,239.08375875232292,111.3023163878802,133.69632270119408,31.54179247942838,18.06304127519781,49.60483360290527,38.192358623851426,113.61226047169079,232.39928366921166,407.24388746781784,791.4478024569424
MY_0p5_1.2500_103.7500,103.75,1.25,1996-01-01,1996,1,256.72988358284664,111.3970175437557,123.74409892258136,47.11271980433788,38.84072184331209,85.95343810146295,39.58675625254807,118.76103158598964,243.10919189453128,427.4415926146276,828.8985897916034
MY_0p5_1.2500_104.2500,104.25,1.25,1996-01-01,1996,1,250.2285648890904,111.8086685180664,112.9395523071289,65.26591491699219,63.125282287597656,128.3911895751953,41.38884735107422,125.42393493652344,256.9395751953125,453.29632568359375,877.0487060546875
MY_0p5_1.2500_109.7500,109.75,1.25,1996-01-01,1996,1,401.3638916015625,86.69624356189406,117.81101962169967,137.3155518497329,233.01832654102742,370.3338645107775,43.128738081598854,130.2775774116976,265.4048995052476,465.6159443682935,904.4271313770709
MY_0p5_1.2500_110.2500,110.25,1.25,1996-01-01,1996,1,383.4108317607159,84.7541059103712,116.88761047598939,89.28939277324899,206.6128276103252,295.90222191534446,42.9684818076351,129.7612776001448,264.13910077069266,462.15312613115356,899.0219969289185
MY_0p5_1.2500_110.7500,110.75,1.25,1996-01-01,1996,1,390.47710377526664,84.89619935050843,124.89003063383555,74.07688154190305,186.2417746892051,260.31865902855276,43.03991509089394,130.03437742203002,265.0511877635168,465.69508124457457,903.8205576094368
MY_0p5_1.2500_111.2500,111.25,1.25,1996-01-01,1996,1,404.50647450407473,83.47351793283092,125.9890334400506,58.31411863820622,170.12858952043922,228.44271304584544,43.039464006027856,130.03151164191982,265.0737725888578,466.0891963483427,904.2339731039713
MY_0p5_1.2500_111.7500,111.75,1.25,1996-01-01,1996,1,420.53581262013273,82.02959987095424,123.73048316107857,83.78863501170325,183.22729346865697,267.01592775375127,43.089992704845606,130.16818552168587,265.27624075753346,466.2215324280754,904.7559475368924
MY_0p5_1.2500_112.2500,112.25,1.25,1996-01-01,1996,1,442.42832334876664,80.46059030445699,122.76384216153681,106.85701558069529,210.36853554043066,317.22555464536407,43.196685442464606,130.4521712094999,265.68128479313725,466.43676726830176,905.766906118635
MY_0p5_1.2500_112.7500,112.75,1.25,1996-01-01,1996,1,471.34290186564124,78.7655545870463,119.45690202713013,138.5811595916748,247.69751453399658,386.2786814371745,43.31810784339905,130.74462604522705,265.92077763875324,465.59774335225427,905.5812594095866
MY_0p5_1.2500_113.2500,113.25,1.25,1996-01-01,1996,1,466.96291848887563,77.94136345904805,118.47455033012058,128.63732114045519,242.0526380456012,370.6899591860564,43.30677559894064,130.6961194909137,265.7417814835258,464.9517663043478,904.6964488153872
MY_0p5_1.2500_113.7500,113.75,1.25,1996-01-01,1996,1,444.71866723262906,77.07952239296654,117.24056556008078,111.86436248548102,222.15542660337502,334.0197820952444,43.24634546222108,130.51508354418203,265.379531397964,464.288096110026,903.4290595777107
MY_0p5_1.2500_114.2500,114.25,1.25,1996-01-01,1996,1,409.99340469225314,75.35632526769048,116.96834773510959,95.42731340796546,206.89374089874,302.3210443817409,43.204486914440594,130.396604284776,265.1905722829093,464.1800580320105,902.9717255989007
MY_0p5_1.2500_114.7500,114.75,1.25,1996-01-01,1996,1,375.19222136466726,73.39415937854397,112.05708780596333,83.32424065374559,208.97008342127646,292.2943302277596,43.2132448996267,130.40930766444052,265.1474422331779,463.8190258395287,902.5890286353326
MY_0p5_1.7500_102.7500,102.75,1.75,1996-01-01,1996,1,206.2217077602998,110.19436658153218,136.82967710494995,26.637935698032376,12.709407299757004,39.3473442196846,39.935516238212585,120.01348114013672,244.97244930267334,427.68108558654785,832.6025333404541
MY_0p5_1.7500_103.2500,103.25,1.75,1996-01-01,1996,1,239.5715326139826,108.8521909971495,143.0921775817871,56.67334445953369,23.175748043060306,79.8490927886963,40.16337285995483,120.73056022644045,246.82336669921875,432.4703103637695,840.1876190185548
MY_0p5_1.7500_103.7500,103.75,1.75,1996-01-01,1996,1,249.11786072163642,109.39169169075879,134.87349116651316,59.51282420339463,34.07394726668732,93.58676847626892,40.16999746877936,121.00303891338879,247.7662544733361,435.10176511354086,844.0410627534118
MY_0p5_1.7500_104.2500,104.25,1.75,1996-01-01,1996,1,241.13535060882566,110.55884885787964,130.03415656274603,64.66568158763324,45.48117136400799,110.14684762880783,41.18543941290804,124.90677009996517,256.01852535277374,450.4844738864159,872.5952101123426
MY_0p5_1.7500_109.7500,109.75,1.75,1996-01-01,1996,1,397.01978177802505,86.63640785217285,117.9006576538086,141.45474243164062,235.3271026611328,376.7818298339844,43.137420654296875,130.30712890625,265.4791564941406,465.8043518066406,904.72802734375
MY_0p5_1.7500_110.2500,110.25,1.75,1996-01-01,1996,1,405.36442411615604,85.23649142486882,120.8451984017928,149.92297444879054,262.39508644144803,412.3180458762428,43.241752379718314,130.56685936259714,265.72322498668325,465.22938333603156,904.7612174131017
MY_0p5_1.7500_110.7500,110.75,1.75,1996-01-01,1996,1,427.6617653586647,84.48535919189452,127.08889770507811,95.69138011932372,210.35022659301757,306.04161376953124,43.15556583404541,130.3826156616211,265.75120697021487,467.0662002563476,906.3555877685545
MY_0p5_1.7500_111.2500,111.25,1.75,1996-01-01,1996,1,462.23147214859245,82.73008967808313,126.43696289062501,75.15332849192065,192.08828238553778,267.2416143373002,43.149089440634086,130.3441132301508,265.63223252407346,466.99625556413525,906.1216978561048
MY_0p5_1.7500_111.7500,111.75,1.75,1996-01-01,1996,1,477.32032273690896,80.92244454878794,121.48767200904554,115.65014556691614,237.45235954960688,353.102509993541,43.31561722332917,130.78153479853762,266.2165506097335,467.03944232795794,907.3531391771531
MY_0p5_1.7500_112.2500,112.25,1.75,1996-01-01,1996,1,481.5893891834077,79.68157842726934,118.89567716083828,126.59454287574404,238.5765378437345,365.1710871620784,43.30220180693127,130.72949892074342,266.0423016260541,466.3983909001426,906.4723999023436
MY_0p5_1.7500_112.7500,112.75,1.75,1996-01-01,1996,1,481.9444103422619,79.13986564515129,117.39487563844709,133.74658711751303,230.23634241497703,363.9829308888269,43.276032026987224,130.6511920747303,265.8952335418217,466.1978102911086,906.0202669658358
MY_0p5_1.7500_113.2500,113.25,1.75,1996-01-01,1996,1,478.234819781591,78.61086486332,116.92220567975725,141.65526859343998,230.46357354058156,372.11884600926953,43.29214258345347,130.68790816049727,265.916792999752,466.1002367776538,905.9970807756696
MY_0p5_1.7500_113.7500,113.75,1.75,1996-01-01,1996,1,454.14138503301706,77.69594222780258,114.7072288392082,140.096731422061,227.73602948869978,367.832759312221,43.277710893419055,130.62646271236358,265.68345831008185,465.1836158389137,904.7712506975446
