grid_id,longitude,latitude,date,year,month,precipitation_mm,PET_mm,actual_evapotranspiration_mm,surface_runoff_mm,subsurface_runoff_mm,total_runoff_mm,soil_moisture_0_10cm_mm,soil_moisture_10_40cm_mm,soil_moisture_40_100cm_mm,soil_moisture_100_200cm_mm,soil_moisture_total_mm
MY_0p5_0.7500_110.2500,110.25,0.75,1990-01-01,1990,1,324.86346858097966,86.27460268460788,115.34174910325271,50.5936504657452,155.93444061279297,206.52809260441708,42.843257141113284,129.4170196533203,263.5627173790565,461.58868689903846,897.4116858849161
MY_0p5_0.7500_110.7500,110.75,0.75,1990-01-01,1990,1,320.501848929269,88.067703465053,119.94142772129605,57.04071540832519,134.49626072474888,191.53697444370815,42.86628031049456,129.5641189575195,264.31950073242183,465.10120021275105,901.8511021205358
MY_0p5_0.7500_111.7500,111.75,0.75,1990-01-01,1990,1,332.3148183671255,88.78306095183842,122.08587028866722,62.27483985537574,155.7251945374504,218.00003197079613,42.968429989284935,129.79457164946055,264.4973425486731,464.7413528684586,902.0016712007069
MY_0p5_1.2500_103.2500,103.25,1.25,1990-01-01,1990,1,282.4888104188789,107.50466000455097,117.96839020468974,78.94154193184593,52.05096799677069,130.99250672080302,38.52602464502508,114.4493716846813,233.23586342551494,406.45571830055934,792.6669810901989
MY_0p5_1.2500_103.7500,103.75,1.25,1990-01-01,1990,1,302.37949171344053,105.87906780057742,108.7139751841721,100.14265067831985,69.3206410083956,169.46329335333076,39.879409345608316,119.46447768720608,243.60844643602096,425.7006539650334,828.6529730639413
MY_0p5_1.2500_104.2500,104.25,1.25,1990-01-01,1990,1,280.432856968471,105.11820646013531,98.40142059326172,123.17174530029297,88.31320190429688,211.48495483398438,41.625614166259766,125.94873046875,256.99774169921875,450.3472595214844,874.9193115234375
MY_0p5_1.2500_109.7500,109.75,1.25,1990-01-01,1990,1,376.30912100550637,88.28670639589609,114.1287703916251,128.09400921557324,245.64278696818525,373.73679710296267,43.3344869498747,130.84547075018827,266.36018426734285,467.2814584755036,907.8215773249249
MY_0p5_1.2500_110.2500,110.25,1.25,1990-01-01,1990,1,343.8037178893808,86.77898262642526,115.34513592812087,92.23705879417626,194.11000096383705,286.3470599789418,43.030483731892126,129.95504183382604,264.559321812221,463.3386624015896,900.8835081593872
MY_0p5_1.2500_110.7500,110.75,1.25,1990-01-01,1990,1,335.6387456015935,88.19087623717293,120.13380252898685,69.49224432082401,150.99217127239893,220.48441205705913,42.944867803180024,129.79064568413625,264.7354207356771,465.8079425145708,903.2788808671254
MY_0p5_1.2500_111.2500,111.25,1.25,1990-01-01,1990,1,330.3715529761757,88.44122185265296,120.58162623396316,55.087492580231014,134.08569331062486,189.17319183837114,42.864022459085,129.51781197934866,264.06869292335386,464.20018780498077,900.6507065258087
MY_0p5_1.2500_111.7500,111.75,1.25,1990-01-01,1990,1,338.9117291162884,88.35889168391151,119.89714098733569,66.31456599159846,160.9299575563461,227.2445240323506,42.96126980251736,129.76391722664,264.3682405986483,464.14259168836804,901.2359929160467
MY_0p5_1.2500_112.2500,112.25,1.25,1990-01-01,1990,1,361.929635604626,87.90062942117603,118.82859016069905,82.63711737618227,171.1044760766973,253.7415960476483,43.00723688735574,129.89045614639514,264.54620578204316,464.1669396724797,901.6108252820629
MY_0p5_1.2500_112.7500,112.75,1.25,1990-01-01,1990,1,396.1123714447022,87.55702718098958,115.84156004587808,109.65847794214885,182.33773581186932,291.99621772766113,43.00884381930034,129.8417361577352,264.09250895182294,461.74418703715014,898.6872736612956
MY_0p5_1.2500_113.2500,113.25,1.25,1990-01-01,1990,1,419.6314235521399,87.1497447801673,119.1995668494183,113.66214214822521,183.27909253991172,296.9412475585938,43.00666029556938,129.8003942074983,263.8530432659647,460.72054576044496,897.3806550399117
MY_0p5_1.2500_113.7500,113.75,1.25,1990-01-01,1990,1,415.922356114243,86.62587385466604,120.70089791037819,116.02797571818034,180.7354698181152,296.7634547840465,42.99819694865834,129.76137577403676,263.71137422503847,460.199648770419,896.6706020470821
MY_0p5_1.2500_114.2500,114.25,1.25,1990-01-01,1990,1,392.6185543094061,85.72460113795456,122.30270608547514,105.79634310291932,164.1290030690421,269.9253472522297,42.94511906446609,129.60364930819622,263.4144754325394,459.72480355321835,895.6880282511754
MY_0p5_1.2500_114.7500,114.75,1.25,1990-01-01,1990,1,354.8890341481855,84.6505136797505,119.60287352531186,88.18306707566784,147.38561224168348,235.56867242628527,42.84352727090159,129.28311255670363,262.6437564972908,457.6088237147178,892.3792074880292
MY_0p5_1.7500_102.7500,102.75,1.75,1990-01-01,1990,1,245.0514153749245,108.53447702312998,124.7662889957428,45.550462484359734,30.159109592437744,75.70957207679747,40.33654665946961,121.16829943656921,246.81690311431888,429.28826236724854,837.6100158691406
