grid_id,longitude,latitude,date,year,month,precipitation_mm,PET_mm,actual_evapotranspiration_mm,surface_runoff_mm,subsurface_runoff_mm,total_runoff_mm,soil_moisture_0_10cm_mm,soil_moisture_10_40cm_mm,soil_moisture_40_100cm_mm,soil_moisture_100_200cm_mm,soil_moisture_total_mm
SL_9.7500_79.9500,79.94999999999999,9.75,2008-01-01,2008,1,19.882437,128.285,159.98685,0.9922546,0.34593868,1.3381933,36.45437,113.808685,237.14835,413.28955,800.7009
SL_9.7500_80.0500,80.05000000000001,9.75,2008-01-01,2008,1,19.696129,126.875,158.25244,0.64985377,0.21987653,0.8697303,32.87425,109.103165,229.66946,413.926,785.5729
SL_9.7500_80.1500,80.15000000000003,9.75,2008-01-01,2008,1,19.498697,125.78,150.99323,0.52632195,0.21170111,0.7380231,33.001278,110.20106,231.45633,414.97855,789.6372
SL_9.7500_80.2500,80.25,9.75,2008-01-01,2008,1,19.289116,128.225,153.22365,0.23165135,0.20996296,0.4416143,32.117603,108.47889,228.41505,412.62338,781.63495
SL_9.6500_80.0500,80.05000000000001,9.649999999999991,2008-01-01,2008,1,19.878515,125.779,168.59166,0.47022787,0.32534978,0.79557765,33.79727,108.77962,229.16545,416.20398,787.9463
SL_9.6500_80.1500,80.15000000000003,9.649999999999991,2008-01-01,2008,1,19.632702,124.171,170.49055,0.635931,0.3379678,0.9738988,34.166534,108.99003,229.43816,416.79816,789.3929
SL_9.6500_80.2500,80.25,9.649999999999991,2008-01-01,2008,1,19.37858,125.835,167.84413,0.2944871,0.23865683,0.53314394,34.00869,107.86032,227.47205,414.7818,784.12286
SL_9.6500_80.3500,80.35000000000002,9.649999999999991,2008-01-01,2008,1,19.115719,129.662,164.2667,0.5746751,0.20815119,0.78282624,33.363594,106.771126,224.99892,412.07266,777.2063
SL_9.5500_80.4500,80.44999999999999,9.549999999999997,2008-01-01,2008,1,18.855623,129.566,167.77718,1.0885788,0.22795096,1.3165298,33.848457,107.101425,225.24602,412.78604,778.98193
SL_9.4500_80.2500,80.25,9.449999999999989,2008-01-01,2008,1,19.612627,129.05,143.01605,0.24341744,0.036677066,0.2800945,33.728184,108.00788,224.21547,386.53223,752.48376
SL_9.4500_80.3500,80.35000000000002,9.449999999999989,2008-01-01,2008,1,19.315586,124.193,154.83476,0.33425364,0.16102085,0.49527448,34.100655,107.38756,226.49365,412.4879,780.4698
SL_9.4500_80.4500,80.44999999999999,9.449999999999989,2008-01-01,2008,1,19.018545,121.649,171.26292,0.5405374,0.17496796,0.71550536,34.19228,107.530594,225.97675,414.40323,782.10284
SL_9.4500_80.5500,80.55000000000001,9.449999999999989,2008-01-01,2008,1,19.773829,125.825,171.68904,0.5221353,0.22019431,0.7423296,33.9908,106.67767,223.97261,412.38434,777.0254
SL_9.3500_80.1500,80.15000000000003,9.349999999999994,2008-01-01,2008,1,20.126911,121.407,148.84668,0.63390887,0.14400095,0.7779098,34.672443,110.18289,228.74294,395.30713,768.9054
SL_9.3500_80.2500,80.25,9.349999999999994,2008-01-01,2008,1,19.862652,119.99,151.03224,0.519538,0.17515385,0.69469184,35.341316,110.569695,229.313,396.32437,771.5484
SL_9.3500_80.3500,80.35000000000002,9.349999999999994,2008-01-01,2008,1,19.598392,118.223,146.43617,0.2211887,0.14239538,0.36358407,34.56025,108.6269,225.16687,388.09793,756.45197
SL_9.3500_80.4500,80.44999999999999,9.349999999999994,2008-01-01,2008,1,19.334133,116.714,170.814,0.5181021,0.7036919,1.221794,34.074493,107.003784,224.66156,413.02222,778.7621
SL_9.3500_80.5500,80.55000000000001,9.349999999999994,2008-01-01,2008,1,20.055054,117.401,146.88559,0.444202,0.10383527,0.5480373,34.545364,107.73069,222.42444,381.84204,746.54254
SL_9.3500_80.6500,80.65000000000003,9.349999999999994,2008-01-01,2008,1,21.761154,119.552,144.96094,0.8377673,0.058297075,0.8960644,34.09678,106.521965,219.64098,376.08063,736.34033
SL_9.2500_80.1500,80.15000000000003,9.25,2008-01-01,2008,1,20.344156,121.6,149.76074,0.6469517,0.22916345,0.87611514,34.99588,110.50671,229.34349,396.43484,771.28094
SL_9.2500_80.2500,80.25,9.25,2008-01-01,2008,1,20.112677,117.4,155.19374,0.44322225,0.45202363,0.8952459,36.28441,112.30862,232.56738,402.79477,783.9552
SL_9.2500_80.3500,80.35000000000002,9.25,2008-01-01,2008,1,19.881199,115.86,154.80217,0.5108309,0.3516104,0.8624413,36.35798,112.083115,231.53455,400.2136,780.1892
SL_9.2500_80.4500,80.44999999999999,9.25,2008-01-01,2008,1,19.649721,114.87,155.37187,0.7606991,0.3541719,1.114871,36.38851,111.89112,230.62724,397.8191,776.72595
SL_9.2500_80.5500,80.55000000000001,9.25,2008-01-01,2008,1,20.336277,114.725,153.713,0.6810062,0.27396274,0.9549689,36.13997,111.12071,228.84045,394.0335,770.13464
SL_9.2500_80.6500,80.65000000000003,9.25,2008-01-01,2008,1,21.940868,115.295,153.53873,3.7141192,0.4255611,4.1396804,36.39756,111.657745,229.6739,395.30908,773.0383
SL_9.2500_80.7500,80.75,9.25,2008-01-01,2008,1,23.54546,118.725,157.04219,5.484035,0.6654551,6.14949,36.885498,112.72364,231.45464,398.575,779.6388
SL_9.1500_80.1500,80.15000000000003,9.149999999999991,2008-01-01,2008,1,20.5614,120.89,151.10649,0.9241454,0.23587412,1.1600195,35.402218,110.94933,230.05302,397.66562,774.0702
SL_9.1500_80.2500,80.25,9.149999999999991,2008-01-01,2008,1,20.362703,117.155,155.5741,0.6761777,0.42781386,1.1039915,36.503418,112.63688,232.9145,403.2495,785.3043
