grid_id,longitude,latitude,date,year,month,precipitation_mm,PET_mm,actual_evapotranspiration_mm,surface_runoff_mm,subsurface_runoff_mm,total_runoff_mm,soil_moisture_0_10cm_mm,soil_moisture_10_40cm_mm,soil_moisture_40_100cm_mm,soil_moisture_100_200cm_mm,soil_moisture_total_mm
MY_0p5_0.7500_110.2500,110.25,0.75,2000-01-01,2000,1,611.8513916015626,80.03412569486179,102.60207167405348,263.10884657639724,337.9679358849159,601.0768099271335,43.631667386568516,131.57769658015326,267.1395371657152,466.26851947490997,908.6174457256611
MY_0p5_0.7500_110.7500,110.75,0.75,2000-01-01,2000,1,589.6235456194197,80.64849428449358,108.00566602434431,236.49633135114397,295.576413835798,532.0727325439452,43.53804408482143,131.362385559082,267.0597176688058,467.66602434430797,909.6261736188616
MY_0p5_0.7500_111.7500,111.75,0.75,2000-01-01,2000,1,543.8113238622271,79.15677182636564,116.90102870880611,129.82215699695408,230.97617836604044,360.79833499969,43.344482361324246,130.83992537241136,266.26624068002855,467.1887827070932,907.6394236731151
MY_0p5_1.2500_103.2500,103.25,1.25,2000-01-01,2000,1,420.9462783961621,97.39668629470383,128.28252202814278,125.29847977378154,75.46948190168901,200.7679693048651,39.11632381786001,116.1901017969305,237.2255966880105,417.4918559681286,810.0238772305576
MY_0p5_1.2500_103.7500,103.75,1.25,2000-01-01,2000,1,467.5936134116164,95.47660694307494,118.14197703241143,163.9383043455846,97.9282437667106,261.86655226031553,40.402474708927485,120.9775752095343,246.96213138913646,434.7374495719243,843.0796378422709
MY_0p5_1.2500_104.2500,104.25,1.25,2000-01-01,2000,1,460.75710623604914,94.6748042515346,107.32161712646484,209.8189697265625,125.12847900390625,334.94744873046875,42.10260772705078,127.29053497314453,259.8072509765625,457.4914855957031,886.69189453125
MY_0p5_1.2500_109.7500,109.75,1.25,2000-01-01,2000,1,686.4713193594691,82.54321564823749,103.27878607324809,426.2381080719362,412.3510789986116,838.5891583913781,43.85875609983881,132.22502761289297,268.2830847315042,467.8467550622412,912.2136230468751
MY_0p5_1.2500_110.2500,110.25,1.25,2000-01-01,2000,1,625.8026551942569,80.65485688434144,102.56849929632827,328.8683082256539,367.2333931352182,696.1017185049168,43.713731154511805,131.80874345109268,267.5238843056226,466.6549944196429,909.7013743043407
MY_0p5_1.2500_110.7500,110.75,1.25,2000-01-01,2000,1,599.1051972888763,81.01796749054438,108.03719644697887,246.85134204682848,302.74420960441466,549.5955328078496,43.55331875029064,131.40760967920696,267.1387563554067,467.732136656746,909.8318332248264
MY_0p5_1.2500_111.2500,111.25,1.25,2000-01-01,2000,1,579.4264571217303,80.48388423249365,110.50787499766001,171.46667841219676,256.33923720094725,427.80590722812246,43.430091151033345,131.07319031736725,266.6374966069913,467.52175269568704,908.6625231660594
MY_0p5_1.2500_111.7500,111.75,1.25,2000-01-01,2000,1,554.4712970067584,79.34372917054192,114.93196747794981,142.94635639493427,244.66531565832713,387.6116749596974,43.39450575813415,130.97014993334574,266.43462553478423,467.1738707527282,907.9731484064981
MY_0p5_1.2500_112.2500,112.25,1.25,2000-01-01,2000,1,531.0705368119447,78.53684416640229,118.55087109870715,153.0229339599609,246.20503505958519,399.2279768425801,43.406715121971175,130.99432295591092,266.42815635410057,466.9913035746153,907.8204918875911
MY_0p5_1.2500_112.7500,112.75,1.25,2000-01-01,2000,1,492.4687048594157,79.52530272801717,119.11418342590332,158.8631362915039,239.2387291590373,398.1018733978272,43.34579761823018,130.8058296839396,265.99125417073566,465.74176088968915,905.8846435546876
MY_0p5_1.2500_113.2500,113.25,1.25,2000-01-01,2000,1,450.14214689835256,79.56089225437329,120.76411995265794,126.01725994607678,209.6592389977497,335.67650226095446,43.18396841961405,130.36067279318104,265.21008566151494,464.3664309294328,903.1211409859036
MY_0p5_1.2500_113.7500,113.75,1.25,2000-01-01,2000,1,402.13088549989635,79.53247769673665,120.59597997954397,92.83603743350868,182.23684229995263,275.0728794444691,43.01085125316273,129.8658902717359,264.26939692641747,462.46080363880503,899.6069289698744
MY_0p5_1.2500_114.2500,114.25,1.25,2000-01-01,2000,1,341.10311214480777,79.45262260774595,123.75391732274959,70.8065992372226,162.58961405796288,233.3962067460592,42.89258740855529,129.52265687115425,263.6224735226251,461.259512842229,897.2972061022194
