grid_id,longitude,latitude,date,year,month,precipitation_mm,PET_mm,actual_evapotranspiration_mm,surface_runoff_mm,subsurface_runoff_mm,total_runoff_mm,soil_moisture_0_10cm_mm,soil_moisture_10_40cm_mm,soil_moisture_40_100cm_mm,soil_moisture_100_200cm_mm,soil_moisture_total_mm
SL_9.7500_79.9500,79.94999999999999,9.75,2004-01-01,2004,1,18.911493,130.72,121.95955,0.2729587,0.026624866,0.29958358,27.816326,106.5034,219.38295,377.89618,731.5989
SL_9.7500_80.0500,80.05000000000001,9.75,2004-01-01,2004,1,19.21195,129.535,123.973236,0.44807202,0.039396603,0.4874686,24.855188,99.45504,208.3175,392.39328,725.021
SL_9.7500_80.1500,80.15000000000003,9.75,2004-01-01,2004,1,19.530344,128.41,114.79059,0.58997095,0.03905104,0.629022,25.210789,102.76752,213.82811,393.15512,734.96155
SL_9.7500_80.2500,80.25,9.75,2004-01-01,2004,1,19.868334,130.15,118.7996,0.14688545,0.0387647,0.18565015,23.903034,99.51153,207.93637,391.76233,723.1133
SL_9.6500_80.0500,80.05000000000001,9.649999999999991,2004-01-01,2004,1,19.784527,128.71,137.6186,0.35504004,0.052564282,0.4076043,25.500397,95.78768,202.40228,393.94717,717.6376
SL_9.6500_80.1500,80.15000000000003,9.649999999999991,2004-01-01,2004,1,19.999548,127.276,141.7471,0.740691,0.052539203,0.79323024,26.404186,94.82186,200.99883,393.9678,716.1927
SL_9.6500_80.2500,80.25,9.649999999999991,2004-01-01,2004,1,20.221836,128.435,140.74928,0.22981411,0.038692344,0.26850647,25.85986,93.886185,199.16704,393.0071,711.92017
SL_9.6500_80.3500,80.35000000000002,9.649999999999991,2004-01-01,2004,1,20.451769,131.512,136.61107,0.053488754,0.037636053,0.0911248,24.939016,92.094696,195.40404,391.4906,703.92834
SL_9.5500_80.4500,80.44999999999999,9.549999999999997,2004-01-01,2004,1,20.752945,131.755,141.8735,0.048389915,0.04344794,0.09183786,25.53844,91.63879,194.85011,392.79764,704.825
SL_9.4500_80.2500,80.25,9.449999999999989,2004-01-01,2004,1,20.702488,131.11,119.0029,0.34908906,0.002606336,0.3516954,25.787628,100.13335,205.16698,351.3943,682.48224
SL_9.4500_80.3500,80.35000000000002,9.449999999999989,2004-01-01,2004,1,20.753826,127.618,139.27113,0.2773056,0.040255453,0.31756106,27.861134,97.3867,207.15385,395.881,728.28265
SL_9.4500_80.4500,80.44999999999999,9.449999999999989,2004-01-01,2004,1,20.805164,125.536,149.98383,0.043916468,0.03410965,0.078026116,26.628595,91.99751,196.14406,394.903,709.67316
SL_9.4500_80.5500,80.55000000000001,9.449999999999989,2004-01-01,2004,1,21.062819,128.257,150.80896,0.0382978,0.05136231,0.08966011,26.61776,91.288475,194.59901,395.1582,707.66345
SL_9.3500_80.1500,80.15000000000003,9.349999999999994,2004-01-01,2004,1,20.775484,125.175,121.55643,0.6572311,0.009207715,0.6664388,26.386135,102.06498,208.8316,358.12955,695.4123
SL_9.3500_80.2500,80.25,9.349999999999994,2004-01-01,2004,1,20.802126,124.105,123.4907,0.86593276,0.008503123,0.8744359,26.858532,101.117065,207.19312,355.37842,690.5471
SL_9.3500_80.3500,80.35000000000002,9.349999999999994,2004-01-01,2004,1,20.82877,122.713,131.12927,0.33865982,0.013169757,0.3518296,28.194118,100.503365,207.48561,355.82275,692.0058
SL_9.3500_80.4500,80.44999999999999,9.349999999999994,2004-01-01,2004,1,20.855412,121.342,157.56104,0.052114543,0.1748564,0.22697094,27.676273,92.58681,197.62764,396.5824,714.47314
SL_9.3500_80.5500,80.55000000000001,9.349999999999994,2004-01-01,2004,1,21.05229,121.162,135.28868,0.032161396,0.019384889,0.051546287,28.897863,100.128456,208.07344,357.71164,694.8114
SL_9.3500_80.6500,80.65000000000003,9.349999999999994,2004-01-01,2004,1,21.419405,123.154,136.3635,0.036001068,0.013875487,0.049876556,28.91972,99.43091,206.6431,355.1292,690.1229
SL_9.2500_80.1500,80.15000000000003,9.25,2004-01-01,2004,1,20.899818,125.475,117.99836,1.2082247,0.010561309,1.2187859,25.641087,101.52351,207.00793,354.75314,688.92566
SL_9.2500_80.2500,80.25,9.25,2004-01-01,2004,1,20.901764,122.075,129.11624,1.1052557,0.014575059,1.1198308,27.954689,101.20463,207.73369,355.9017,692.7947
SL_9.2500_80.3500,80.35000000000002,9.25,2004-01-01,2004,1,20.903711,121.02,137.64584,0.76644504,0.01940672,0.7858517,29.70643,101.683716,209.8199,359.75717,700.9672
SL_9.2500_80.4500,80.44999999999999,9.25,2004-01-01,2004,1,20.905659,119.67,144.55391,0.13052998,0.027481185,0.15801117,30.78055,101.43418,210.62042,361.27216,704.1073
SL_9.2500_80.5500,80.55000000000001,9.25,2004-01-01,2004,1,21.041763,118.92,147.15794,0.038237363,0.044199914,0.08243728,31.309923,102.322914,212.9976,366.61856,713.249
SL_9.2500_80.6500,80.65000000000003,9.25,2004-01-01,2004,1,21.312025,119.52,153.17967,0.0578077,0.08342236,0.14123006,32.41082,103.46895,215.079,370.15668,721.1154
SL_9.2500_80.7500,80.75,9.25,2004-01-01,2004,1,21.582287,122.775,156.93365,0.13075882,0.1222147,0.25297353,33.125523,104.22364,216.2403,372.04956,725.63904
SL_9.1500_80.1500,80.15000000000003,9.149999999999991,2004-01-01,2004,1,21.02415,125.334,117.27268,1.3691181,0.004118177,1.3732363,25.51941,98.952995,201.47092,343.24197,669.1853
