grid_id,longitude,latitude,date,year,month,precipitation_mm,PET_mm,actual_evapotranspiration_mm,surface_runoff_mm,subsurface_runoff_mm,total_runoff_mm,soil_moisture_0_10cm_mm,soil_moisture_10_40cm_mm,soil_moisture_40_100cm_mm,soil_moisture_100_200cm_mm,soil_moisture_total_mm
SL_9.7500_79.9500,79.94999999999999,9.75,1987-01-01,1987,1,38.283615,130.48,92.59889,1.4401413,6.7613214E-6,1.4401481,25.24625,89.608765,176.42653,278.63943,569.92096
SL_9.7500_80.0500,80.05000000000001,9.75,1987-01-01,1987,1,40.705322,129.06,109.99944,1.8395642,0.0038554282,1.8434197,24.692707,83.462746,165.5796,361.10947,634.84454
SL_9.7500_80.1500,80.15000000000003,9.75,1987-01-01,1987,1,43.27161,127.695,94.647995,1.90973,0.0023912636,1.9121213,24.135332,86.24863,168.61957,355.75394,634.75745
SL_9.7500_80.2500,80.25,9.75,1987-01-01,1987,1,45.995827,129.825,100.53802,1.3892621,0.00454583,1.3938079,23.889315,82.41809,152.44331,362.98343,621.73413
SL_9.6500_80.0500,80.05000000000001,9.649999999999991,1987-01-01,1987,1,42.19939,127.193,107.65907,0.7990853,0.0058537787,0.8049391,23.44832,72.69044,146.75014,364.07907,606.96796
SL_9.6500_80.1500,80.15000000000003,9.649999999999991,1987-01-01,1987,1,44.585674,125.396,99.874016,1.6168091,0.0061913026,1.6230005,22.170317,72.84548,136.99066,364.77518,596.7816
SL_9.6500_80.2500,80.25,9.649999999999991,1987-01-01,1987,1,47.052624,126.87,101.79614,1.6166856,0.0054801567,1.6221658,22.402843,73.76848,139.1119,366.2424,601.52563
SL_9.6500_80.3500,80.35000000000002,9.649999999999991,1987-01-01,1987,1,49.604397,130.619,101.67239,1.6504065,0.007265085,1.6576716,22.56529,73.591995,135.58609,368.81067,600.5541
SL_9.5500_80.4500,80.44999999999999,9.549999999999997,1987-01-01,1987,1,52.45781,130.394,108.62307,2.065485,0.006787398,2.0722723,23.744091,73.775024,133.6962,367.1044,598.3197
SL_9.4500_80.2500,80.25,9.449999999999989,1987-01-01,1987,1,49.214993,128.33,92.25411,1.3612669,6.1508745E-9,1.3612669,26.224026,87.74763,164.06493,217.62395,495.66052
SL_9.4500_80.3500,80.35000000000002,9.449999999999989,1987-01-01,1987,1,51.384777,124.115,118.76205,3.0717611,0.0029791514,3.0747402,26.670101,86.96107,167.3997,360.77625,641.8071
SL_9.4500_80.4500,80.44999999999999,9.449999999999989,1987-01-01,1987,1,53.55456,121.868,118.73573,2.7340174,0.007050837,2.7410681,24.881824,76.58281,137.3376,373.3211,612.12335
SL_9.4500_80.5500,80.55000000000001,9.449999999999989,1987-01-01,1987,1,57.83167,125.806,123.2543,2.6822555,0.006212558,2.6884682,25.238508,78.1692,142.37971,365.8762,611.66364
SL_9.3500_80.1500,80.15000000000003,9.349999999999994,1987-01-01,1987,1,48.662693,120.101,83.70216,0.9238251,1.6587284E-8,0.9238251,24.558289,84.19358,163.02377,219.26709,491.04272
SL_9.3500_80.2500,80.25,9.349999999999994,1987-01-01,1987,1,50.963783,118.91,91.868576,1.0810755,2.4481283E-8,1.0810755,25.649807,86.60336,166.40652,222.07909,500.73877
SL_9.3500_80.3500,80.35000000000002,9.349999999999994,1987-01-01,1987,1,53.264877,117.425,106.56234,1.980966,1.9545733E-7,1.9809662,27.775633,91.154045,173.42142,237.2189,529.57
SL_9.3500_80.4500,80.44999999999999,9.349999999999994,1987-01-01,1987,1,55.565968,116.123,138.46782,3.1025164,0.01664408,3.1191604,27.055988,85.45438,162.45023,364.2085,639.16907
SL_9.3500_80.5500,80.55000000000001,9.349999999999994,1987-01-01,1987,1,59.845905,116.722,113.09882,2.5397844,5.353819E-7,2.539785,28.89534,92.905136,177.36862,245.21167,544.3808
SL_9.3500_80.6500,80.65000000000003,9.349999999999994,1987-01-01,1987,1,66.10469,119.248,119.75939,3.0679002,2.9758468E-7,3.0679007,30.39515,96.57284,185.25018,241.82266,554.04083
SL_9.2500_80.1500,80.15000000000003,9.25,1987-01-01,1987,1,50.280174,119.615,88.26031,0.9270513,2.5377426E-8,0.92705137,25.539816,83.31013,159.7506,219.59879,488.19934
SL_9.2500_80.2500,80.25,9.25,1987-01-01,1987,1,52.712574,115.675,96.872635,1.3475406,8.9315414E-8,1.3475407,26.343864,87.3959,167.43083,229.11427,510.28488
SL_9.2500_80.3500,80.35000000000002,9.25,1987-01-01,1987,1,55.144974,114.57,105.754524,1.8180319,1.791862E-7,1.818032,27.54337,90.29361,171.92073,236.04797,525.80566
SL_9.2500_80.4500,80.44999999999999,9.25,1987-01-01,1987,1,57.577374,113.535,117.199844,2.9293652,1.420992E-6,2.9293666,29.250128,93.979904,179.44057,253.60902,556.2796
SL_9.2500_80.5500,80.55000000000001,9.25,1987-01-01,1987,1,61.860146,113.345,118.99092,3.2759612,1.8291979E-6,3.275963,29.65419,94.67743,181.24059,256.10068,561.6729
SL_9.2500_80.6500,80.65000000000003,9.25,1987-01-01,1987,1,67.993286,114.215,120.15477,3.4474392,2.8735976E-6,3.447442,30.022705,95.1225,182.8667,257.22147,565.23334
SL_9.2500_80.7500,80.75,9.25,1987-01-01,1987,1,74.12643,118.125,124.89178,5.4077945,6.9918956E-6,5.4078016,30.942389,97.794945,189.17531,264.1913,582.10394
SL_9.1500_80.1500,80.15000000000003,9.149999999999991,1987-01-01,1987,1,51.897655,118.408,98.82653,1.5149497,1.4700966E-7,1.5149499,26.25272,87.561,166.85216,235.42448,516.0904
SL_9.1500_80.2500,80.25,9.149999999999991,1987-01-01,1987,1,54.461365,114.925,103.55161,1.2322983,2.994965E-7,1.2322986,26.895853,88.473076,169.5864,240.5362,525.4915
SL_9.1500_80.3500,80.35000000000002,9.149999999999991,1987-01-01,1987,1,57.025074,113.29,108.34322,2.5075982,1.07847875E-7,2.5075982,28.115738,91.59433,172.93265,232.38542,525.02814
SL_9.1500_80.4500,80.44999999999999,9.149999999999991,1987-01-01,1987,1,59.58878,111.64,118.24602,4.34114,2.626598E-7,4.3411403,29.582792,94.7613,179.84659,239.55362,543.74426
SL_9.1500_80.5500,80.55000000000001,9.149999999999991,1987-01-01,1987,1,63.874382,111.046,125.37556,6.8269405,1.933956E-6,6.8269424,30.661901,97.19127,186.87569,257.3164,572.0453
SL_9.1500_80.6500,80.65000000000003,9.149999999999991,1987-01-01,1987,1,69.88188,111.709,117.193344,5.157736,1.669385E-6,5.1577373,29.27624,93.819046,181.75685,252.73926,557.5914
SL_9.1500_80.7500,80.75,9.149999999999991,1987-01-01,1987,1,75.88938,114.075,116.68635,5.1592407,2.1633302E-6,5.1592426,29.275566,93.25546,179.71092,252.46921,554.7112
SL_9.1500_80.8500,80.85000000000002,9.149999999999991,1987-01-01,1987,1,81.89687,120.018,107.59449,4.269138,3.2753682E-8,4.2691383,28.621027,91.27833,172.97385,219.28447,512.15765
SL_9.0500_79.8500,79.85000000000002,9.049999999999997,1987-01-01,1987,1,45.43009,132.93225,89.180595,0.7516279,0.007707525,0.75933546,23.180334,70.0151,134.21562,369.18787,596.59894
SL_9.0500_80.1500,80.15000000000003,9.049999999999997,1987-01-01,1987,1,53.51514,116.497,97.32033,1.798961,2.7336442E-8,1.7989612,26.264027,86.923134,163.66132,220.64307,497.49155
SL_9.0500_80.2500,80.25,9.049999999999997,1987-01-01,1987,1,56.210155,114.355,101.70538,1.7674086,5.9374027E-8,1.7674087,26.83086,87.77178,165.56029,225.88022,506.04315
SL_9.0500_80.3500,80.35000000000002,9.049999999999997,1987-01-01,1987,1,58.90517,112.423,110.37607,3.0267298,4.768656E-7,3.0267303,27.957651,90.72875,172.85863,243.56819,535.1132
SL_9.0500_80.4500,80.44999999999999,9.049999999999997,1987-01-01,1987,1,61.600185,110.584,118.36747,5.529177,6.871895E-7,5.529178,29.297352,93.64169,180.68631,247.08078,550.7061
SL_9.0500_80.5500,80.55000000000001,9.049999999999997,1987-01-01,1987,1,65.88862,110.371,124.27514,8.31015,1.6590357E-6,8.310152,30.40692,96.07243,186.50763,255.58322,568.5702
SL_9.0500_80.6500,80.65000000000003,9.049999999999997,1987-01-01,1987,1,71.77048,110.584,121.4652,8.09065,1.1172594E-6,8.090651,30.142233,95.397705,185.51183,249.88159,560.93335
SL_9.0500_80.7500,80.75,9.049999999999997,1987-01-01,1987,1,77.65233,112.005,118.76972,8.614775,2.719715E-7,8.614775,29.934687,94.83671,183.6002,240.44583,548.81744
SL_9.0500_80.8500,80.85000000000002,9.049999999999997,1987-01-01,1987,1,83.53418,115.008,112.67284,6.466805,8.2540694E-8,6.466805,29.34084,93.43278,178.5702,227.16173,528.50555
SL_8.9500_80.0500,80.05000000000001,8.949999999999989,1987-01-01,1987,1,52.306297,119.414,99.31,2.0788028,2.8923674E-8,2.0788028,26.267988,87.39627,164.95053,224.92273,503.5375
SL_8.9500_80.1500,80.15000000000003,8.949999999999989,1987-01-01,1987,1,55.13262,114.362,105.74276,3.0008216,1.2414648E-7,3.0008218,27.302095,89.91399,167.79347,233.2455,518.25507
SL_8.9500_80.2500,80.25,8.949999999999989,1987-01-01,1987,1,57.958946,112.14,108.421234,2.5322373,4.5230686E-7,2.5322378,27.422827,89.25784,167.5681,241.76198,526.01074
SL_8.9500_80.3500,80.35000000000002,8.949999999999989,1987-01-01,1987,1,60.78527,110.723,103.83944,1.6329972,2.2846757E-7,1.6329974,26.611694,86.32806,163.91475,235.87953,512.734
SL_8.9500_80.4500,80.44999999999999,8.949999999999989,1987-01-01,1987,1,63.61159,110.507,115.88299,5.0668793,1.3946533E-6,5.0668807,28.642485,91.71944,175.88362,252.54018,548.7857
SL_8.9500_80.5500,80.55000000000001,8.949999999999989,1987-01-01,1987,1,67.90286,110.114,119.98845,7.806622,8.253514E-7,7.806623,29.462868,93.59426,180.93279,249.831,553.8209
SL_8.9500_80.6500,80.65000000000003,8.949999999999989,1987-01-01,1987,1,73.659065,109.886,115.318245,6.889051,1.2711462E-7,6.889051,29.263826,92.497284,177.29285,229.72389,528.77783
SL_8.9500_80.7500,80.75,8.949999999999989,1987-01-01,1987,1,79.415276,112.0,111.821915,6.721723,2.4424017E-8,6.721723,29.05514,91.82386,175.46292,218.53926,514.88116
SL_8.9500_80.8500,80.85000000000002,8.949999999999989,1987-01-01,1987,1,85.171486,114.415,116.42897,7.4153447,1.2193143E-8,7.4153447,29.785088,93.909966,178.95331,215.96445,518.6128
SL_8.9500_80.9500,80.94999999999999,8.949999999999989,1987-01-01,1987,1,90.9277,118.87,102.42629,5.295589,6.426257E-11,5.295589,28.724295,90.58213,170.11629,176.0955,465.51822
SL_8.8500_79.9500,79.94999999999999,8.849999999999994,1987-01-01,1987,1,50.834843,124.21,96.68198,2.219885,0.005353182,2.2252383,22.333958,64.465706,121.78695,368.77158,577.3582
SL_8.8500_80.0500,80.05000000000001,8.849999999999994,1987-01-01,1987,1,53.792473,117.017,94.50715,2.2076077,9.380873E-9,2.2076077,25.7115,84.341095,161.56013,214.46597,486.0787
SL_8.8500_80.1500,80.15000000000003,8.849999999999994,1987-01-01,1987,1,56.750103,113.171,101.85349,1.7179648,1.1841743E-8,1.7179648,26.894548,85.764046,160.52805,212.13733,485.32397
SL_8.8500_80.2500,80.25,8.849999999999994,1987-01-01,1987,1,59.707737,111.63,106.73042,1.8022739,9.149187E-8,1.802274,27.290064,86.84744,162.58069,226.47723,503.19543
SL_8.8500_80.3500,80.35000000000002,8.849999999999994,1987-01-01,1987,1,62.665367,111.188,104.10389,2.5647087,5.404437E-8,2.5647087,27.076445,86.94111,162.50327,223.05763,499.57843
SL_8.8500_80.4500,80.44999999999999,8.849999999999994,1987-01-01,1987,1,65.623,110.9,103.18826,3.066383,2.2237513E-8,3.066383,27.06554,87.54817,163.72545,217.38553,495.7247
SL_8.8500_80.5500,80.55000000000001,8.849999999999994,1987-01-01,1987,1,69.9171,110.156,106.66639,4.015879,6.063779E-8,4.015879,27.720694,89.0353,168.05257,224.91948,509.72806
SL_8.8500_80.6500,80.65000000000003,8.849999999999994,1987-01-01,1987,1,75.54766,108.956,114.20272,4.876912,9.24125E-8,4.876912,28.918447,91.11754,172.64505,225.86168,518.5427
SL_8.8500_80.7500,80.75,8.849999999999994,1987-01-01,1987,1,81.17823,110.725,111.24276,4.7362733,9.025265E-9,4.7362733,28.95892,91.19329,171.89339,208.50847,500.55405
SL_8.8500_80.8500,80.85000000000002,8.849999999999994,1987-01-01,1987,1,86.80879,112.333,108.09171,5.860675,1.7599192E-9,5.860675,29.051798,91.53198,173.77031,196.3532,490.70728
SL_8.8500_80.9500,80.94999999999999,8.849999999999994,1987-01-01,1987,1,92.439354,112.864,99.17841,5.671844,9.3837445E-11,5.671844,28.118298,90.492645,171.46754,178.60649,468.68497
SL_8.8500_81.0500,81.05000000000001,8.849999999999994,1987-01-01,1987,1,98.06992,118.986,91.7381,4.9628615,2.3017257E-11,4.9628615,27.47598,89.596664,167.87369,170.10635,455.05267
SL_8.7500_79.9500,79.94999999999999,8.75,1987-01-01,1987,1,52.18971,122.95,107.32842,2.674864,0.007705523,2.6825697,23.081335,68.266716,129.82317,363.39694,584.5682
SL_8.7500_80.0500,80.05000000000001,8.75,1987-01-01,1987,1,55.27865,116.15,100.49854,2.5333788,4.889968E-8,2.533379,26.183811,84.92493,162.78484,225.29652,499.1901
