grid_id,longitude,latitude,date,year,month,precipitation_mm,PET_mm,actual_evapotranspiration_mm,surface_runoff_mm,subsurface_runoff_mm,total_runoff_mm,soil_moisture_0_10cm_mm,soil_moisture_10_40cm_mm,soil_moisture_40_100cm_mm,soil_moisture_100_200cm_mm,soil_moisture_total_mm
SL_9.7500_79.9500,79.94999999999999,9.75,2006-01-01,2006,1,108.579575,123.51,158.07257,26.049595,0.34951994,26.399115,38.926907,119.29979,244.79796,423.1535,826.17816
SL_9.7500_80.0500,80.05000000000001,9.75,2006-01-01,2006,1,113.434586,122.435,168.33278,30.649061,0.30891874,30.95798,38.030453,117.60386,242.48494,425.25842,823.3777
SL_9.7500_80.1500,80.15000000000003,9.75,2006-01-01,2006,1,118.579445,121.415,162.43784,31.741627,0.30444127,32.04607,38.191986,117.94131,243.30225,426.4841,825.9197
SL_9.7500_80.2500,80.25,9.75,2006-01-01,2006,1,124.04091,123.85,169.29338,31.29553,0.3812175,31.676746,38.331528,118.24342,243.85577,427.98856,828.41925
SL_9.6500_80.0500,80.05000000000001,9.649999999999991,2006-01-01,2006,1,118.2937,121.276,168.83632,24.741785,0.27323964,25.015024,37.711643,116.07226,239.02196,420.20883,813.0147
SL_9.6500_80.1500,80.15000000000003,9.649999999999991,2006-01-01,2006,1,122.68761,119.743,170.24585,29.713013,0.31197542,30.024988,38.027946,116.71813,240.12546,421.97083,816.84235
SL_9.6500_80.2500,80.25,9.649999999999991,2006-01-01,2006,1,127.230034,121.485,170.97086,32.885674,0.2977422,33.183414,38.34935,117.44864,241.59462,424.69537,822.08795
SL_9.6500_80.3500,80.35000000000002,9.649999999999991,2006-01-01,2006,1,131.92865,125.362,173.74878,25.613651,0.3914108,26.005062,38.75028,118.34773,243.22153,427.4537,827.77325
SL_9.5500_80.4500,80.44999999999999,9.549999999999997,2006-01-01,2006,1,137.39478,125.464,170.2193,24.97706,0.3679321,25.344992,38.52109,117.59152,241.71068,425.55093,823.3742
SL_9.4500_80.2500,80.25,9.449999999999989,2006-01-01,2006,1,131.62985,124.415,161.17056,29.553535,0.3332689,29.886805,39.806305,120.98162,247.25272,427.755,835.79565
SL_9.4500_80.3500,80.35000000000002,9.449999999999989,2006-01-01,2006,1,134.8938,119.896,165.90475,24.243088,0.34392175,24.58701,39.130985,119.23393,244.86487,429.91956,833.14935
SL_9.4500_80.4500,80.44999999999999,9.449999999999989,2006-01-01,2006,1,138.15775,117.448,169.00601,26.95939,0.23158258,27.190973,38.430706,117.23405,240.92023,424.56003,821.145
SL_9.4500_80.5500,80.55000000000001,9.449999999999989,2006-01-01,2006,1,142.7982,121.554,169.3441,25.673029,0.37378585,26.046816,38.642937,117.697655,241.6722,425.77472,823.78754
SL_9.3500_80.1500,80.15000000000003,9.349999999999994,2006-01-01,2006,1,129.40079,116.779,157.68622,27.388678,0.4859183,27.874596,39.329292,119.760216,244.74811,421.9683,825.8059
SL_9.3500_80.2500,80.25,9.349999999999994,2006-01-01,2006,1,132.65602,115.475,158.30434,29.078169,0.65786666,29.736036,39.65041,120.49275,246.12372,425.16904,831.4359
SL_9.3500_80.3500,80.35000000000002,9.349999999999994,2006-01-01,2006,1,135.91127,113.863,157.67596,27.280968,1.0748073,28.355776,39.885033,121.05388,247.1393,427.3755,835.4537
SL_9.3500_80.4500,80.44999999999999,9.349999999999994,2006-01-01,2006,1,139.16652,112.45,170.82834,23.031542,1.2385528,24.270094,38.812862,118.09942,242.38184,426.6849,825.97906
SL_9.3500_80.5500,80.55000000000001,9.349999999999994,2006-01-01,2006,1,143.66458,113.151,154.0446,29.523125,1.4303975,30.953522,40.119457,121.645515,248.25679,429.7193,839.7411
SL_9.3500_80.6500,80.65000000000003,9.349999999999994,2006-01-01,2006,1,149.40549,115.431,158.92667,32.68187,1.7181818,34.40005,40.47618,122.613914,250.2238,434.2605,847.5744
SL_9.2500_80.1500,80.15000000000003,9.25,2006-01-01,2006,1,130.43564,116.935,155.08386,29.10297,0.7073582,29.810328,39.355343,119.76331,244.68755,421.90546,825.7117
SL_9.2500_80.2500,80.25,9.25,2006-01-01,2006,1,133.68219,112.85,156.34584,29.912256,0.9817932,30.89405,39.616463,120.33544,245.69698,424.19348,829.84235
SL_9.2500_80.3500,80.35000000000002,9.25,2006-01-01,2006,1,136.92874,111.53,155.89969,32.9606,1.1236403,34.084244,39.92946,121.13602,247.24689,427.61,835.92236
SL_9.2500_80.4500,80.44999999999999,9.25,2006-01-01,2006,1,140.1753,110.48,157.1179,23.853844,1.7152163,25.56906,40.199413,121.81878,248.5648,430.56122,841.1442
SL_9.2500_80.5500,80.55000000000001,9.25,2006-01-01,2006,1,144.53098,110.34,156.26775,26.635477,1.9739375,28.609415,40.365295,122.28083,249.46538,432.47516,844.5867
