region_id,month,precipitation_mm__mean,precipitation_mm__std,precipitation_mm__q25,precipitation_mm__median,precipitation_mm__q75,soil_moisture_total_mm__mean,soil_moisture_total_mm__std,soil_moisture_total_mm__q25,soil_moisture_total_mm__median,soil_moisture_total_mm__q75,total_runoff_mm__mean,total_runoff_mm__std,total_runoff_mm__q25,total_runoff_mm__median,total_runoff_mm__q75,actual_evapotranspiration_mm__mean,actual_evapotranspiration_mm__std,actual_evapotranspiration_mm__q25,actual_evapotranspiration_mm__median,actual_evapotranspiration_mm__q75,PET_mm__mean,PET_mm__std,PET_mm__q25,PET_mm__median,PET_mm__q75
MYS_05_30,9,284.7147322247742,44.647535879299674,253.51132335784328,290.62388154048074,318.0265910640644,891.6244394549393,5.512421859208539,889.145138442896,892.2541771178036,895.1696252519158,154.540526434621,33.96794056649924,135.58822251581083,155.1314309235591,178.89683625652532,133.19539185218247,7.498749864167901,130.33707514841848,134.3538156618738,137.17020331218745,114.27333947604883,8.481640528442979,106.2911527293503,115.13895065161836,120.22404179299714
MYS_05_30,10,317.9043510469409,59.38909811240346,273.36458269350095,314.23555998589586,360.10108558994955,896.580627188713,5.08295397062339,894.224882623952,897.712822106234,899.2470657931772,214.21542336854716,53.72197122878714,182.98705993943915,204.45615547325963,236.06033135675327,135.92469887541105,8.719586596665666,131.2896511721763,135.50812497716043,141.41274491692806,112.65797885724695,7.85979902499739,107.66098885627311,112.68646275465656,115.56478320565195
MYS_05_30,11,328.0674618358572,44.32971648752056,302.1413906729146,329.24266815185547,358.3562449315551,900.1630467441179,4.092133089806024,899.1462743479735,901.1996104246493,902.6294543029397,247.081324028412,43.472935544303304,222.52175278268797,245.23698447160663,277.0319185985881,125.3818324880742,5.079483827986842,122.40182407646424,125.53648700835599,128.29065423102898,99.48645560635124,6.1266188395851175,95.24643379867457,102.11642989383381,104.0534758598182
MYS_05_30,12,324.6874798703852,72.0818474606056,261.55609129644506,319.28003114348013,386.6671926656347,898.1219328667707,6.556849036780909,893.3554362400324,900.387741186057,902.9296071726804,260.34235098954224,72.66403157369902,202.86393277356584,245.31523705743683,323.55092971947545,123.71040346749017,6.327283250268659,121.18461906530297,122.9158463690691,125.47794117897182,96.88571324196592,7.7645385403534135,92.28035880653724,96.99519467201964,101.98212445010047
MYS_05_31,1,234.27618543769736,100.00315996858166,165.7395896066593,226.56736772271648,295.25057630901097,855.7452061777878,30.74126222512545,838.2660434578038,862.6216543656361,878.2896415613874,109.091493605662,83.55357141791225,42.06466007836257,93.67673420000679,146.62986114960682,113.43058992941168,7.45235513205158,107.80678517908987,114.26180718820305,118.5767485703094,91.74706005869031,8.228262308581446,86.95090666300133,90.89662060556532,98.27317032632948
MYS_05_31,2,227.74308408423312,105.18677637939857,148.45858116391338,202.47547579415232,303.97001092645183,843.268541167054,50.47323133448337,816.5954400557505,862.265814286244,883.8851610980456,103.73577840612407,89.82517956995099,26.469313696969913,73.40401092963883,163.13571368591695,118.70595353846811,8.273182163178545,112.99588456334946,119.28267987166778,125.43446007257774,93.37829486186997,8.52846019555506,86.75214780735064,93.07425863531569,98.68009636673746
MYS_05_31,3,269.10630776610554,105.5369557425409,215.4452372804473,270.6459423982644,328.9848331258267,836.4073836893974,62.32321458342613,816.0865749890291,857.1472316693655,874.8211012248751,103.73187018621572,91.44516865915301,34.71005083790308,91.93714162367806,142.64195643799215,139.27285790342822,7.577933517442243,134.9411547576325,138.98868898802164,145.05294041693963,109.78361904611064,9.449354347340208,103.2096867863136,110.21633936483649,114.25721947150892
MYS_05_31,4,288.0228435773889,64.50488806378273,244.5548707744743,290.14274727543693,335.8527269725558,845.0253184773247,76.2456259041085,847.9508518267281,870.6982703872873,878.6434755446036,116.36010098427157,70.60789414776038,66.75702228123627,122.89561300639863,147.56803726244576,131.89369753101204,8.289952410070248,126.38300774369058,130.48255444780182,137.3349012423165,110.11883261958253,7.765937210809248,105.00916139988958,110.88287541836122,114.80397491817233
MYS_05_31,5,333.5799524621118,66.67793818140905,282.30450830580315,343.8786225620704,372.3069508226611,866.6812832281055,55.95976815904906,870.0371553445162,884.2781921579867,892.857574994051,176.39168767516622,81.1541477339705,139.52703933474382,180.69427041162416,232.7643980315969,131.2824907817921,5.00288974909109,127.2577014271217,132.67902287350427,135.45145849638348,105.94759165285004,8.869949297952198,98.3024158417424,104.70989704132077,114.07268326795551
MYS_05_31,6,249.78212929254843,54.38368700954528,215.14906090120724,254.54600802554359,285.2508524641205,867.0579745071346,34.14759055471557,861.1459659624702,877.8773792121983,885.3553369739386,125.64060804773482,61.18896882026134,73.92257123053828,133.31728460818903,166.59740082221697,119.03741653780394,6.316715458848184,113.7488662260997,119.91195422788209,122.56999583183963,100.51567158357001,8.342453690038303,97.04692256299757,101.37098154236998,104.91367944282821
MYS_05_31,7,241.26039825954516,49.85449571592878,201.69825504399552,236.16342988798885,284.28609618657754,868.530665214957,17.024475183900798,859.1880528896668,869.6631186762941,881.4239317012739,116.6851462475861,51.07243364795732,71.61946944043605,97.1024378160887,164.75808545607555,121.59917586765208,6.308525562160903,119.72490518907955,121.58088906203645,125.41062473948995,106.89662674610122,9.60700603537574,98.20387938052792,108.24209842199012,114.35814933535418
MYS_05_31,8,282.18377545191765,53.95747560196526,238.55482997169975,270.2529021637349,322.4179586338091,872.2742307831969,13.1886903378184,865.7583679488943,874.9321621279173,882.0983244980437,118.53145424001829,44.32474744620582,83.20984711224519,116.47767984414402,154.7377910312218,120.92697737005692,5.8921020915178515,116.13134928594663,121.39230344265323,123.71997897232635,108.26412831238049,9.527998038297373,100.13918464395061,107.3288461588606,115.75661387021029
MYS_05_31,9,286.19482570599905,55.861584746507155,242.8828769394114,285.66819343084023,334.74791954137095,880.2391956570781,9.013787816719754,876.9114881587934,881.3259811401366,886.859338543083,146.53148727175554,40.827673257204644,116.36524558369118,146.80640788017948,182.40008745314196,122.28945241598136,5.72490230917666,119.3242196493511,122.50098037719727,125.82513165172139,109.56051531843997,7.741557548629149,101.8848812549929,109.94980580293681,114.07870947560178
MYS_05_31,10,295.42309377324233,67.43245899695437,237.94450196133383,294.35913071451307,343.848065219348,875.7877353652116,13.909780186312691,866.5181514401978,877.3152357656743,884.9590577234196,132.4619433197794,55.86354690741291,90.92154949526243,126.12382390227498,162.94643270516696,123.68486554833906,6.450504953222953,119.53049126154258,123.94676997993565,127.80450236042844,108.61757097284502,7.256660024518471,103.82454243792763,107.63539460339123,112.41375897202309
MYS_05_31,11,303.2522862156735,63.33507994584863,265.5790094303179,310.4097456147399,343.0916264932366,875.3899389468165,18.603892846657356,866.1935283805751,879.5084813757787,889.3009378457369,142.2439679008999,60.320199450727685,98.1173836068262,133.5695579987538,198.5364668037318,116.5922890095771,5.82942341384422,112.32011466086664,115.58288982246492,120.67168126528776,96.11750982179923,5.727640254832796,92.1650231578682,98.02314864532858,100.83625958841057
MYS_05_31,12,301.50831498737574,87.72121876676553,225.67622394803203,304.13733919360965,366.3061586210999,875.4289260864257,19.799555878216733,863.3011134183859,877.5340316386162,890.0513843584664,166.55424821909975,82.04581228745691,106.7893486867977,152.34241905695274,228.27215293691128,112.45310423484834,5.955437183583184,108.79716404782067,111.02845951273471,115.16867267632784,93.18889316124252,7.161739422784678,88.28347105315967,93.52857054939753,97.30556967288632
MYS_05_32,1,212.68141443488304,98.18036912950393,146.12779441576328,191.65438799911675,283.05873785126073,860.8364021444143,29.711978539468394,841.5167999267578,868.7812277118811,885.8895165947047,110.94528473343296,86.53994258295448,33.41174053877927,99.63819743810076,172.56320061844383,111.59655026210827,7.993223026694196,104.23935356568755,111.4976824642567,118.95589204852502,87.88055542506528,7.80034890820074,82.8998821987195,87.06525129682562,94.3969928227114
MYS_05_32,2,214.43308747823767,103.39168641406529,136.09335138556662,200.79268217622564,292.33837753467344,847.056870204054,50.65619112620754,813.797816244404,860.5369838757463,887.81831959928,104.3675077831254,92.6341595829601,26.34732401772831,83.54424787371346,164.0536104266563,115.12373363194841,8.140224196880983,107.93745343069013,115.29648504364357,120.49337072050973,88.8996634951245,8.42134386899703,81.91354235102621,87.66050600201896,94.95083693172154
MYS_05_32,3,258.622144270479,112.69436119729943,202.044652531656,247.70728130554886,329.0879221712605,837.066850549362,67.68352570599923,811.1264411840546,862.2818829825756,884.0682810236899,112.45788789360265,102.19592405166696,23.70697839608353,98.10603212506584,159.88133689794648,135.63241296546735,8.149409215790547,132.09568216559592,135.74467451117013,140.0679586174783,105.73335940757494,9.565682469122873,98.47350253415911,106.59510387463516,110.22550107120128
MYS_05_32,4,273.6259630467561,76.41114692915019,216.13623912682692,273.98250262656904,335.21544355756777,843.9285781231713,85.4659149933656,855.2361676505442,873.5563868833392,885.6720361602441,133.92209047021043,87.21057484606935,67.57659662439582,124.1458399483327,197.9611836122663,128.49800831369691,8.908278117731875,121.97863994555527,128.85417235299442,136.30425241020288,106.58959149707123,8.079663826048078,100.9875072307801,107.49748958630508,111.14122725068854
MYS_05_32,5,332.7366731107905,75.07544998863915,271.3436973657501,343.782405210345,379.64257066705255,864.7985765321424,68.96039742399559,870.2375774597854,891.0800016596075,899.1855336735757,198.22793350755498,106.82281143386008,128.61812321523604,207.79303578580365,279.65373392855184,128.7895263328981,4.954754492324687,126.50926452808166,129.158339082525,131.82878764291826,103.62530211259363,8.660416859103044,95.7741764154327,102.52317805772418,109.58275863561737
MYS_05_32,6,265.73293192431277,62.4189302225284,230.3861203568705,275.2066912704639,300.75707853510136,873.2344715361291,44.55326341478154,877.2180628401511,888.6007930455582,897.1892436166828,170.71993848893527,84.54665427213953,122.12639345747701,181.97422344764968,233.82671831966786,115.03472468915503,6.761255804245871,110.8162515404519,115.48138779200865,119.04727502887167,98.80852044780603,7.985148655041978,94.6362406055579,99.26023264681355,102.62380655695884
MYS_05_32,7,247.4608932495117,51.02002670379492,222.15931603078093,240.13522458880135,292.7887256922347,877.7281010431296,18.914893404732915,873.5737726447288,883.9808661643038,890.1340950955166,142.829075058212,61.35028360579919,90.4448209826866,142.61153909061733,201.61150055788875,115.91594778053769,6.1924182951930336,113.87074461947668,115.5839998480979,119.75491982363582,104.81462661800313,9.122652214670275,96.36019751730929,106.53494622734155,111.91796937149562
MYS_05_32,8,286.9459965280826,62.16081631538907,235.41644497132035,280.82226871104723,325.4513881554764,884.671087372169,11.407560073077127,878.6848408559736,886.987261825733,893.9477084727769,167.4665078466751,59.336274723814235,115.44265822078407,157.6480602307266,231.3808799057864,118.03286151385933,7.011301260004849,114.32139360234979,117.67602299036604,121.62238230330223,105.29647280518036,9.076108292116913,97.54499791177471,104.6518991448906,112.51714877867965
MYS_05_32,9,291.2198003704628,65.0210938880071,244.8584539863501,287.4475570850158,347.4481092302987,888.2024527903353,8.854517181663505,884.9394769561425,888.2411396155196,894.9319980921371,176.4027211935779,55.45924828845069,144.04220443897032,166.70187943705014,219.9218856297182,118.87310497555394,6.637475112190124,114.82181287615487,119.33178569493668,123.97124489773526,106.73285358728988,7.251316233298393,100.4227193553796,106.36003322815628,111.24123929055888
MYS_05_32,10,296.5824344706446,78.25815986028276,239.54356851470604,291.4131018820773,336.0328826904297,884.0145774584138,14.871709597549257,874.7889479733585,883.4519639604547,896.4357472966227,169.90344270713322,74.90767946853248,109.84182953566648,171.1234682061699,226.65853573231215,120.53917873825473,5.770821240613837,117.28735655881046,121.0433548487974,123.78287131063055,105.95974228248168,6.911047347895757,101.18050738131062,104.97842861561293,109.78989470406866
MYS_05_32,11,298.6503228262569,78.21602424297001,265.54839179221165,304.9174712106083,357.5610859045821,881.8504913901568,21.000503828168362,874.1942995907216,888.666604717126,895.8600398717302,179.48272958641195,83.20088176729396,124.5895987092779,173.42429523253708,246.09493439920834,113.65005291713757,6.165855513495192,109.54005267111103,111.75680580567777,118.12441071499599,93.6544856496518,5.6694265336881635,90.26363512103478,95.07156929273283,98.55900950914018
MYS_05_32,12,298.28849629034266,100.4061517284864,209.9751911377639,309.05249794949304,360.2423293724489,881.7166577285595,20.412811764582546,870.741885581713,887.7112594775939,897.4395717663713,193.0598848835806,97.74589662046951,135.20201496595746,186.64324051074766,258.6937960935443,108.18178941533806,5.853416649750744,104.19821119844244,107.12239786212365,111.6576640311252,90.19013839035891,6.795693406533118,84.64649258302839,90.59787754530316,93.29195024726096
MYS_06_02,1,171.22165400187174,54.51268346546506,135.1822967529297,173.6891098022461,198.34515380859375,877.1378173828125,23.081080959042907,865.60595703125,879.5894470214844,897.1651763916016,70.10828488667806,50.066517669291315,22.942605495452877,67.50914001464844,93.07794189453126,151.36490478515626,12.47547703675925,143.51841354370117,152.51368713378906,161.7157096862793,108.97896830240886,10.42492324557429,101.94511795043945,109.6781234741211,118.3955593109131
MYS_06_02,2,140.2722541809082,54.30842161808866,102.75477981567383,127.01359939575195,182.43723297119138,856.079433186849,41.77721925615267,840.2618713378906,870.0747680664062,887.7770843505859,43.82494161128998,53.69272340922636,10.413410902023314,33.86305809020996,50.749356269836426,142.80283788045247,9.794576264778069,136.49351119995117,142.53680419921875,148.52670288085938,112.9335838317871,8.923544157336577,107.66190528869629,111.7248649597168,120.43071556091309
MYS_06_02,3,213.84611790974935,67.71562570970677,150.74607849121094,210.28819274902344,257.2418518066406,848.489082845052,56.082543645521724,804.7443237304688,872.4003601074219,898.0668029785156,65.03749582767486,67.61423593588353,9.368084430694582,45.55534839630127,110.45096206665039,147.4326082865397,12.409156914431682,140.95772552490234,148.74574279785156,153.71532821655273,125.14512761433919,11.75202489101452,117.4027042388916,124.99003601074219,134.43769073486328
MYS_06_02,4,232.08096211751302,62.49156301968896,189.133056640625,238.21573638916016,264.56689453125,873.112803141276,53.34418090676114,867.6364440917969,897.5552673339844,903.2436981201172,93.31079289118449,55.46686272962478,41.80573654174805,107.31990432739258,142.34828186035156,136.11243845621746,10.58278700900408,128.70259857177734,135.3648452758789,144.96711349487305,117.18789393107096,10.729364631714997,112.91082763671875,118.0904769897461,121.89155197143555
MYS_06_02,5,186.96472981770833,57.99095351551297,140.45938873291016,180.8285903930664,221.87025833129883,880.6511983235677,40.00009915696202,882.5280609130859,894.6888122558594,900.4371948242188,62.0147047996521,45.48699041362236,27.171027660369873,55.773847579956055,79.09272384643555,131.83027064005535,9.141712455797204,125.9038600921631,131.08646392822266,138.82666015625,115.35266342163087,8.960940701375497,108.69494438171388,116.268310546875,120.01059150695801
MYS_06_02,6,124.97682304382325,32.540713643239926,105.83964157104491,129.09784698486328,143.77278900146484,870.414961751302,32.20636784947227,856.0618133544922,880.455810546875,892.1118469238281,21.724555226167045,22.80702771619102,5.320064663887024,12.543151378631592,29.84576177597046,121.68967259724936,6.214137683740211,118.30599784851074,120.9870719909668,124.60464286804198,110.58573760986329,9.809939885700743,105.0558795928955,110.4373664855957,114.86477279663086
MYS_06_02,7,160.12839838663737,34.17203346012115,138.25997924804688,162.61822509765625,179.15695571899414,861.9093383789062,33.37834441191383,845.6116027832031,866.9664001464844,890.4000244140625,29.1584139585495,26.77033398967464,8.337804555892944,15.702890872955322,46.918081283569336,127.49531631469726,7.739661625510899,122.10047149658203,127.79721450805664,131.50513458251953,114.34968287150065,9.370198505050046,109.57710266113281,115.9428596496582,120.6345386505127
MYS_06_02,8,192.06636021931965,45.26363713157392,152.2287254333496,184.35201263427734,218.61759185791018,865.9307047526041,33.424426622570046,853.5962066650391,877.2461242675781,892.9562683105469,29.205287031332652,29.90747167535123,9.040741682052612,17.139452934265137,39.99502182006836,124.69856974283854,7.351210319100334,119.61212158203124,125.0894889831543,130.55160903930664,114.53131739298503,9.559287669392493,106.62830543518066,112.24502944946289,121.2595043182373
MYS_06_02,9,215.56807657877604,35.80528700544577,188.8228912353515,214.7198715209961,245.3704605102539,880.7721700032552,29.68919256040334,872.757568359375,894.7373657226562,900.4505462646484,56.17980031967163,36.77060657039798,27.303484916687015,52.26424026489258,77.96364212036133,122.95436350504558,7.902320687325436,118.52649879455566,122.67173767089844,129.99180221557617,102.9668970743815,9.07869633918378,96.0401611328125,100.67112731933594,108.90159797668457
MYS_06_02,10,308.9675033569336,61.83872184557551,262.98474884033203,316.1810607910156,351.09029388427734,899.938710530599,11.218516113642925,900.7689819335938,903.651611328125,905.7314605712891,146.78225975036622,69.11575258335175,94.04469680786133,152.3439178466797,192.31501007080078,126.98661524454752,7.375596035159179,122.2879409790039,128.41663360595703,132.1996955871582,99.77553024291993,9.525825200869416,94.21903610229494,98.86734008789062,106.04567909240724
MYS_06_02,11,373.6063568115234,59.62905835539745,335.02920532226557,366.1147918701172,409.3366165161133,905.0648905436198,2.9343757777693797,904.0322723388672,905.9023742675781,907.3373413085938,197.3165362040202,60.76541600130362,164.45049667358398,190.6208953857422,249.58229064941403,124.20153884887695,10.388076032850728,115.28177833557129,121.33667755126953,130.89569091796875,88.2729118347168,9.211126925650168,82.39938926696777,89.11156463623047,92.42384910583496
MYS_06_02,12,300.8375798543294,59.45707102555318,261.5858154296875,302.74635314941406,336.8066635131836,898.5389017740886,6.643596895557026,897.0319366455078,900.2779541015625,902.3455963134767,138.9542313893636,58.2576911095386,96.30614280700685,133.02340698242188,159.88691329956055,132.09008916219076,15.80365925928535,121.60034561157227,133.52869415283203,143.40491485595703,97.52664718627929,9.913529632399822,89.23918342590332,96.87835693359376,105.97461891174316
MYS_06_03,1,181.783878465547,59.730287081222784,135.81428325122783,190.11949291143716,217.62323287142766,864.0868134433783,25.485035546144477,848.3417676413329,861.4120422165756,887.5010442641176,86.36247804584112,59.75554412915314,35.45210938469106,73.71530790853654,114.71627695892235,153.80290585284354,13.263078362065153,144.61532248339608,154.1983992937699,162.9821153412359,103.41670473627546,10.820096220084066,96.08836661650525,104.31843964413146,112.26986507304665
