grid_id,longitude,latitude,region_id,region_lon_index,region_lat_index,region_lon_min,region_lon_max,region_lat_min,region_lat_max,region_center_lon,region_center_lat,latitude_area_weight
SL_7.9500_80.3500,80.35000000000002,7.949999999999989,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9903891431021473
SL_7.9500_80.4500,80.44999999999999,7.949999999999989,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9903891431021473
SL_7.9500_80.5500,80.55000000000001,7.949999999999989,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9903891431021473
SL_7.9500_80.6500,80.65000000000003,7.949999999999989,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9903891431021473
SL_7.9500_80.7500,80.75,7.949999999999989,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9903891431021473
SL_7.9500_80.8500,80.85000000000002,7.949999999999989,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9903891431021473
SL_7.9500_80.9500,80.94999999999999,7.949999999999989,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9903891431021473
SL_7.9500_81.0500,81.05000000000001,7.949999999999989,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9903891431021473
SL_7.9500_81.1500,81.15000000000003,7.949999999999989,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9903891431021473
SL_7.9500_81.2500,81.25,7.949999999999989,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9903891431021473
SL_7.9500_81.3500,81.35000000000002,7.949999999999989,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9903891431021473
SL_7.9500_81.4500,81.44999999999999,7.949999999999989,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9903891431021473
SL_7.8500_79.8500,79.85000000000002,7.849999999999994,SLR_04_00,0,4,79.5,80.0,7.5,8.0,79.75,7.75,0.9906290290584258
SL_7.8500_79.9500,79.94999999999999,7.849999999999994,SLR_04_00,0,4,79.5,80.0,7.5,8.0,79.75,7.75,0.9906290290584258
SL_7.8500_80.0500,80.05000000000001,7.849999999999994,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9906290290584258
SL_7.8500_80.1500,80.15000000000003,7.849999999999994,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9906290290584258
SL_7.8500_80.2500,80.25,7.849999999999994,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9906290290584258
SL_7.8500_80.3500,80.35000000000002,7.849999999999994,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9906290290584258
SL_7.8500_80.4500,80.44999999999999,7.849999999999994,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9906290290584258
SL_7.8500_80.5500,80.55000000000001,7.849999999999994,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9906290290584258
SL_7.8500_80.6500,80.65000000000003,7.849999999999994,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9906290290584258
SL_7.8500_80.7500,80.75,7.849999999999994,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9906290290584258
SL_7.8500_80.8500,80.85000000000002,7.849999999999994,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9906290290584258
SL_7.8500_80.9500,80.94999999999999,7.849999999999994,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9906290290584258
SL_7.8500_81.0500,81.05000000000001,7.849999999999994,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9906290290584258
SL_7.8500_81.1500,81.15000000000003,7.849999999999994,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9906290290584258
SL_7.8500_81.2500,81.25,7.849999999999994,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9906290290584258
SL_7.8500_81.3500,81.35000000000002,7.849999999999994,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9906290290584258
SL_7.8500_81.4500,81.44999999999999,7.849999999999994,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9906290290584258
SL_7.8500_81.5500,81.55000000000001,7.849999999999994,SLR_04_04,4,4,81.5,82.0,7.5,8.0,81.75,7.75,0.9906290290584258
SL_7.7500_79.8500,79.85000000000002,7.75,SLR_04_00,0,4,79.5,80.0,7.5,8.0,79.75,7.75,0.9908658973868822
SL_7.7500_79.9500,79.94999999999999,7.75,SLR_04_00,0,4,79.5,80.0,7.5,8.0,79.75,7.75,0.9908658973868822
SL_7.7500_80.0500,80.05000000000001,7.75,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9908658973868822
SL_7.7500_80.1500,80.15000000000003,7.75,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9908658973868822
SL_7.7500_80.2500,80.25,7.75,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9908658973868822
SL_7.7500_80.3500,80.35000000000002,7.75,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9908658973868822
SL_7.7500_80.4500,80.44999999999999,7.75,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9908658973868822
SL_7.7500_80.5500,80.55000000000001,7.75,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9908658973868822
SL_7.7500_80.6500,80.65000000000003,7.75,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9908658973868822
SL_7.7500_80.7500,80.75,7.75,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9908658973868822
SL_7.7500_80.8500,80.85000000000002,7.75,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9908658973868822
SL_7.7500_80.9500,80.94999999999999,7.75,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9908658973868822
SL_7.7500_81.0500,81.05000000000001,7.75,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9908658973868822
SL_7.7500_81.1500,81.15000000000003,7.75,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9908658973868822
SL_7.7500_81.2500,81.25,7.75,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9908658973868822
SL_7.7500_81.3500,81.35000000000002,7.75,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9908658973868822
SL_7.7500_81.4500,81.44999999999999,7.75,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9908658973868822
SL_7.7500_81.5500,81.55000000000001,7.75,SLR_04_04,4,4,81.5,82.0,7.5,8.0,81.75,7.75,0.9908658973868822
SL_7.7500_81.6500,81.65000000000003,7.75,SLR_04_04,4,4,81.5,82.0,7.5,8.0,81.75,7.75,0.9908658973868822
SL_7.6500_79.8500,79.85000000000002,7.649999999999991,SLR_04_00,0,4,79.5,80.0,7.5,8.0,79.75,7.75,0.9910997473659748
SL_7.6500_79.9500,79.94999999999999,7.649999999999991,SLR_04_00,0,4,79.5,80.0,7.5,8.0,79.75,7.75,0.9910997473659748
SL_7.6500_80.0500,80.05000000000001,7.649999999999991,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9910997473659748
SL_7.6500_80.1500,80.15000000000003,7.649999999999991,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9910997473659748
SL_7.6500_80.2500,80.25,7.649999999999991,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9910997473659748
SL_7.6500_80.3500,80.35000000000002,7.649999999999991,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9910997473659748
SL_7.6500_80.4500,80.44999999999999,7.649999999999991,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9910997473659748
SL_7.6500_80.5500,80.55000000000001,7.649999999999991,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9910997473659748
SL_7.6500_80.6500,80.65000000000003,7.649999999999991,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9910997473659748
SL_7.6500_80.7500,80.75,7.649999999999991,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9910997473659748
SL_7.6500_80.8500,80.85000000000002,7.649999999999991,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9910997473659748
SL_7.6500_80.9500,80.94999999999999,7.649999999999991,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9910997473659748
SL_7.6500_81.0500,81.05000000000001,7.649999999999991,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9910997473659748
SL_7.6500_81.1500,81.15000000000003,7.649999999999991,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9910997473659748
SL_7.6500_81.2500,81.25,7.649999999999991,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9910997473659748
SL_7.6500_81.3500,81.35000000000002,7.649999999999991,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9910997473659748
SL_7.6500_81.4500,81.44999999999999,7.649999999999991,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9910997473659748
SL_7.6500_81.5500,81.55000000000001,7.649999999999991,SLR_04_04,4,4,81.5,82.0,7.5,8.0,81.75,7.75,0.9910997473659748
SL_7.6500_81.6500,81.65000000000003,7.649999999999991,SLR_04_04,4,4,81.5,82.0,7.5,8.0,81.75,7.75,0.9910997473659748
SL_7.6500_81.7500,81.75,7.649999999999991,SLR_04_04,4,4,81.5,82.0,7.5,8.0,81.75,7.75,0.9910997473659748
SL_7.5500_79.8500,79.85000000000002,7.549999999999997,SLR_04_00,0,4,79.5,80.0,7.5,8.0,79.75,7.75,0.9913305782833558
SL_7.5500_79.9500,79.94999999999999,7.549999999999997,SLR_04_00,0,4,79.5,80.0,7.5,8.0,79.75,7.75,0.9913305782833558
SL_7.5500_80.0500,80.05000000000001,7.549999999999997,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9913305782833558
SL_7.5500_80.1500,80.15000000000003,7.549999999999997,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9913305782833558
SL_7.5500_80.2500,80.25,7.549999999999997,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9913305782833558
SL_7.5500_80.3500,80.35000000000002,7.549999999999997,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9913305782833558
SL_7.5500_80.4500,80.44999999999999,7.549999999999997,SLR_04_01,1,4,80.0,80.5,7.5,8.0,80.25,7.75,0.9913305782833558
SL_7.5500_80.5500,80.55000000000001,7.549999999999997,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9913305782833558
SL_7.5500_80.6500,80.65000000000003,7.549999999999997,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9913305782833558
SL_7.5500_80.7500,80.75,7.549999999999997,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9913305782833558
SL_7.5500_80.8500,80.85000000000002,7.549999999999997,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9913305782833558
SL_7.5500_80.9500,80.94999999999999,7.549999999999997,SLR_04_02,2,4,80.5,81.0,7.5,8.0,80.75,7.75,0.9913305782833558
SL_7.5500_81.0500,81.05000000000001,7.549999999999997,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9913305782833558
SL_7.5500_81.1500,81.15000000000003,7.549999999999997,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9913305782833558
SL_7.5500_81.2500,81.25,7.549999999999997,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9913305782833558
SL_7.5500_81.3500,81.35000000000002,7.549999999999997,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9913305782833558
SL_7.5500_81.4500,81.44999999999999,7.549999999999997,SLR_04_03,3,4,81.0,81.5,7.5,8.0,81.25,7.75,0.9913305782833558
SL_7.5500_81.5500,81.55000000000001,7.549999999999997,SLR_04_04,4,4,81.5,82.0,7.5,8.0,81.75,7.75,0.9913305782833558
SL_7.5500_81.6500,81.65000000000003,7.549999999999997,SLR_04_04,4,4,81.5,82.0,7.5,8.0,81.75,7.75,0.9913305782833558
SL_7.5500_81.7500,81.75,7.549999999999997,SLR_04_04,4,4,81.5,82.0,7.5,8.0,81.75,7.75,0.9913305782833558
SL_7.4500_79.8500,79.85000000000002,7.449999999999989,SLR_03_00,0,3,79.5,80.0,7.0,7.5,79.75,7.25,0.9915583894358742
SL_7.4500_79.9500,79.94999999999999,7.449999999999989,SLR_03_00,0,3,79.5,80.0,7.0,7.5,79.75,7.25,0.9915583894358742
SL_7.4500_80.0500,80.05000000000001,7.449999999999989,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9915583894358742
SL_7.4500_80.1500,80.15000000000003,7.449999999999989,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9915583894358742
SL_7.4500_80.2500,80.25,7.449999999999989,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9915583894358742
SL_7.4500_80.3500,80.35000000000002,7.449999999999989,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9915583894358742
SL_7.4500_80.4500,80.44999999999999,7.449999999999989,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9915583894358742
SL_7.4500_80.5500,80.55000000000001,7.449999999999989,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9915583894358742
SL_7.4500_80.6500,80.65000000000003,7.449999999999989,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9915583894358742
SL_7.4500_80.7500,80.75,7.449999999999989,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9915583894358742
SL_7.4500_80.8500,80.85000000000002,7.449999999999989,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9915583894358742
SL_7.4500_80.9500,80.94999999999999,7.449999999999989,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9915583894358742
SL_7.4500_81.0500,81.05000000000001,7.449999999999989,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9915583894358742
SL_7.4500_81.1500,81.15000000000003,7.449999999999989,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9915583894358742
SL_7.4500_81.2500,81.25,7.449999999999989,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9915583894358742
SL_7.4500_81.3500,81.35000000000002,7.449999999999989,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9915583894358742
SL_7.4500_81.4500,81.44999999999999,7.449999999999989,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9915583894358742
SL_7.4500_81.5500,81.55000000000001,7.449999999999989,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.9915583894358742
SL_7.4500_81.6500,81.65000000000003,7.449999999999989,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.9915583894358742
SL_7.4500_81.7500,81.75,7.449999999999989,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.9915583894358742
SL_7.3500_79.8500,79.85000000000002,7.349999999999994,SLR_03_00,0,3,79.5,80.0,7.0,7.5,79.75,7.25,0.9917831801295778
SL_7.3500_79.9500,79.94999999999999,7.349999999999994,SLR_03_00,0,3,79.5,80.0,7.0,7.5,79.75,7.25,0.9917831801295778
SL_7.3500_80.0500,80.05000000000001,7.349999999999994,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9917831801295778
SL_7.3500_80.1500,80.15000000000003,7.349999999999994,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9917831801295778
SL_7.3500_80.2500,80.25,7.349999999999994,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9917831801295778
SL_7.3500_80.3500,80.35000000000002,7.349999999999994,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9917831801295778
SL_7.3500_80.4500,80.44999999999999,7.349999999999994,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9917831801295778
SL_7.3500_80.5500,80.55000000000001,7.349999999999994,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9917831801295778
SL_7.3500_80.6500,80.65000000000003,7.349999999999994,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9917831801295778
SL_7.3500_80.7500,80.75,7.349999999999994,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9917831801295778
SL_7.3500_80.8500,80.85000000000002,7.349999999999994,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9917831801295778
SL_7.3500_80.9500,80.94999999999999,7.349999999999994,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9917831801295778
SL_7.3500_81.0500,81.05000000000001,7.349999999999994,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9917831801295778
SL_7.3500_81.1500,81.15000000000003,7.349999999999994,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9917831801295778
SL_7.3500_81.2500,81.25,7.349999999999994,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9917831801295778
SL_7.3500_81.3500,81.35000000000002,7.349999999999994,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9917831801295778
SL_7.3500_81.4500,81.44999999999999,7.349999999999994,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9917831801295778
SL_7.3500_81.5500,81.55000000000001,7.349999999999994,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.9917831801295778
SL_7.3500_81.6500,81.65000000000003,7.349999999999994,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.9917831801295778
SL_7.3500_81.7500,81.75,7.349999999999994,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.9917831801295778
SL_7.3500_81.8500,81.85000000000002,7.349999999999994,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.9917831801295778
SL_7.2500_79.8500,79.85000000000002,7.25,SLR_03_00,0,3,79.5,80.0,7.0,7.5,79.75,7.25,0.992004949679715
SL_7.2500_79.9500,79.94999999999999,7.25,SLR_03_00,0,3,79.5,80.0,7.0,7.5,79.75,7.25,0.992004949679715
SL_7.2500_80.0500,80.05000000000001,7.25,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.992004949679715
SL_7.2500_80.1500,80.15000000000003,7.25,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.992004949679715
SL_7.2500_80.2500,80.25,7.25,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.992004949679715
SL_7.2500_80.3500,80.35000000000002,7.25,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.992004949679715
SL_7.2500_80.4500,80.44999999999999,7.25,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.992004949679715
SL_7.2500_80.5500,80.55000000000001,7.25,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.992004949679715
SL_7.2500_80.6500,80.65000000000003,7.25,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.992004949679715
SL_7.2500_80.7500,80.75,7.25,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.992004949679715
SL_7.2500_80.8500,80.85000000000002,7.25,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.992004949679715
SL_7.2500_80.9500,80.94999999999999,7.25,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.992004949679715
SL_7.2500_81.0500,81.05000000000001,7.25,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.992004949679715
SL_7.2500_81.1500,81.15000000000003,7.25,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.992004949679715
SL_7.2500_81.2500,81.25,7.25,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.992004949679715
SL_7.2500_81.3500,81.35000000000002,7.25,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.992004949679715
SL_7.2500_81.4500,81.44999999999999,7.25,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.992004949679715
SL_7.2500_81.5500,81.55000000000001,7.25,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.992004949679715
SL_7.2500_81.6500,81.65000000000003,7.25,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.992004949679715
SL_7.2500_81.7500,81.75,7.25,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.992004949679715
SL_7.2500_81.8500,81.85000000000002,7.25,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.992004949679715
SL_7.1500_79.8500,79.85000000000002,7.149999999999992,SLR_03_00,0,3,79.5,80.0,7.0,7.5,79.75,7.25,0.9922236974107375
SL_7.1500_79.9500,79.94999999999999,7.149999999999992,SLR_03_00,0,3,79.5,80.0,7.0,7.5,79.75,7.25,0.9922236974107375
SL_7.1500_80.0500,80.05000000000001,7.149999999999992,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9922236974107375
SL_7.1500_80.1500,80.15000000000003,7.149999999999992,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9922236974107375
SL_7.1500_80.2500,80.25,7.149999999999992,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9922236974107375
SL_7.1500_80.3500,80.35000000000002,7.149999999999992,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9922236974107375
SL_7.1500_80.4500,80.44999999999999,7.149999999999992,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9922236974107375
SL_7.1500_80.5500,80.55000000000001,7.149999999999992,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9922236974107375
SL_7.1500_80.6500,80.65000000000003,7.149999999999992,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9922236974107375
SL_7.1500_80.7500,80.75,7.149999999999992,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9922236974107375
SL_7.1500_80.8500,80.85000000000002,7.149999999999992,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9922236974107375
SL_7.1500_80.9500,80.94999999999999,7.149999999999992,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9922236974107375
SL_7.1500_81.0500,81.05000000000001,7.149999999999992,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9922236974107375
SL_7.1500_81.1500,81.15000000000003,7.149999999999992,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9922236974107375
SL_7.1500_81.2500,81.25,7.149999999999992,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9922236974107375
SL_7.1500_81.3500,81.35000000000002,7.149999999999992,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9922236974107375
SL_7.1500_81.4500,81.44999999999999,7.149999999999992,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9922236974107375
SL_7.1500_81.5500,81.55000000000001,7.149999999999992,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.9922236974107375
SL_7.1500_81.6500,81.65000000000003,7.149999999999992,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.9922236974107375
SL_7.1500_81.7500,81.75,7.149999999999992,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.9922236974107375
SL_7.1500_81.8500,81.85000000000002,7.149999999999992,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.9922236974107375
SL_7.0500_79.9500,79.94999999999999,7.049999999999997,SLR_03_00,0,3,79.5,80.0,7.0,7.5,79.75,7.25,0.9924394226563017
SL_7.0500_80.0500,80.05000000000001,7.049999999999997,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9924394226563017
SL_7.0500_80.1500,80.15000000000003,7.049999999999997,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9924394226563017
SL_7.0500_80.2500,80.25,7.049999999999997,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9924394226563017
SL_7.0500_80.3500,80.35000000000002,7.049999999999997,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9924394226563017
SL_7.0500_80.4500,80.44999999999999,7.049999999999997,SLR_03_01,1,3,80.0,80.5,7.0,7.5,80.25,7.25,0.9924394226563017
SL_7.0500_80.5500,80.55000000000001,7.049999999999997,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9924394226563017
SL_7.0500_80.6500,80.65000000000003,7.049999999999997,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9924394226563017
SL_7.0500_80.7500,80.75,7.049999999999997,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9924394226563017
SL_7.0500_80.8500,80.85000000000002,7.049999999999997,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9924394226563017
SL_7.0500_80.9500,80.94999999999999,7.049999999999997,SLR_03_02,2,3,80.5,81.0,7.0,7.5,80.75,7.25,0.9924394226563017
SL_7.0500_81.0500,81.05000000000001,7.049999999999997,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9924394226563017
SL_7.0500_81.1500,81.15000000000003,7.049999999999997,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9924394226563017
SL_7.0500_81.2500,81.25,7.049999999999997,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9924394226563017
SL_7.0500_81.3500,81.35000000000002,7.049999999999997,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9924394226563017
SL_7.0500_81.4500,81.44999999999999,7.049999999999997,SLR_03_03,3,3,81.0,81.5,7.0,7.5,81.25,7.25,0.9924394226563017
SL_7.0500_81.5500,81.55000000000001,7.049999999999997,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.9924394226563017
SL_7.0500_81.6500,81.65000000000003,7.049999999999997,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.9924394226563017
SL_7.0500_81.7500,81.75,7.049999999999997,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.9924394226563017
SL_7.0500_81.8500,81.85000000000002,7.049999999999997,SLR_03_04,4,3,81.5,82.0,7.0,7.5,81.75,7.25,0.9924394226563017
