region_id,month,observed_precipitation_mm,reconstructed_precipitation_mm,residual_mm,absolute_residual_mm
MYS_00_21,1,439.3961383291392,423.38491288726465,16.011225441874558,16.011225441874558
MYS_00_21,2,297.22048079661835,305.8975577417403,-8.67707694512194,8.67707694512194
MYS_00_21,3,307.83412221272795,324.3835742225316,-16.549452009803645,16.549452009803645
MYS_00_21,4,275.6048010332157,269.0976437753107,6.507157257905021,6.507157257905021
MYS_00_21,5,252.0968281516051,252.84330963284685,-0.7464814812417444,0.7464814812417444
MYS_00_21,6,210.25778775728668,205.309439879209,4.948347878077669,4.948347878077669
MYS_00_21,7,191.548354104849,197.27003354761732,-5.7216794427683055,5.7216794427683055
MYS_00_21,8,215.1717254051796,233.5316490241917,-18.359923619012108,18.359923619012108
MYS_00_21,9,239.73534460996973,237.61322522875983,2.122119381209899,2.122119381209899
MYS_00_21,10,322.6884387989533,302.80891340609554,19.879525392857772,19.879525392857772
MYS_00_21,11,338.7247416491386,334.664982024704,4.059759624434605,4.059759624434605
MYS_00_21,12,405.4036021305965,414.5718987745526,-9.168296643956126,9.168296643956126
MYS_00_22,1,424.05466222853886,426.4343520916921,-2.37968986315326,2.37968986315326
MYS_00_22,2,317.6020959690639,315.03827219750974,2.563823771554155,2.563823771554155
MYS_00_22,3,345.1579469953264,345.0263935109703,0.13155348435611813,0.13155348435611813
MYS_00_22,4,292.8841261727469,294.4518907972382,-1.5677646244913035,1.5677646244913035
MYS_00_22,5,273.1705259123302,267.68798322638315,5.482542685947067,5.482542685947067
MYS_00_22,6,218.16992672874807,212.47609076859322,5.693835960154843,5.693835960154843
MYS_00_22,7,204.1402568762643,205.86833307119008,-1.7280761949257908,1.7280761949257908
MYS_00_22,8,228.6363455636161,244.02477173981333,-15.388426176197243,15.388426176197243
MYS_00_22,9,251.02942382812495,249.90429386601357,1.125129962111373,1.125129962111373
MYS_00_22,10,323.18041223435176,318.92977602518056,4.250636209171205,4.250636209171205
MYS_00_22,11,344.2118651035853,344.4347171959908,-0.2228520924055033,0.2228520924055033
MYS_00_22,12,411.5844579787481,410.3743773605198,1.2100806182282895,1.2100806182282895
MYS_00_24,1,391.9719939701141,412.3892108460985,-20.417216875984366,20.417216875984366
MYS_00_24,2,320.8642992857272,311.5782941518667,9.286005133860499,9.286005133860499
MYS_00_24,3,383.6101261360935,356.52383604030143,27.086290095792094,27.086290095792094
MYS_00_24,4,296.1590761699373,315.46052891807835,-19.30145274814106,19.30145274814106
MYS_00_24,5,304.7161390193556,286.38205942662677,18.334079592728813,18.334079592728813
MYS_00_24,6,228.5372362611155,223.13134067862816,5.4058955824873465,5.4058955824873465
MYS_00_24,7,221.984075897459,218.95742492357186,3.0266509738871434,3.0266509738871434
MYS_00_24,8,253.9348336678964,260.01718083831855,-6.082347170422139,6.082347170422139
MYS_00_24,9,258.49630057117923,268.9294015549057,-10.43310098372649,10.43310098372649
MYS_00_24,10,331.1843837516018,341.7460490988672,-10.561665347265432,10.561665347265432
MYS_00_24,11,358.33600326618824,361.1381256189272,-2.802122352738934,2.802122352738934
MYS_00_24,12,417.9942148682932,408.5774179695066,9.416796898786629,9.416796898786629
MYS_01_07,1,271.9559654001279,237.87749622781845,34.07846917230947,34.07846917230947
MYS_01_07,2,111.47309145387322,166.12777371297392,-54.654682259100696,54.654682259100696
MYS_01_07,3,215.90914688480717,216.21280006654547,-0.3036531817382979,0.3036531817382979
MYS_01_07,4,215.3222367789753,197.49314649629466,17.829090282680653,17.829090282680653
MYS_01_07,5,191.07884820487507,186.14497494911873,4.933873255756339,4.933873255756339
MYS_01_07,6,156.3559732554414,142.9724381060853,13.383535149356106,13.383535149356106
MYS_01_07,7,177.20099428787975,149.20565180591169,27.995342481968066,27.995342481968066
MYS_01_07,8,188.20093993399908,175.63245093166768,12.568489002331404,12.568489002331404
MYS_01_07,9,177.45710272434073,185.13876735855152,-7.68166463421079,7.68166463421079
MYS_01_07,10,208.5183006731052,240.19544903720137,-31.677148364096183,31.677148364096183
MYS_01_07,11,283.1863945377683,284.8301105689776,-1.6437160312092942,1.6437160312092942
MYS_01_07,12,308.0867789259235,315.06819717607584,-6.9814182501523305,6.9814182501523305
MYS_01_08,1,297.05443281031734,254.0279645250131,43.02646828530425,43.02646828530425
MYS_01_08,2,104.37272107516291,169.04117688133266,-64.66845580616975,64.66845580616975
MYS_01_08,3,207.68967646873497,211.26546473507878,-3.5757882663438068,3.5757882663438068
MYS_01_08,4,205.18828853866432,185.17622868384385,20.012059854820478,20.012059854820478
MYS_01_08,5,191.8028740447702,179.82830949135078,11.974564553419413,11.974564553419413
MYS_01_08,6,155.43921407310708,141.72018799426766,13.71902607883942,13.71902607883942
MYS_01_08,7,175.93646411587122,147.42931390111895,28.507150214752272,28.507150214752272
MYS_01_08,8,183.2826217478533,172.877419456075,10.405202291778323,10.405202291778323
MYS_01_08,9,173.73952106117815,180.9150991713046,-7.175578110126452,7.175578110126452
